Code,Name,Gross Price,LOS ,Type,Discount
FMORW-0047,BELOW KNEE PROSTHESIS WITH     CUFF PLUS ISCHIEDICUS SUPPORT,36186.86328125,,service,0.15
FMORW-0048,KNEE EXARTICULATION PROSTHESIS,53821.85703125,,service,0.15
FMORW-0050,ABOVE KNEE PROSTHESIS WITH TEH LINA KNEE,55673.27734375,,service,0.15
FMORW-0051,ABOVE KNEE PROSTHESIS KNEE     ADJUSTABLE,48252.290625,,service,0.15
FMORW-0052,ABOVE KNEE PROSTHESIS FREE     KNEE,51962.1953125,,service,0.15
FMORW-0049,KNEE EXTARTICULATION WITH TEH  LINA KNEE,61242.839453125,,service,0.15
FMORW-0054,TRICOT TUBE,38.84100151062012,,service,0.15
FMORW-0055,NYLON STOCKING,137.70900268554686,,service,0.15
FMORW-0056,WOOL STOCKING,283.65699462890626,,service,0.15
FMORW-0057,UPPER AND FOREARM ORTHOSIS     THERMOPLASTIC,12998.7880859375,,service,0.15
FMORW-0058,UPPER & FOREARM ORTHOSIS + ELB OW JOINT,19493.473828125,,service,0.15
FMORW-0059,OTTO BECK PERENEURAL SPLINT,2976.6330322265626,,service,0.15
FMORW-0060,VALENSER PERENEURAL SPLINT,5577.802978515625,,service,0.15
FMORW-0061,BELOW KNEE ORTHOSIS THERMOPLAS T,9287.70712890625,,service,0.15
FMORW-0062,BELOW KNEE ORTHOSIS THERMOPLAS T LIGHT,12998.7880859375,,service,0.15
FMORW-0063,BELOW KNEE ORTHOSIS LEATHER,16708.69169921875,,service,0.15
FMORW-0064,ABOVE KNEE ORTHOSIS THERMOPLAS T FREE KNEE,16708.69169921875,,service,0.15
FMORW-0065,KNEE ORTHOSIS SYNCHRON 600,2784.78212890625,,service,0.15
FMORW-0066,KNEE ORTHOSIS FREE KNEE RADL,10214.00595703125,,service,0.15
FMORW-0067,KNEE ORTHOSIS JOINT KNEE,13923.9095703125,,service,0.15
FMORW-0068,KNEE ORTHOSIS DONJOY,10214.00595703125,,service,0.15
FMORW-0069,POLIO ABOVE KNEE WALKING BRACE WITH TUBER SYSTEM,24129.67734375,,service,0.15
FMORW-0070,POLIO ABOVE KNEE WALKING BRACE THIGH CUFF,29692.1796875,,service,0.15
FMORW-0071,CASH BRACE - LARGE ORTHOSIS,5577.802978515625,,service,0.15
FMORW-0072,CASH BRACE - MEDIUM ORTHOSIS,3711.08095703125,,service,0.15
FMORW-0073,CASH BRACE - SMALL ORTHOSIS,2784.78212890625,,service,0.15
FMORW-0074,HIP SPICA - LARGE ORTHOSIS,933.3610107421875,,service,0.15
FMORW-0075,HIP SPICA - MEDIUM ORTHOSIS,749.7490295410156,,service,0.15
FMORW-0076,HIP SPICA - SMALL ORTHOSIS,657.9430053710937,,service,0.15
FMORW-0077,CORRECTION OF SHOE - LARGE,375.4629852294922,,service,0.15
FMORW-0078,CORRECTION OF SHOE - MIDIUM,283.65699462890626,,service,0.15
FMORW-0079,CORRECTION OF SHOE - SMALL,191.85100402832032,,service,0.15
FMORW-0080,ABV.KNEE ORTH.UP-10YRS.W/O COV,1415.93095703125,,service,0.15
FMORW-0081,ABV.KNEE ORTH.UP-10YRS W/COVER,1767.8540161132812,,service,0.15
FMORW-0082,CYLINDER (WITH COVER) ORTHOSIS,1415.93095703125,,service,0.15
FMORW-0083,SITTING BRACE W/HEAD SUPPORT,1767.8540161132812,,service,0.15
FMONC-0000,REFERRAL FROM OTHER DOCTOR,60.5,,service,0.15
FMORW-0085,HIP ORTH.BILAT.FIX.W/O TAB.STA W/COVER,2655.3119140625,,service,0.15
FMORW-0086,HIP ORTH.BILAT.FIX.W/O TAB.STA W/O COVER,3007.235107421875,,service,0.15
FMORW-0087,HIP ORTH.BOTH SIDES FIX.TAB.ST WITH COVER AND WHEEL,3534.53095703125,,service,0.15
FMORW-0088,CORRECTION OF HEAL 1 CM,91.80599899291992,,service,0.15
FMORW-0089,CORRECTION OF SHOE,91.80599899291992,,service,0.15
FMORW-0090,CASH BRACE SMALL,1155.8139892578124,,service,0.15
FMORW-0091,CASH BRACE MEDIUM,1331.1870483398438,,service,0.15
FMORW-0092,CASH BRACE LARGE,1683.1099731445313,,service,0.15
FMORW-0093,ORTHOPAEDIC SHOES (ONE PAIR),887.4580322265625,,service,0.15
FMORW-0094,ARCH SUPPORT WITH LEATHER,360.1620147705078,,service,0.15
FMOPTA0001,REFERRAL FROM OTHER DOCTOR,110,,service,0.15
FMORW-0096,FOREARM SLAB WITH COVER,451.96800537109374,,service,0.15
FMORW-0097,ABOVE ELBOW ORTHO. W/O COVER,451.96800537109374,,service,0.15
FMORW-0098,ABOVE ELBOW ORTHO. W/ COVER,535.5350067138672,,service,0.15
FMORW-0099,THUMB AND FINGER ORTHOSIS,275.4180053710937,,service,0.15
FMORW-0100,BEL.KNEE ORT.UPTO 3YRS W/O COV,535.5350067138672,,service,0.15
FMORW-0101,BEL.KNEE ORTHO.UPTO 3YRS W/COV,627.3409973144531,,service,0.15
FMORW-0102,BEL.KNEE ORTHO.3-10 YRS W/COV.,712.0849731445312,,service,0.15
FMORW-0103,BEL.KNEE ORT.UP 10YRS W/O COV.,887.4580322265625,,service,0.15
FMORW-0104,BEL.KNEE ORT.UP 10 YRS W/COVER,1064.0080322265626,,service,0.15
FMORW-0105,ABOVE KNEE ORTH. 3 YRS W/O COV,1239.38095703125,,service,0.15
FMORW-0106,ABOVE KNEE ORT. 3-10YRS W/ COV,803.8909973144531,,service,0.15
FMORW-0107,ABOVE KNEE ORT.3-10YRS W/O COV,887.4580322265625,,service,0.15
FMORW-0108,ABOVE KNEE ORT.3-10YRS W/COVER,887.4580322265625,,service,0.15
FMORW-0109,G-II UNLOADER OA KNEE BRACE,18032.8177734375,,service,0.15
FMORW-0110,G-II UNLOADER ADJ KNEE BRACE,18032.8177734375,,service,0.15
FMORW-0112,EXERCISE HAND SPLINT,803.8909973144531,,service,0.15
FMORW-0113,PELVIC-THIGH ORTHOSIS - SMALL,3894.69287109375,,service,0.15
FMORW-0114,PELVIC-THIGH ORTHOSIS - MEDIUM,5302.385107421875,,service,0.15
FMORW-0115,PELVIC-THIGH ORTHOSIS - LARGE,7069.0619140625,,service,0.15
FMORW-0116,HALUX VALGUS BRACE,176.55,,service,0.15
FMORW-0117,SHOULDER ARM ABDUCTION SPLINT  (ORTHOPLAST),4161.872021484375,,service,0.15
FMORW-0118,ABOVE KNEE OTHOSIS W/ 1 JOINT,3894.69287109375,,service,0.15
FMORW-0119,ABOVE KNEE ORTHOSIS W/2 JOINTS,5837.92021484375,,service,0.15
FMORW-0120,FINGER THUMB SPLINT,321.32098388671875,,service,0.15
FMORW-0121,DROP BOOT SPLINT ORTHOPLAST,1331.1870483398438,,service,0.15
FMORW-0122,MILWAIKEE BRACE ORTHOP.- SMALL,8836.916064453126,,service,0.15
FMORW-0123,MAILWAIKEE BRACE ORTHOP.MEDIUM,11491.051171875,,service,0.15
FMORW-0124,MILWAIKEE BRACE ORTHOP. -LARGE,14138.123828125,,service,0.15
FMORW-0125,"DROP FOOT SPLINT ""POLYMOPYLENE """,489.6319946289062,,service,0.15
FMORW-0126,SOFT CERVICAL COLLAR,91.80599899291992,,service,0.15
FMORW-0127,ROM HINGED KNEE BRACE,887.4580322265625,,service,0.15
FMORW-0129,UNIVERSAL KNEE IMMOBILIZE,268.3560073852539,,service,0.15
FMORW-0130,RIB BINDER SUPPORT,115.34600067138672,,service,0.15
FMORW-0131,TENNIS ELBOW SUPPORT,115.34600067138672,,service,0.15
FMORW-0132,SILICON HEEL,191.85100402832032,,service,0.15
FMORW-0133,HINGED KNEE SUPPORT,344.8610107421875,,service,0.15
FMORW-0134,KNEE SUPPORT,191.85100402832032,,service,0.15
FMORW-0135,HIGH DORSO-LUMBAR SUPPORT,344.8610107421875,,service,0.15
FMORW-0136,"MEDICAL SHOES ""FLAT FOOT""SMALL",574.3759704589844,,service,0.15
FMORW-0137,"MEDICAL SHOES ""FLAT FOOT""LARGE",612.0400268554688,,service,0.15
FMORW-0138,"MEDICAL SHOES ""ANTI VARUS""SML",612.0400268554688,,service,0.15
FMORW-0139,"MEDICAL SHOES ""ANTI VARUS""LARG E",650.8810241699218,,service,0.15
FMORW-0140,"MEDICAL SHOES ""STRAIGHT"" SMALL",612.0400268554688,,service,0.15
FMORW-0141,"MEDICAL SHOES ""STRAINGT"" LARGE",650.8810241699218,,service,0.15
FMORW-0142,SHOES SPECIAL ORTHO DENNIS     BROWN,489.6319946289062,,service,0.15
FMORW-0143,SPREADER BAR/DENNIS BROWN,91.80599899291992,,service,0.15
FMORW-0144,RIVET TYPE SHOE PLATES,107.10700302124023,,service,0.15
FMORW-0145,TAYLOR BRACE ORTHOSIS I,2981,,service,0.15
FMORW-0146,TAYLOR BRACE ORTHOSIS II,3877.5,,service,0.15
FMORW-0147,SYNOLIS I,3228.5,,service,0.15
FMORW-0148,SYNOLIS II,4031.5,,service,0.15
FMORW-0149,SYNOLIS III,5637.5,,service,0.15
FMORW-0153,ORTHOSIS 1X1,1199,,service,0.15
FMORW-0154,ORTHOSIS 1X11,1133,,service,0.15
FMORW-0155,MEDICAL SHOES,1001,,service,0.15
FMORW-0156,ABOVE  KNEE  PROSTHESIS,39847.5,,service,0.15
FMORW-0157,BELOW KNEE PROSTHESIS,27896,,service,0.15
FMORW-0158,ANKLE FOOT ORTHOSIS ABOVE KNEE,1996.5,,service,0.15
FMORW-0159,ANKEL FOOT ORTHOSIS BELOW KNEE,1595,,service,0.15
FMORW-0160,CRESPINE GEL,3322,,service,0.15
FMORW-0161,ELECTRIC WHEELCHAIR,21824,,service,0.15
FMORW-0053,HIP EXARTICULATION PROSTHESIS  FREE KNEE,55673.27734375,,service,0.15
MTPOL-0001,WHEEL CHAIR LENDING,121,,service,0.15
FMPDT-0060,I.C. & RESPIRATION OF N.B. FOR 24 HRS & INCUBATOR,1859.6599731445312,,service,0.15
FMPDT-0061,I.C.OF NEWBORN-24HRS INCUBATOR,1774.916064453125,,service,0.15
FMPDTP0021,POST,559.075,,service,0.15
FMPDTR0000,REFERRAL II FROM OTHER DOCTOR,110,,service,0.15
FMENT-0001,REFERRAL FROM OTHER DOCTOR-OP,110,,service,0.15
FMPDT-0172,GROWTH HORMONE TEST,153.0100067138672,,service,0.15
FMPDT-0173,GLUCOSTRIP,8.23899974822998,,service,0.15
FMPDT-0174,PRIMPERAN INJECTION,9.416000461578369,,service,0.15
FMPDT-0175,OLACADRON INJECTION,27.07100067138672,,service,0.15
FMPDT-0176,SOLUMEDROL INJECTION,38.84100151062012,,service,0.15
FMPDT-0177,JAUNTICE METER,15.30099983215332,,service,0.15
FMPDT-0178,DEPO-MEDROL 4Omg/ml,30.60199966430664,,service,0.15
FMPDT-0179,SULU-CORTEF 100mg,30.60199966430664,,service,0.15
FMPDT-0180,GLYCERIN INFANT SUPP.,8.23899974822998,,service,0.15
FMPDT-0181,SPIROMETRY,153.0100067138672,,service,0.15
FMPDT-0182,SPIROMETRY B D,229.5149932861328,,service,0.15
FMPDT-0183,DIAZEPAM SUPPOSITORY,6873.67978515625,,service,0.15
FMINT-0001,REFERRAL FROM OTHER DOCTOR-OP,110,,service,0.15
FMORT-0001,REFERRAL FROM OTHER DOCTOR-OP,110,,service,0.15
FMPDT-9998,MEDICAL SUPERVISION,161.24899597167968,,service,0.15
FMPDT-0001,REFERRAL FROM OTHER DOCTOR-OP,110,,service,0.15
FMPSD-0001,REFERRAL FROM OTHER DOCTOR-OP,132,,service,0.15
FMPDTC0001,ECHO CARDIOGRAM FULL STUDY,1560.7019409179688,,service,0.15
FMPDTC0002,ECHO CARDIOGRAM 2D +M MODE,979.2639892578125,,service,0.15
FMPDTC0003,REPEATED ECHO,703.8459838867187,,service,0.15
FMPDTC0004,STRESS/TRANOESPHAGEAL ECHO,1836.1199462890625,,service,0.15
FMSUR-0001,REFERRAL FROM OTHER DOCTOR-OP,159.5,,service,0.15
FMURO-0001,REFERRAL FROM OTHER DOCTOR-OP,187,,service,0.15
MTORT-0009,RELEASE OF TRIGGER FINGER,1730.1900268554687,,service,0.15
FMPDTO0002,NEBULIZER WITH VENTOLIN,137.70900268554686,,service,0.15
FMPDTO0003,COLD COMPRESS (PLAIN),84.74400100708007,,service,0.15
FMPDTO0004,COLD COMPRESS WITH VOLTAREN,100.04499664306641,,service,0.15
FMPDTO0005,COLD COMPRESS W/TYLENOL 100MG,100.04499664306641,,service,0.15
FMPDTO0006,COLD COMPRESS W/TYLENOL 200MG.,100.04499664306641,,service,0.15
FMPDTO0007,COLD COMPRESS W/TYLENOL 350MG,100.04499664306641,,service,0.15
FMPDTO0008,NEBULISER WITH EUPHYLLINE,137.70900268554686,,service,0.15
FMPDTO0009,IV FLUID INSERTION,107.10700302124023,,service,0.15
FMPDTO0010,I/V INSERSTION,84.74400100708007,,service,0.15
FMPDT-0128,HEPATITIS-B VACCINATION+EXAM   CONSULTATION & VACCINE,298.95799865722654,,service,0.15
FMPDT-0129,SUBOCCIPITAL PUNCTURE,681.4830322265625,,service,0.15
FMPDT-0132,CRANIAL PUNCTURE DOR REMOVAL   OF BLOOD OR SECRETION,849.7939758300781,,service,0.15
FMPDT-0133,PUNCTURE OF LUNG TO REMOVE     SECRETION,61.20399932861328,,service,0.15
FMPDT-0134,MECONIUM TEST OF N.B.,54.14200134277344,,service,0.15
FMPDT-0135,PERSPIRATION TEST-SUSPECT      MUCOVISCIDOSIS,137.70900268554686,,service,0.15
FMPDT-0136,OXYGEN FOR 1 HR,38.84100151062012,,service,0.15
FMPDT-0137,OXYGEN FROM 1 TO 4 HOURS,168.31099395751954,,service,0.15
FMPDT-0138,DIET PLAN BABY  INFANT TO 4YRS,23.539999580383302,,service,0.15
FMPDT-0139,DIET PLAN CHILD 4YRS & OVER,8.23899974822998,,service,0.15
FMPDT-0140,INTRATHECAL INJECTION OF MED.,504.93299865722656,,service,0.15
FMPDT-0141,I.V. INFUSION MORE THAN 30 MIN N.B. UP TO 4 YRS,84.74400100708007,,service,0.15
FMPDT-0131,VENTRICULAR PUNCTURE,765.05,,service,0.15
FMPDT-0144,CONT. CONTRL. PLSE. ECG 1-4 HR,168.31099395751954,,service,0.15
FMPDT-0145,CONT. CNTRL.PLSE. ECG 5-12 HRS,428.4280120849609,,service,0.15
FMPDT-0146,CONT.CNTRL.PLSE. ECG 13-24 HRS,765.05,,service,0.15
FMPDT-0147,HEAT CRIB FROM 5 - 24 HRS.,84.74400100708007,,service,0.15
FMPDT-0148,OXYGEN FROM 5 TO 24 HOURS,336.6219879150391,,service,0.15
FMPDT-0149,ASSESS.OF GROWTH CLINICAL EXAM MONTHLY FOR 1 YEAR,1691.3489624023437,,service,0.15
FMPDT-0150,CHECK UP & VACC. 1 (CLINICAL   EXAM.&ROUTINE VACC.FR.1DY-1YR.,849.7939758300781,,service,0.15
FMPDT-0151,CHECK UP & VACC.II (CLINICAL   EXAM.&ROUT. VACC FOR 2 YEARS,504.93299865722656,,service,0.15
FMPDT-0152,CHECK UP & VACC.III (CLINICAL  EXAM.&VACC. FOR 2 YEARS,1186.416064453125,,service,0.15
FMPDT-0153,MANAGEMENT OF DISEASE(CLINICAL EXAM. FOR ONE YEAR ONLY),1691.3489624023437,,service,0.15
FMPDT-0154,COMB.FOR ASSES.OF GROWTH&MNGT. OF DISEASE &C.-UP VACC.FOR 1YR,3879.3919677734375,,service,0.15
FMPDT-0155,"SCHL.STUD,PAED,CLIN.DNT,OPT,   CBC, STOOL & URINE ANALYSIS",428.4280120849609,,service,0.15
FMPDT-0156,PRELIMENARY INVESTIGATIONS,168.31099395751954,,service,0.15
FMPDT-0157,PULSE OXIMTER  1 - 4 HOURS,168.31099395751954,,service,0.15
FMPDT-0158,PULSE OXIMETER  4  - 12 HOURS,253.05500335693358,,service,0.15
FMPDT-0159,PULSE OXIMETER 12 - 24 HOURS,428.4280120849609,,service,0.15
FMPDT-0160,USE OF CORD CLIPPER,38.84100151062012,,service,0.15
FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,168.31099395751954,,service,0.15
FMPDT-0162,PDT SPECIAL NURSE FOR 24 HRS.,336.6219879150391,,service,0.15
FMPDT-0163,USE OF DINAMAP B/P PEDIATRIC,38.84100151062012,,service,0.15
MTORT-009,RELEASE OF TRIGGER FINGER,823.9,,service,0.15
FMDNTO0038,REMOVAL OF FIXED APPLIANCE,535.5350067138672,,service,0.15
FMPDT-0166,STEAM INHALATION - VIRAL GROUP,61.20399932861328,,service,0.15
FMPDT-0167,C.P. PROGRAM (PACKAGE DEAL),3213.210107421875,,service,0.15
FMPDT-0168,TYLENOL 100MG SUPPOSITORY,8.23899974822998,,service,0.15
FMPDT-0169,TYLENO01 200MG SUPPOSITORY,8.23899974822998,,service,0.15
FMPDT-0170,TYLENOL 350MG SUPPOSITORY,8.23899974822998,,service,0.15
FMPDT-0143,INCUBATOR 5 TO 24 HRS,428.4280120849609,,service,0.15
FMPDT-0003,EXCHANGE TRANSFUSION EXCLUDING BLOOD MEDICINE & INSTRUMENTS,1354.7269409179687,,service,0.15
FMPDT-0004,ENDOTRACHEAL INTUBATN OF CHILD INCLUDING SHORT RESPIRATION,765.05,,service,0.15
FMPDT-0005,EXAMINATN OF BABY & CHILD UPTO 4 YEARS OLD,168.31099395751954,,service,0.15
FMPDT-0006,EXAMINATION OF NEW BORN        INCLUDING SIMPLE NEURO TEST,168.31099395751954,,service,0.15
FMODT-0038,REMOVAL OF FIXED APPLIANCE,459.0299865722656,,service,0.15
FMPDT-0008,INTRAVENOUS INFUSION MORE THAN 30 MINS. - CHILDREN 5 +,168.31099395751954,,service,0.15
FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,849.7939758300781,,service,0.15
FMPDT-0010,HEART MONITOR - 24 HOURS,504.93299865722656,,service,0.15
FMPDT-0011,INSERTION OF UMBILICAL CANNULA AND STERILE BANDAGING,428.4280120849609,,service,0.15
FMPDT-0012,INSERTION & INDWELLING URINE   CATH.OR GET STRL.UR SPL/CAT SP,84.74400100708007,,service,0.15
FMPDT-0013,URINE BAG (COLLECTOR),23.539999580383302,,service,0.15
FMPDT-0014,PHOTOTHERAPY PER 24HRS+EYEPADS,168.31099395751954,,service,0.15
FMPDT-0015,EAR CANAL WASH (EVACUATION OF  CERUMEN OR PUS),137.70900268554686,,service,0.15
FMPDT-0016,I.M. INJECTION UP TO 4 YEARS,8.23899974822998,,service,0.15
FMPDT-0017,I.V. INJECTION UP TO 4 YEARS,15.30099983215332,,service,0.15
FMPDT-0018,I.V. INJ. FROM 5 YEARS TO PUB- ISCENCE,38.84100151062012,,service,0.15
FMPDT-0019,COMPLETE NEURO PROFILE AND     TESTING INFANT DEVELOPMENT,596.7389892578125,,service,0.15
FMPDT-0020,ALLERGY SKIN TEST (PRICK TEST) 1-5 ALLERGIES,237.75399932861328,,service,0.15
FMPDT-0021,ALLERGY SKIN TEST (PRICK TEST) SIX AND MORE ALLERGIES,336.6219879150391,,service,0.15
FMPDT-0022,EARLOBE PIERCING,137.70900268554686,,service,0.15
FMPDT-0023,BLOOD EXTRACTN FOR LAB PURPOSE CUBITAL VN OR PERIPHERAL VN,45.90299949645996,,service,0.15
FMPDT-0024,BLOOD EXTRACTN BY DOCTOR FOR   LAB PURPOSES FM JUGULAR VEIN,45.90299949645996,,service,0.15
FMPDT-0025,VENESECTION,306.0200134277344,,service,0.15
FMPDT-0026,NEBULIZER (STEAM OR MEDICATION ULTRASOUND FOR 24 HRS,137.70900268554686,,service,0.15
FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL   FOR 24 HRS INCLUDING O2,504.93299865722656,,service,0.15
FMPDT-0028,HEAT CRIB FROM 1 TO 4 HRS.,45.90299949645996,,service,0.15
FMPDT-0029,"NEURO EXAM - CONCUSSION,CONT-  USION OF CEREBRUM OR SUSP.",253.05500335693358,,service,0.15
FMPDT-0030,REANIMATION INCL. RESPIRATION  & EXTRATHOR MAN.HEART MASSAGE,1018.1049865722656,,service,0.15
FMPDT-0031,ENDOTRACHEAL SUCTION MUCOUS    OR ASPIRATION INFANT OVER 3 YR,253.05500335693358,,service,0.15
FMPDT-0032,"SUCTION OF MUCOUS OR ASPIRATN  MOUTH, NOSE & PHARYNX",69.44300117492676,,service,0.15
FMPDT-0033,INTRACARDIAL INJECTION,207.15200805664062,,service,0.15
FMPDT-0034,PHONOCARDIOGRAPHY - CHILD OVER 4 YRS,137.70900268554686,,service,0.15
FMPDT-0035,DESENSITIZATION FOR 1 S.C. INJ,38.84100151062012,,service,0.15
FMPDT-0036,DRUG ADMINISTRATION,84.74400100708007,,service,0.15
FMPDT-0037,1 X DPT VACCINATION INCLUDING  CONSULTATION & VACCINE,168.31099395751954,,service,0.15
FMPDT-0038,MEASLES VACCINATION INCLUDING  CONSULTATION & VACCINE,168.31099395751954,,service,0.15
FMPDT-0039,MMR VACCINATION INCLUDING      VACCINATION CONSULT & VACCINE,168.31099395751954,,service,0.15
FMPDT-0040,M/M VACCINATION INCLUDING      CONSULTATION AND VACCINE,168.31099395751954,,service,0.15
FMENTE3009,REMOVAL OF FOREIGN BODY WITH,1422.9930053710937,,service,0.15
FMPDT-0042,"TINE TEST, INCLUDING PRICE OF  TEST STAMP",23.539999580383302,,service,0.15
FMPDT-0043,GT-TEST (INTRADERMAL TB TEST),168.31099395751954,,service,0.15
FMPDT-0044,ULTRASOUND OF ONE ORGAN-BABIES & INFANT UPTO 4 YRS,207.15200805664062,,service,0.15
FMPDT-0045,ULTRASOUND OF MORE THAN 1 ORGN CHILDREN 5 YEARS & OLDER,336.6219879150391,,service,0.15
FMPDT-0046,INHALATION WITH ULTRASOUND     NEBULIZER 1 SESSION,45.90299949645996,,service,0.15
FMPDT-0047,TREATMENT W/ MICROWAVE 1 ORGAN 1 SESSION,84.74400100708007,,service,0.15
FMPDT-0048,INSERTION OF I.V. BLOOD        BLOOD PRODUCTS W/O BIO TEST,84.74400100708007,,service,0.15
FMPDT-0049,1 X DT VACCINATION INCLUDING   CONSULTATION & VACC,168.31099395751954,,service,0.15
FMPDT-0050,1 X POLIO VACCINE INCLUDING    CONSULTATION & VACCINE,168.31099395751954,,service,0.15
FMPDT-0051,R-VACCINATION (GERMAN MEASLES) INCL VACCINATION & VACCINE,168.31099395751954,,service,0.15
FMPDT-0052,ULTRASOUND OF 1 ORGAN CHILDREN 5 YEARS AND OVER,191.85100402832032,,service,0.15
FMPDT-0053,ULTRASOUND OF MORE THAN 1 ORGN BABIES & INFANT TO 4 YEARS,360.1620147705078,,service,0.15
FMPDT-0054,EXAMINATION OF CHILDREN 5 YRS  AND OLDER,168.31099395751954,,service,0.15
FMPDT-0055,1 X DI-VACCINE FOR CHILDREN    INCL CONSULTATION & VACCINE,168.31099395751954,,service,0.15
FMPDT-0056,1XDI-VACCINE FOR ADULT INCL    CONSULTATION & VACCINE,168.31099395751954,,service,0.15
FMPDT-0057,ENDOTRACHEAL INTUBATION OF NB  & BABY INCL SHORT RESPIRATION,849.7939758300781,,service,0.15
FMPDT-0058,I.C. & RESPIRATION OF BABY UP  TO 3 YRS FOR 24 HRS,1691.3489624023437,,service,0.15
FMPDT-0059,1.C. & RESPIRATION OF CHILD    OLDER THAN 4 YRS,2027.9709838867188,,service,0.15
FMPDT-0002,FOLLOW-UP & EXAM. & CONSULTATN NURSERY,132,,service,0.15
FMPDT-0142,INCUBATION/HOUR UPTO 9 INCLUD. 5 HRS,84.74400100708007,,service,0.15
FMPDT-0062,I.C.BABY FOR 24HRS UPTO 3 YRS,1691.3489624023437,,service,0.15
FMPDT-0063,I.C. CHILD FOR 24 HRS,1691.3489624023437,,service,0.15
FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,207.15200805664062,,service,0.15
FMPDT-0065,PHONOCARDIOGRAPHY-N.B. UPTO 3Y,253.05500335693358,,service,0.15
FMPDT-0066,TREATMENT WITH MICROWAVES MORE THAN 1 ORGAN - SESSION,168.31099395751954,,service,0.15
FMPDT-0067,"REPEAT I.V. INFUSION N.B.BABIE INFANT, 30MIN +UP",91.80599899291992,,service,0.15
FMPDT-0068,REPEAT I.V. INFUSION OF FLUIDS OF CHILDREN OVER 5 YRS 30+MIN.,84.74400100708007,,service,0.15
FMPDT-0069,"I.V. SHORT INF.BABY & INFANT   UPTO 3YRS.,UP TO 30MIN +29ML",130.64699630737306,,service,0.15
FMPDT-0070,SCHELLONG-TEST (B.P. TEST),137.70900268554686,,service,0.15
FMPDT-0073,CONTINUAL MANUAL CONTROL OF    TEMP UP TO 12 HRS,84.74400100708007,,service,0.15
FMPDT-0074,CONT. MAN. CONTROL OF TEMP. -  UP TO 24 HRS,336.6219879150391,,service,0.15
FMPDT-0075,CONT. MAN. CONTROL OF TEMP BY  MONITOR UP TO 12 HRS,596.7389892578125,,service,0.15
FMPDT-0076,CONT. MAN CONTROL OF B.P. BY   MONITOR UP TO 24 HRS,596.7389892578125,,service,0.15
FMPDT-0077,CONT. MAN.CONTROL OF PULSE UP  TO 12 HRS,336.6219879150391,,service,0.15
FMPDT-0078,CONT.CONTROL OF PULSE BY       MONITOR UP TO 24 HRS,428.4280120849609,,service,0.15
FMPDT-0079,"CONT. CONTROL PULSE,ECG,RESP.  TEMP.ETC.BY MONITOR UPTO 24HRS",1186.416064453125,,service,0.15
FMPDT-0080,CHANGE OF I.V. INFUSION BOTTLE,23.539999580383302,,service,0.15
FMPDT-0081,CHANGE OF I.V.FLUID (BLOOD OR  BLOOD PRODUCT) NEXT BOTTLE,168.31099395751954,,service,0.15
FMPDT-0082,INJ.OF FLUID TO INFUSION SET   I.V. INJ.,23.539999580383302,,service,0.15
FMPDT-0083,I.M.INJ.-CHILDREN OVER 5 YRS,23.539999580383302,,service,0.15
FMPDT-0084,T-VACCINE(TETANUS)INCLUDING    CONSULTATION & VACCINE,168.31099395751954,,service,0.15
FMPDT-0085,T-VACCINE(TETANUS)& T-ANTITOX  COMB.INCL.CONS.VACCINE SERUM,168.31099395751954,,service,0.15
FMPDT-0086,"ALLERGY NASAL-PROVOCATION TEST EACH ALLERGN,INCL.CONTROL PTNT",168.31099395751954,,service,0.15
FMPDT-0087,"ALLERGY INHALATION PROVOCATION TST,EACH LLGN,INCL.CRTL PTNT",207.15200805664062,,service,0.15
FMPDT-0088,I.V.SHOCK TRT(PLASMA EX.)INC.  B.P. FOR 1HR W/O MEDICATION,504.93299865722656,,service,0.15
FMPDT-0089,"ENDOTRACHEAL SUCCTION MUCOUS - OR ASPRN,BAABY OR INF UPTO 3YR",84.74400100708007,,service,0.15
FMPDT-0090,INSRT.ORO-CASTRIC NUTRIT.TUBE  INCL.FEED UPTO 34 HRS UPTO 3YR,84.74400100708007,,service,0.15
FMPDT-0091,INSRT.ORO-GASTRIC NUTRIT TUBE  UPTO 24HRS CHDRN OVER 3 YRS,168.31099395751954,,service,0.15
FMPDT-0092,REANIMATION INCL.RESPIR. &     EXTRATHOR.HT.MSG./CARDIOVERTER,1354.7269409179687,,service,0.15
FMPDT-0093,RECTAL EXAMINATION,54.14200134277344,,service,0.15
FMPDT-0095,REMOVAL OF FOREING BODY CANAL,153.0100067138672,,service,0.15
FMPDT-0096,REDUCTION OR TRIAL ENCLAMPED   INGUINAL HERNIA W/O OPERATION,336.6219879150391,,service,0.15
FMPDT-0097,LOOSENING OF ABDOMINAL INVAGI- NATION W/O OPERATION,336.6219879150391,,service,0.15
FMPDT-0098,ENEMA,54.14200134277344,,service,0.15
FMPDT-0099,PSYCHP. CONS.INCLUDING PRNTS.  DISTURBED BEHAVIOR 1 SESSION,428.4280120849609,,service,0.15
FMPDT-0100,CONSULTATION OF PARENTS,69.44300117492676,,service,0.15
FMPDT-0101,PROPYLACTIC GEN. CHECKUP PGC-1,168.31099395751954,,service,0.15
