Code,Description,GMDN,Price,Discount
MS-P-005338,PLATE TIBIA DISTAL 8HOLES RIGHT AUXIEN #TI-746.108R,61688,5633.178352941177,0.15
MS-P-000232,PUTTY 5CC GRAFTON DBM # C43105,47967,5736.518038588236,0.15
IP0031203,ROD 5.5MM STRIGHT 110MM  SOFAMOR 7571110,44804,5749.726870588236,0.15
IP0031204,ROD 5.5MM STRIGHT 140MM SOFAMOR 7571140,44804,5749.726870588236,0.15
MS-B-001772,BALLOON DRUG ELUTING DIFFERENT SIZES PANTERA BIOTRONIC No.LUX,56284,5982.823905882355,0.15
XR-L-000010,LOOP SNARE RETRIEVAL KIT 20MM BARD # SRK35,99999,6215.920941176471,0.15
IP0030322,PROGREAT-MICROCATHETER (DIFFERENT SIZES) MC-PP27131 TERUMO,10759,6215.920941176471,0.15
IP0031294,TIBIA PLATE 4 HOLE LEFT PROXIMAL  TI-749.104L,61688,6309.159755294119,0.15
MS-N-001470,NAIL TIBIAL NAVIGATOR 11X375MM IRENE/SYNTHES #T421211375/04.004.555,38152,6484.823452799999,0.15
IP0031202,SEXTANT CANNULATED LEGACY MAS ZIE 4.5X40MM 7574545,99999,6565.19294117647,0.15
MS-D-001452,"DEFLUX, 1ML GEL, INJECTABLE PRE FILLES SYRINGE, HA, AND DX, (PALETTE) # 011504",99999,6776.690444999999,0.15
MS-B-002215,BONE GRAFT SLEEVE PUSHER-EBERLE GERMANY#710021,99999,6798.663529411765,0.15
MS-C-003808,CAGE CERVICAL ORIO SIZE 6 SPINE CRAFT # C7-100-26,38161,6995.83021069553,0.15
IP0022888,MESH SYMBOTEX COMPOSITE 15CM X 10CM # SYM1510,64554,7029.906888282354,0.15
17786,STENT CORONARY DRUG ELUTED 3.5 X 22 MM #  MEDTRONIC /RSINT35022X,56285,7262.60294117647,0.15
MS-V-000103,URETROSCOPE FLEXIBLE PLASTIC 650MM DISPOSABLE PUSEN MEDICAL No.PU3022A,36654,7432.281255405177,0.15
MS-D-001359,DISTAL FIBULA PLATE 4 HOLE RIGHT-AUXIEN #TI-746.104R,61688,7886.449694117648,0.15
MS-P-005444,PLATE PROXIMAL TIBIA 4 HOLE LEFT-AUXIEN# TI-747.204L,61688,7886.449694117648,0.15
MS-P-005426,PLATE PROXIMAL TIBIA 4 HOLE LEFT-AUXIEN#TI-749.104L,61688,7886.449694117648,0.15
MS-C-001970,CATHETER 6FR 115CM CURVED UP CASE DEFLECTABLE DECAPOLAR JUDE #81102,10729,7995.228310588238,0.15
MS-P-005214,PLATE PELVIC 12 HOLE -AUXIEN # TI-1125.12C,61688,8158.396235294119,0.15
MS-P-003926,PLATE ANGLED DISTAL RADIUS 5 HOLES RIGHT . OSTEONIC # B1B.24060,61688,8239.980197647059,0.15
MS-P-005561,PLATE PROXIMAL TIBIA 12 HOLE LEFT AUXIEN #TI-747.212L,61688,8280.77217882353,0.15
MS-P-004864,PLATE PELVIC 8 HOLE -AUXIEN # TI-1125.08C,61688,8362.356141176473,0.15
17796,STENT CORONARY DRUG ELUTED 2.25X20MM TAXUS#(H749389402022,56285,8379.926470588234,0.15
MS-N-001630,NAIL GAMA 12X400MM CHM #3.5765.400,38152,8438.50128370447,0.15
MS-A-000567,AUTO CPAP DEVICE BT & SD CARD A-FLEX FULL MASK  & HEATED HUMIDIFIER PHILIPS#INX50015,36700,8539.630358823531,0.15
MS-S-008885,SEALER OPEN CURVED LARGE JAW MEDTRONIC # LF4418,61478,8588.411490070588,0.15
IP0029717,INQUIRY DECAPOLAR CATHETER  ABOTT 81102,10759,8702.28931764706,0.15
17787,STENT CORONARY DRUG ELUTED 3.5 X 30MM MEDTRONIC# ENSP35030X,56285,8715.123529411765,0.15
18386,STENT CORONARY DRUG SIROLIMUS ELUTING ORSIRO 2.25X26 BIOTRONIK # 264489,99999,8715.123529411765,0.15
MS-R-000306,RING MITRAL ANNULOPLASTY SIZE 30MM CARBOMEDICS/MEDTRONIC No.AR-730/638RL30,99999,8935.386352941177,0.15
MS-S-000543,STENT DRUG ELUTING ORSIRO ALL SIZES,48123,8938.588235294119,0.15
MS-C-004059,CATHETER GUIDE EXTENSION 5FR 25X150CM VASCULAR SOLUTION #5569,10729,8979.465600000001,0.15
IP0031347,"TRAITHLON X3 TIBIAL BEARING INSERT PS SIZE 3/9
 5532-G-309",46585,9323.881411764705,0.15
MS-P-000622,"PLATE PELVIC 4 HOLE , AUXIEN # TI-1125.04C",61688,9382.155670588236,0.15
MS-V-000113,VALVE MITRAL ATS STANDARD 29MM MEDTRONIC #500DM29,60244,9745.786601652708,0.15
MS-S-000788,STENT CORONARY DRUG ELUTED 2.75 X 22 MM # ENSP27522X MEDTRONIC,99999,10614.573529411764,0.15
MS-N-000547,NAILANATOMICALFEMORAL10x400MMTITANIUMMICROMED#3.5105.400,56643,10756.771437176474,0.15
IP0031568,CERAMIC V40 FEMORAL HEAD 28+0 6570-0-128,38156,10867.327881035297,0.15
IP0029463,CORSAIR DIFFERENT SIZE # CSWXXX-26N,99999,10877.861647058824,0.15
MS-M-000738,MESH TITANIUM SIZE LARGE -ANTON HIPP#11.142.06,64554,10877.861647058824,0.15
IP0031542,NAIL DINAMECI T FEMUR NAIL 10X395MM LEFT DT210395,38152,10877.861647058824,0.15
MS-C-004004,"CLAMP CLIP-ON, SELF-HOLDING TITANIUM ALLOY MR-SAFE  SYNTHES #395.578",99999,11102.897911688506,0.15
MS-S-000717,STENT CORONARY DRUG ELUTED 3.0 X 22 MM #  RSINT30022X  MEDTRONIC,48123,11228.823529411766,0.15
MS-S-002238,STENT CORONARY DRUG ELUTED 3.00X38MMMEDTRONIC#RSINT30038X,56285,11228.823529411766,0.15
MS-S-002915,STENT CORONARY DRUG ELUTED 3.5X34MM MEDTRONIC #RSINT35034,56285,11228.823529411766,0.15
MS-S-003415,STENT CORONARY DRUG SIROLIMUS ELUTING ORSIRO 2.5X13 BIOTRONIK#364476,58760,11228.823529411766,0.15
17021,MESH PHYSIO 15X20CM ETHICON# PHY1520R / COVIDIEN# SYM2015,61423,11610.41764235294,0.15
MS-S-005250,SET TERUFUSION ADMINISTRATION F/INFUSION PUMP TEURUMO #PU400WY21/PU300WY,13215,11766.917647058825,0.15
IP0031569,TRIDENT CLUSTER ACETABULAR SHELL 54MM 542-11-54E,43167,12193.983007623532,0.15
IP0030177,STENT ROADSAVER CAROTID ARTERY  # CPR-0830-143RX,46777,12237.594352941178,0.15
MS-M-000328,MESH NEURO 70x80MM DURAMESH LYO BIOSYNTH #LYO-070X080H,64554,12237.594352941178,0.15
IP0029575,FEMORAL PS CEMENTED SIZE 5 LEFT ATTUNE # 150410105,47735,12431.841882352943,0.15
IP0030292,FEMORAL PS CEMENTED SIZE 5 RT ATTUNE # 150410205,47735,12431.841882352943,0.15
IP0031570,RESTORATION ADM/MDM X3 INSERT 46F 1236-2-852,99999,12589.160181458825,0.15
MS-M-000536,MACHINE BPAP BIPAP  EASY BREATHE WITH FULL MASK PHILIPS # 1020008,36990,13007.64705882353,0.15
MS-M-000781,METAPHYSEAL COMPONENT AGILON IMPLANT CAST-GERMANY#38200003,47745,13084.435549168944,0.15
IP0031567,MDM LINER CEMENTLESS 626-00-46F,47735,13125.472060235295,0.15
IP0031346,"TRAITHLON PRIMARY TIBIAL BASE PLATE SIZE 3
 5520-B-300",61688,13985.82211764706,0.15
MS-C-004730,CEMENTLESS GLENOID IMPLANT CAST-GERMANY#38004001,47745,14277.193411764709,0.15
IP0027059,CATHETER SOFIA DISTAL ACCESS DIFFERENT SIZE # DA61255T,10729,17204.781176470588,0.15
IP0031345,"TRAITHLON POST STABILIZED FEMORAL SIZE 3 PS LEFT
 5515-F-301",34203,17482.277647058825,0.15
MS-T-001948,TRI CIRTICAL BLOCK 2.2X.2.CM-COMMUNITY TISSUE USA#1034-12,64024,17482.277647058825,0.15
IP0031572,EXTENSION PIECE 30MM 6495-6-030,99999,19153.905286023528,0.15
IP0028881,CUP BI MENTUM PFR LEGS 47 ATTUNE #DS5050047,99999,20201.743058823533,0.15
IP0018521,AXS CATALYST ALL SIZES,99999,24142.192941176472,0.15
22175,GRAFT-STANDARD-WALLED VASCULAR PROPATEN T6MM X 60CM RS X 80CM#GORE-TEX#HT066080,99999,33926.71849411765,0.15
19031,VALVE MITRAL TISSUE MOSAIC CINCH 31MM MEDTRONIC# 310C31,99999,34516.84657976471,0.15
MS-T-000282,TISSUE CHONDRO#CHO-113,46426,35702.2689882353,0.15
IP0026749,CASE BIPOLAR IMPLANTCAST # 00169,47745,36629.53411764707,0.15
IP0031573,STEM CURVED 150MM X 13MM 6495-5-213,99999,38811.86626108236,0.15
MS-S-48981,Total Hip prosthesis implant cast Germany #00135,99999,39529.37223529413,0.15
MS-K-000302,KYPHOPLASTY KIT IMEDICOM # IBE-B00,47967,41957.46635294119,0.15
XR-A-000022,ADVANCED SYSTEM FOR CLOT RETRIEVAL - TREVO NXT STRYKER # 90412,56204,44288.43670588237,0.15
MS-I-000101,IMPLANT CHONDROTISSUE F/CARTILAGE BIOTISSUE #CT20301,33863,46619.40705882354,0.15
IP0029720,TACTICATH SE ABLATION CATHETER A-TCSE-DF ABBOTT,10759,49949.364705882355,0.15
IP0030411,ICM LNQ22 LINQII,60789,61049.22352941177,0.15
IP0031571,GMRS PROXIMAL FEM COMP STD 6495-1-001,44730,106606.62939557648,0.15
IP0029457,ICD DVPB3D4 COBALT MRI DF4 # DVPB3D4,60789,138748.23529411765,0.15
IP0030314,VALVE AROTIC EVPROPLUS-26 MEDTRONIC,59439,148738.10823529412,0.15
SMA241,SWAB ALCOHOL STERILE (Per Piece),33722,0.10588235294117648,0.15
MS-P-000023,PROBE COVER F/FILAC THERMOMETER (ORAL & RECTAL),37340,10.886082352941179,0.15
MS-S-005457,SYRINGE 3CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD # 071305210,59040,10.886082352941179,0.15
SMC0018,BAG URINE DRAINAGE 2000ML NONSTERILE DISP.,58917,10.927058823529412,0.15
SME0044,GLOVES SURGEON SIZE 8.5 STERILE,47509,10.927058823529412,0.15
SME1003,GLOVES SURGEON SIZE 6.5 STERILE,56293,10.927058823529412,0.15
SME1004,GLOVES SURGEON SIZE 7.5 STERIL,11884,10.927058823529412,0.15
SME1005,GLOVES SURGEON SIZE 8 STERILE,11884,10.927058823529412,0.15
SMT1014,CANNULA IV VENFLON 18G # BROSCO/DELTA/BD,64574,7.89,0.15
SMI1074,CATHETER FOLEY BALLOON LATEX 2WAY 20CH 30ML,64444,11.555364705882354,0.15
MS-S-005458,SYRINGE 5CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD #071305208,59040,11.664635294117646,0.15
SMY1369,LABEL INDICATOR AESCULAP #JG682/KT-672,64745,11.664635294117646,0.15
SMI8922,STOPCOCK 3 WAY WITH 10CM EXT. # JM-V5534-10,35375,12.292941176470588,0.15
SMI9111,STOPCOCK 3WAY W/80/100CM EXTENSION TUBE #123-1030,35375,12.292941176470588,0.15
SMR0011,BLADE RAZOR DOUBLE EDGE SHAVE PREP,37521,12.292941176470588,0.15
MS-T-000157,TUBE FEEDING 12FR W/X-RAY LINE STERILE DISPOSABLE,14221,13.249058823529412,0.15
SMI1102,CATHETER NELATON MALE 12CH #14-12-100,34096,13.249058823529412,0.15
SMI1104,CATHETER NELATON MALE 16CH #14-16-100,34096,13.249058823529412,0.15
SMI1304,CATHETER NELATON MALE 22CH #14-22-100,45603,13.249058823529412,0.15
SMI1363,TUBE FEEDING FR10,61715,13.249058823529412,0.15
SMI9710,CATHETER NELATON SIZE 6,64444,13.249058823529412,0.15
SME1037,SWAB GAUZE 10X10CM 12/16 PLY X-RAY DETECTABLE NON-STERILE,35792,3.3464117647058824,0.15
SMA1012,DIAPER INFANT 1/SMALL BOY (3-6 KG),99999,1.94,0.15
SMA1126,FILTER PAPER STERILE AESCULAP #JK095,60909,3.428364705882353,0.15
SMH1412,"TAPE DURAPORE 1/2""X10YDS",58986,3.4556823529411766,0.15
SMI1161,CATHETER SUCTION 10CHX56CM W/CONTROL BD #3072,63649,1.59,0.15
SMH1035,SCALP VEIN SET G23 BUTTERFLY,58490,0.78,0.15
SMA1237,UNDERPAD BLUE 60X80CM DISP.,46585,0.79,0.15
SMA3328,"GAUZE COTTON ROLLS 36""X100 YARDS",47011,4.097647058823529,0.15
SML0098,SYRINGE 20CC / 20ML WITHOUT NEEDLE STERILE,59040,4.097647058823529,0.15
SML0328,CATHETER SUCTION 6CH W/CONTROL,34923,4.097647058823529,0.15
SML0332,"CATHETER SUCTION 8CHX14"" W/CONTROL BD #3071 (JM-C2408R0",34923,4.097647058823529,0.15
SML0335,"CATHETER SUCTION 14CHX22"" W/CONTROL BD #3073 (JM-C2408R)",34923,4.097647058823529,0.15
SMS0004,ID BAND INFANT,32048,4.220576470588235,0.15
SMJ1960,ELECTRODE RESTING ECG KENDALL # 31447793,17460,4.671317647058824,0.15
SMY6988,"POUCH STERILIZATION 200X275/300 (8X11"")",60908,5.0537647058823545,0.15
MS-S-002573,SOLUTION BETADINE SCRUB 7.5% (120ML/BTL),41550,5.340600000000001,0.15
SMC1021,BAG URINE COLLECTING PAEDIATRIC,58917,5.463529411764706,0.15
SMY1036,UMBILICAL CORD CLAMP PLASTIC DISP MEDINORM #44-00-000,43998,5.463529411764706,0.15
SMA3416,DRESSING SURGICAL WOUND 10X 8/9CM ARGO CURA# 30511,62934,6.351352941176471,0.15
9299,COMPLETE DENTAL IMPLANTS ONE UNIT (PACKAGE DEAL),65059,12517.199999999999,0.15
17426,ONYX STENT DIFFERENT SIZES,46777,11644.695614117652,0.15
SMA3445,COTTON ROLL 1000 GMS,58233,6.829411764705883,0.15
SME1033,BANDAGE COTTON CONFORMING 6/4CMX4M LOHM#14410 /DAM#872316/1,47011,6.829411764705883,0.15
MS-B-000083,BANDAGE CREPE 4.5MTR X5CM,10284,6.829411764705883,0.15
MS-S-003465,STENT D/ELUTED PROMUS ELEMENT 2.75x20M,56285,9702.438247058824,0.15
SMQ1177,CUTTER STITCH PEHA HARTMANN #999501/8,16224,7.006976470588236,0.15
MS-S-000772,STENT CORONARY DRUG ELUTED 2.25X20MM TAXUS#(H749389402022.,56284,9344.964324705883,0.15
MS-S-012513,SCREW MIS 3L-TRIPLE LEADS PEDICLE 6.5X35MM PRECISION SPINE-USA #63-CP-6535,56642,9228.625411764706,0.15
IP0030432,SWIVELOCK TENODESIS PEEK 7MM WITH ONEW SCREW ARTHREX AR-1662PSL-7,56642,8845.59134117647,0.15
SME1035,BANDAGE COTTON ELASTIC 10CM X4M S&N #3823/931525/2,33536,3.03,0.15
SMI1101,CATHETER NELATON MALE 10CH JM # C2410N,34096,3.16,0.15
MS-S-012545,SCREW POSTERIOL CERVICAL 3.5X12 SPINE CRAFT - US # A3P-3512,56642,8734.91294117647,0.15
SMA1030,BANDAGE COTTON CONFORMING 10CMX4.5M LOHM.#14413 /DAM#872320/5,10284,7.785529411764707,0.15
SMA2040,PHOTOTHERAPY EYE PROTECTOR .#4645/NASCOR#B001,64273,7.785529411764707,0.15
SMI1263,CATHETER NELATON MALE 18CH #32-18-100,64444,7.785529411764707,0.15
MS-C-003998,CLAMP MOUNTED SELF-HOLDING SYNTHES #390.008,99999,8571.127523505877,0.15
SMI1093,CATHETER NELATON FEMALE 12CH#32-12-100/JM-C2412NF,45603,8.086023529411765,0.15
SMI1100,CATHETER NELATON MALE 8CH # 14-08-100,34096,8.086023529411765,0.15
SMI1103,CATHETER NELATON MALE 14CH #14-14-100/JM-C2414N,64444,8.086023529411765,0.15
SME1002,GLOVES SURGEON SIZE 7 STERILE,11884,8.195294117647059,0.15
SMI0151,"FEEDING TUBE 8 FR X 15"" LONG STERILE DISP.",14221,8.195294117647059,0.15
SMI1042,TUBE FEEDING NEONATAL 5FRX47CM,58486,8.195294117647059,0.15
SMI9914,FEEDING TUBE PVC SIZE 6 #,14221,8.195294117647059,0.15
SME1125,CAP SURGEON HOOD KIMBERLY CLARK #69110/M42072,43315,0.56,0.15
MS-C-003999,CLAMP ROD-TO-ROD SYNTHES #390.007,99999,8556.417049129412,0.15
IP0029894,SCREW MIS 3L -TRIPLE LEADS PEDICLE 6.5X45MM 63-CP-6545,56642,8496.194823529411,0.15
17506,AVIGOTM HYDROPHILIC GUIDEWIRE,61944,8463.642352941177,0.15
MS-S-011998,SCREW POLYAXIAL 6.25X35MM SELF TAPPING #PF6-6235,56642,8355.13411764706,0.15
MS-S-010531,SCREW MIS 3L-TRIPLE LEADS PEDICLE 6.5X45MM PRECISIONSPINE-USA #63-CP-6545,56642,8266.94486787388,0.15
MS-S-003998,SPLINT DYNACAST PRELUDE SYNTHETIC 7.5CM X 4.6M SMITH   NEPHEW #WS-1052,32859,0.13,0.15
MS-S-008586,SCREW AGILON M6X25MM IMPLANTCAST # 38200025,56642,7975.355294117647,0.15
SMY7030,GLOVES PLASTIC DISP,60857,0.23220000000000002,0.15
MS-S-011994,SCREW MIS 3L-TRIPLE LEADS PEDICLE 6.5X40MM PRECISIONSPINE-USA #63-CP-6540,56642,7512.298850047065,0.15
16965,LIGASURE OPEN SEALER/DIVIDER SMALL JAW 16.5MMX19CM CURVED COVIDIEN #LF1212,99999,7161.543529411766,0.15
SME1072,SWAB GAUZE 5X5CM 8-PLY PLAIN NON-STERILE,35792,0.45074117647058826,0.15
17158,OXYGENATOR HOLLOW FIBER ADULT #VKM02000,99999,6266.350588235295,0.15
SMA1089,ROLL DENTAL CELLURON 8MM DIAM SIZE 1 HARTMAN #430291/7(8706),31815,0.6283058823529413,0.15
SME09,APRON PLASTIC WHITE DISP.,31044,0.46,0.15
17788,STENT CORONARY DRUG ELUTED 3.0 X 30MM MEDTRONIC# RSINT30030X,56285,5800.540235294117,0.15
16987,LAPAROSCOPIC SEALER/DIVIDER BLUNT TIP 5MM 37CM LIGASURE COVIDIEN #LF1837,99999,5771.987171576475,0.15
MS-N-001364,NAIL INTERLOCKING 11X420MM X R FEMORAL NAVIGATOR. IRENE # T40221142,38152,5183.980941176472,0.15
1-5199-18,HYMOVIS 24MG/3ML PRE-FILLED SYRINGE X 2,99999,4541.844705882353,0.15
SME1006,GLOVES EXAM VINYL LARGE N-STER,47176,1.1063647058823531,0.15
MS-S-011958,SCREW 7.5X40MM MAS TITANIUM CDH LEGACY SOFAMOR-DANEK. MEDTRONIC #75447540,56642,4386.445411764706,0.15
SMA1997,"BAND-AID SPOTS 7/8X7/8"" #4930",34864,0.13,0.15
SME1030,CAP NURSE GREEN BOUFFANT ROUND,41115,0.26,0.15
MS-S-008556,SUTUREANCHORPEEKCORKSCREW4.5x14MMARTHREX#,56303,4379.934917647059,0.15
SML1556,"NEEDLE HYPO 19GX1.5"" STERILE THERMO #NN1938R",59230,1.242952941176471,0.15
SMY1021,"COTTON APPLICATOR 6"" NON STERILE",63282,1.2702705882352943,0.15
SME1167,SWAB GAUZE 10X10CM2EA/PK 8-12-PLY STERILE,48131,0.51,0.15
SMB1013,"TONGUE DEPRESSOR 6"" STERILE",42461,0.71,0.15
MS-S-012636,"SCREW, 25D, DEFORMITY, SIZE 6, L45, (ROMEO_SPINEART) # ELL-DS 06 45-S",56642,4111.0516656,0.15
18663,SUTURE ANCHOR 5.5x14.7MM CORK SCREW ARTHREX #AR-1927BCF,99999,4014.9403411764706,0.15
MS-P-005373,PLATE 6 HOLE 2.0MM MINI LOCKING -AUXIEN#TI-505.206,61688,3589.4523654000004,0.15
MS-P-001779,PROBE COVER F/THERMOMETER WELCH ALLYN # 05031-101,37340,1.3658823529411765,0.15
SMB1003,BLADE SURGICAL #10 CARBON STRL,47569,1.3658823529411765,0.15
SMB1004,BLADE SURGICAL #11 CARBON FEATHER / MARTIN#10-155-11,47569,1.3658823529411765,0.15
SME1025,GLOVES EXAM VINYL SMALL N-STER,47176,1.3658823529411765,0.15
SME1031,SWAB GAUZE 10X10CM 8/12PLY PLAIN NON STERILE,35792,1.3658823529411765,0.15
SME1065,GLOVES EXAM VINYL MEDIUM N-STER,47176,1.3658823529411765,0.15
SME1369,GLOVES LATEX SMALL SIZE NON-STERILE DISPOSABLE.,47509,1.3658823529411765,0.15
SMI9557,SURGICAL CAP.,38260,1.3658823529411765,0.15
SML0050,"NEEDLE HYPO 18GX1.5"" STERILE BD #5196",59230,1.3658823529411765,0.15
SML0060,NEEDLE HYPO 22GX1.5 STERILE,59230,1.3658823529411765,0.15
SML0063,"NEEDLE HYPO 25GX5.8"" STERILE",59230,1.3658823529411765,0.15
SML0065,"NEEDLE HYPO 20G X 1.5"" STERILE",59230,1.3658823529411765,0.15
SML1529,"NEEDLE HYPO 26GX0.5"" STERILE",59230,1.3658823529411765,0.15
SML2006,"SYRINGE INSULIN 0.5ML U-100 29G X 0.5"" #AE2327/1837",59040,1.3658823529411765,0.15
MS-S-003368,SWAB GAUZGE 5X5CM 8PLY XRAY DETECTABLE STERILE,35792,1.4068588235294117,0.15
SMN1005,SHEATH STERILE F/THERMOMETER ORAL,14025,1.447835294117647,0.15
MS-S-009642,SCREW POLYAXIAL 6.0X45MM SPINE CRAFT #PF6-6245,56642,3565.2705882352943,0.15
SML1558,"NEEDLE HYPO 21GX1.5"" STERILE DISP.",59230,1.5571058823529411,0.15
15541,BALLOON PTCA 3.0X15 PANTERA LEO (NC SPRINTER) BIOTRONIK# 367017,47732,3419.3179694117644,0.15
MS-N-001308,NAIL LOCKING SCREW F/NAVIGATOR 4.0X28MM IRENE/SYNTHES #T42154028/04.005.418,56642,3352.9044705882347,0.15
MS-L-000763,LAG SCREW DHS SIZE 90MM-AUXIEN #TI-761.090,56642,3255.2470588235296,0.15
MS-S-010266,SCREW ANTI ROTATION 10.5 X 90 JOINT 5.0 CHM No. 3.5805.080,56642,3255.2470588235296,0.15
MS-S-010946,SCREW DHS LAG 95MM-AUXIEN #TI-761.095,56642,3255.2470588235296,0.15
SME1323,MASK LARYNGEAL AIRWAY ADULT SIZE #5 NON STERILE,56293,3090.459218823529,0.15
MS-S-009785,"SCREW INTERFERENCE PEEK SHEATHED 9X23MM, ARTHREX # AR-1390P",56642,3053.7317647058826,0.15
MS-N-001367,NAIL INTERLOCKING 12X360MM X R FEMORAL NAVIGATOR. IRENE # T40221236,45109,2945.223529411765,0.15
SMY1287,"POUCH STERILIZATION 100X250MM (4X12"")",13735,1.9395529411764707,0.15
SMY2564,"TAPE MEASURE DISP INFANT 24"" TRI-STATE #791",16866,1.06,0.15
SME1103,COVER OVERSHOES,15056,0.62,0.15
SMQ1173,SYRINGE WITHOUT NEEDLE 3CC / 3ML,63095,0.88,0.15
MS-N-001368,NAIL LOCKING SCREW F/NAVIGATOR 4.0X48MM IRENE/SYNTHES #T42154048/04.005.438,56642,2945.223529411765,0.15
MS-S-002124,SCREW 9X30MM SMITHNEPHEW #72201782,56642,2906.470588235294,0.15
MS-S-003943,SCREW POLY AXIAL SPINE CRAPF USA 45*5.5 #PF6-5545,56642,2882.5213480941175,0.15
MS-G-000675,GLOVES SURGEON 8.5 STERILE POWDER FREE,99999,1.45,0.15
SMA35,BANDAGE COTTON GUAZE 10CMX4M HARTMANN #3041355,60415,1.37,0.15
SMY6788,INDICATOR STEAM F/MV1 D SIL 3M#1250,13732,2.3629764705882352,0.15
SMS0001,ID BAND ADULT,32048,2.5405411764705885,0.15
SMQ1175,SYRINGE 10ML WITHOUT NEEDLE STERILE,63095,1.32,0.15
MS-S-010394,SCREW POLY TI PEDICLE SELF-TAPPING SPINECRAFT - USA #PF6-4740,56642,2882.5213480941175,0.15
SMO10431,NAIL LOCKING SCREW F/NAVIGATOR 4.0X24MM IRENE/SYNTHES #T42154024/04.005.414,56642,2847.566117647059,0.15
1479,CLIP MEDIUM PREMIUM TITANIUM AUTOSUTURE ETHICON #MCM20,99999,2808.813176470588,0.15
SMY6923,POUCH STERILIZATION FLAT #100X300MM,60908,2.7044470588235296,0.15
MS-S-009644,SCREW CORTICAL BONE - TX 2.7X18MM SANATMETAL # 267527018,56642,2790.211764705882,0.15
MS-C-004689,CROKSCREW ELECRODE SET SPIRAL NEEDLE 0.6MM WITH TIP INOMED ORIGIN #530750,56642,2766.9599999999996,0.15
MS-G-000267,GLOVES NITRILE POWDER FREE SMALL,56286,2.731764705882353,0.15
SMA0168,EYE PAD 56X70MM #415450/1,11661,2.731764705882353,0.15
SMA0246,SWAB GLYCERINE MOUTH PAUCH,33722,2.731764705882353,0.15
SMA1177,PAD MATERNITY LARGE NON-STERILE,10480,2.731764705882353,0.15
SME1372,GLOVES LATEX LARGE SIZE NON-STERILE DISPOSABLE.,11905,2.731764705882353,0.15
SME1373,GLOVES LATEX MEDUM SIZE NON-STERILE DISPOSABLE.,47509,2.731764705882353,0.15
SMJ0009,ELECTRODE ECG PREGELLED PEDIATRI STERILE DISP,35035,2.731764705882353,0.15
SMJ0011,ELECTRODE ECG PREGELLED ADULT STERILE DISP.,35035,2.731764705882353,0.15
SML0110,"SYRINGE TUBERCULIN W/NEEDLE 1ML 27GX 0.5"" (SML1528)",59040,2.731764705882353,0.15
MS-N-001920,NAIL SCREW LOCKING 5X85MM CHM #3.5159.085,56642,2714.8760470588236,0.15
MS-P-003917,PROBE COVER FOR EAR THERMOSCAN BRAUN BRAUN MEDICAL USA # BRAUN,33433,3.1142117647058822,0.15
MS-S-005604,SCREW LOCKING 5.5 X 45 MM CHM # 3.5160.045,56642,2714.8760470588236,0.15
17107,CLIP RESOLUTION 235CM/2.8MM BOSTON # M00522610,99999,2607.8404235294115,0.15
16229,CATHETER RISTIL SUPRAPUBIC SET WITH SILICON 15FR METAL,10729,2583.9066070588237,0.15
MS-S-011533,SCREW SHANZ 5.0MMX2000MM JINLU# SS20502020,56642,2557.6941176470586,0.15
MS-S-011727,SCREW NAIL LOCKING 5.5X35MM TIT CHM POLAND # 3.5160.035,56642,2526.7731458823528,0.15
MS-S-002623,SCREW DISTAL 5.0x75MM TITANIUM MICROMED #3.5160.075,56642,2520.9563294117647,0.15
MS-S-009273,SCREW S-LOCK CAP PRECISIONSPINE-USA #SL1000,56642,2480.188235294118,0.15
17609,"WIRE GUIDE ZEBRA STRAIGHT 0.035""x150CM BOSTON #M006670112",99999,2399.582117647059,0.15
MS-I-000692,IMF SCREW 2.0X10MM #12.540.10,56642,2343.777882352941,0.15
MS-I-000709,IMF SCREW 2.0X8MM #12.540.08,56642,2343.777882352941,0.15
MS-S-010594,SCREW HEXA 2.3X18MM MAT GERMANY #01-13-500-08,46646,2341.098762352941,0.15
MS-S-010595,SCREW HEXA 2.3X10MM MAT GERMANY #01-13-500-10,46646,2341.098762352941,0.15
MS-S-012087,SCREW JOIN GAMMA 10.5X105 CHM POLAND#3.5804.105,56642,2328.276705882353,0.15
MS-P-002487,PLATE -T LOCKING MINI 2.4MMX7X57MM(3+7) IRENE #A93193757,61688,2325.1764705882356,0.15
MS-S-011948,SCREW NAIL  5.5X55MM M/ CHM POLAND CAT # 3.5160.055,56642,2307.6444849882355,0.15
17384,SODALIME BOC FRM WHITE TO VIOLT. GAL/5LTR,99999,2301.924705882353,0.15
MS-S-010665,"SCREW SCHANZ SELDRILL™ PURE TITANIUM  5.0MM, LENGTH 200/80MM SYNTHES #494.786",56642,2283.0133480941176,0.15
MS-S-009682,SCREW JOIN ANTI ROTATION 5.0 X 100  5.0 CHM # 3.5805.100,56642,2278.672941176471,0.15
SMI9039,STENT URETERAL LITHO 6FR 26CM BOSTON/ACMI/COLOPLAST #192133/5636026/ACB164,99999,2267.1624722367346,0.15
SMO12089,SCREW CANCELLOUS PARTIALLY THRD. 7.3X100MM IRINE# T56037300,56642,2198.5938635294115,0.15
MS-S-010331,SCREW LOCKING HTO TI 4.5 X 50 NEW CLIP IMPLANTCAST No. ST4.5L50-ST,99999,2181.9456,0.15
