Service Code,Service Description,Service Type ID,Fee,Discount,Effective Date,Termination Date,Schedule Name,Unnamed: 8
7128128,BX HISTOPATH. FOR B SPLENECTOMY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128129,BX HISTOPATH. FOR B PARTIAL MASTECTOMY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128130,BX HISTOPATH. FOR B BREAST QUADRECTOMY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128131,BX HISTOPATH. FOR B SIMPLE MASTECTOMY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128132,BX HISTOPATH. FOR B MODIFIED RADICAL MASTECTOMY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128133,BX HISTOPATH. FOR B LUNG PARTIAL LOBECTOMY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128134,BX HISTOPATH. FOR B PARTIAL PLEURAL DECORTICATION,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128135,BX HISTOPATH. FOR B CNS MASS > 5 CM,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128136,BX HISTOPATH. FOR B TOTAL HYSTERECTOMY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112139,YAG. LASER POST. CAPSULOTOMY (DONE INSIDE),OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8122004,ULTRASOUND GUIDED BIOPSY,OS   ,1500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9041066,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 5-10,P1   ,1500.0,15.0,2020-03-01 00:00:00,,IP Package,
7121633,VERY LONG CHAIN FATTY ACIDS (VLCFA),OS   ,1490.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8013006,COLLAGEN PLUG.,P1   ,1479.0,15.0,2020-03-01 00:00:00,,IP Package,
8122047,MAMMOGRAPHY WITH BREAST ULTRASOUND / BILATERAL,OS   ,1460.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127017,"OTHER APPLIANCE FIXED (EXPANSION, HEAD GEAR)",OS   ,1450.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127019,REMOVAL APPLIANCE FOR EACH JAW,OS   ,1450.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121258,FACTOR V GENE MUTATION,OS   ,1450.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121048,HYSTEROSALPHINGOGRAPHY UNDER ANAESTHESIA,OS   ,1445.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121610,TREPONEMAL IGG AND IGG ABS IMMUNOBLOT,OS   ,1440.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9031003,ABDOMINAL/PELVIC ABSCESS DRAINAGE,P1   ,1440.0,15.0,2020-03-01 00:00:00,,IP Package,
9031129,PERCUTANEOUS STENT WITHDRAWAL,P1   ,1440.0,15.0,2020-03-01 00:00:00,,IP Package,
9031198,TUBE EXCHANGE,P1   ,1440.0,15.0,2020-03-01 00:00:00,,IP Package,
8012015,ELECTROLYSIS FOR EYE LASHES IN O.R.,P1   ,1425.0,15.0,2020-03-01 00:00:00,,IP Package,
8128052,THYROID SCINTIGRAPHY (TC-99,OS   ,1406.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128066,PRELIMINARY SCAN I,OS   ,1406.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
2132009,CYSTOMETRY AND URETHRAL PRESSURE STUDY,OS   ,1400.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112064,HOLTER MONITORING FOR 48 HOURS,OS   ,1400.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113013,DYNAMIC SCR PT W/DEP HOLES EACH,OS   ,1400.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122050,SUTURING OF FACIAL EXTRA / ORAL LACERATIONS (MORE THAN 10 SUTURES),OS   ,1400.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121574,T + B LYMPHOCYTE DIFFERENTIATION,OS   ,1400.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9041093,"INCISION WITH DRAINAGE, COMPLEX, POSTOPERATIVE WOUND INFECTION",P1   ,1375.0,15.0,2020-03-01 00:00:00,,IP Package,
9041094,"INCISION WITH REMOVAL, FB, SUBQ TISSUES; COMPLICATED",P1   ,1375.0,15.0,2020-03-01 00:00:00,,IP Package,
9031033,CHEMICAL ABLATION FOR VARICOSE VEINS (3 SESSIONS),P1   ,1360.0,15.0,2020-03-01 00:00:00,,IP Package,
7121323,"HBV-DNA, QUALITATIVE",OS   ,1350.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121349,HIV-I RNA QUANT,OS   ,1350.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128010,CARDIAC PHASE AMPLITUDE,OS   ,1331.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128011,1ST PASS STUDY,OS   ,1331.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128020,READIONUCLIDE MICTURATING,OS   ,1331.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
2192003,INDUCTION OF LABOR (IOL),OS   ,1312.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
2132004,CYSTOSCOPY + RETROGRADE URETERIC CATHER UNDER G.A.,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2182016,ACUTE PERITONEAL CATHETER,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2182021,REVISION SUBCLAVIAN / JUGULAR CATH,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3182022,TESTICULAR BIOPSY,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3182023,TESTICULAR PUNCTURE,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3182029,REMOVAL OF PIOGENIC GRANULOMA,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
5112028,EPIDURAL INCLUDING ANAESTHESIOLOGIST FEE,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122008,EXCISION OF BENGIN TUMOUR - LESION DIAMETER OVER 1 CM,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122056,WIRING FRACTURED JAW - SIMPLE,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127001,"ACTIVATOR, ORAL SCREEN APPLIANCE",OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127009,"FIXED RESTRAINT TONGE, HABIT",OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127033,TREATMENT PLAN - B,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128041,GOLD ONLAY (ONLAYING CUSPS EXCLUDIGN PRICE OF GOLD),OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128061,NON-PRECIOUS METAL CROWN/PONTIC FULL CAST,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121463,ORGANIC ACID SCREEN,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121495,PORPHYRINS,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7127007,LYMPHOCYTES SUBSET ANALYSIS,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112113,SUPERFACIAL KERATECTOMY / BILATERAL,OS   ,1300.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121512,PROTEIN C (ANTIGEN & ACTIVITY),OS   ,1285.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125018,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (UNILATERAL),OS   ,1285.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125020,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (UNILATERAL),OS   ,1285.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125022,PORTABLE COLOUR DOPPLER ULTRASOUND (ANY PART),OS   ,1285.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
1011010,EXAMINATION UNDER GENERAL ANESTHESIA,P1   ,1275.0,15.0,2020-03-01 00:00:00,,IP Package,
5011015,TRANS RECTAL / URETHRAL ULTRASOUND BIOPSY,P1   ,1275.0,15.0,2020-03-01 00:00:00,,IP Package,
8014011,COLLAGEN PLUG,P1   ,1275.0,15.0,2020-03-01 00:00:00,,IP Package,
8128091,BONE SCAN OR DTPA RENAL SCAN - LIVE,OS   ,1268.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122019,FLEXIBLE OESOPHOAGOSCOPY,OS   ,1250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171048,PACEMAKER ANALYSIS PROGRAMMING,OS   ,1250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128001,"3/4 CROWN, PRECIOUS",OS   ,1250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128009,BITE GUARD (BITE RAISING APPLIANCE),OS   ,1250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121368,IGG SUBCLASSES 1 TO 4,OS   ,1250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128012,HISTOPATHOLOGY BX (10 TO 15 BLOCKS),OS   ,1250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9041019,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; UP TO 10%, BODY SURFACE",P1   ,1250.0,15.0,2020-03-01 00:00:00,,IP Package,
9041020,"DEBRIDEMENT, WOUND, INFECTION OR BURN <10%",P1   ,1250.0,15.0,2020-03-01 00:00:00,,IP Package,
9041065,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 1-5,P1   ,1250.0,15.0,2020-03-01 00:00:00,,IP Package,
7121237,"ECHOVIRUS ABS (ECHO 6,7,9,11,30, CF)",OS   ,1240.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
4041087,SCLEROTHERAPY (3 SESSIONS),P1   ,1224.0,15.0,2020-03-01 00:00:00,,IP Package,
9041071,EXCISION OF SMALL SOFT TISSUE SWELLING,P1   ,1205.0,15.0,2020-03-01 00:00:00,,IP Package,
2011029,THORACOCENTESIS,P1   ,1200.0,15.0,2020-03-01 00:00:00,,IP Package,
2112001,ACCOMODATION / SUITE PER DAY (BED ONLY),OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2182001,HAEMODIALYSIS FIRST SESSIONS (including investigation & medication),P2   ,1200.0,0.0,2020-03-01 00:00:00,,Other PD,
2192025,INSERTION OF CONTRACEPTIVE IMPLANT (IMPLANON),OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112022,ORTHOFIX,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6112021,NEURAL NERVE BLOCK FOR PAIN MANAGEMENT,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121023,3D AIR WAY CBCT IMAGING,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121024,3D PARA NASAL SINUSES CBCT,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121025,3D TMJ CBCT IMAGING,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121026,3D TEMPORAL BONE CBCT IMAGING,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121030,IMPLANT SURGICAL GUIDE FOR   (9-12) IMPLANTS,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122019,INCISION AND DRAINAGE UNDER LA (MINOR),OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128072,PARTIAL DENTURE 8-12 TEETH,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125001,COLOUR DOPPLER PENILE DOPPLER,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125002,COLOUR DOPPLER TRANSVAGINAL,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125003,COLOUR DOPPLER PREGNANCY UMBILICAL  ARTERY PLACENTAL FLOW OVARIAN & UTERIAN,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125004,COLOUR DOPPLER RENAL ARTERY,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125005,COLOUR DOPPLER HEPATIC ARTERY,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125006,COLOUR DOPPLER PORTAL SYSTEM,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125007,COLOUR DOPPLER AORTIC,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125008,COLOUR DOPPLER ILIAC VESSELS,OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125009,COLOUR DOPPLER VEINS (VARICES),OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125011,COLOUR DOPPLER BRACHIAL ARTERY (UNILATERAL),OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125013,COLOUR DOPPLER FEMORAL ARTERY (UNILATERAL),OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8125015,COLOUR DOPPLER PERIPHERAL VEINS (ONE LIMB),OS   ,1200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9031075,GASTRIC BAND INFLATION / DEFLATION,P1   ,1200.0,15.0,2020-03-01 00:00:00,,IP Package,
9031094,LYMPH NODE BIOPSY,P1   ,1200.0,15.0,2020-03-01 00:00:00,,IP Package,
2152026,MECHANICAL VENTILATOR - BIPAP  PER DAY,OS   ,1187.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
8014034,REMOVAL OF P.K.P. SUTURES (OPERATION OTHER HOSPITAL),P1   ,1173.0,15.0,2020-03-01 00:00:00,,IP Package,
3112081,BONE MARROW ASPIRATION,OS   ,1170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112088,BONE BIOPSY,OS   ,1170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121212,CYTOMEGALO VIRUS CULTURE,OS   ,1170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121351,HLA-B27,OS   ,1170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121399,LEGIONELLA ABS.,OS   ,1170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121195,COXSACKIE B1-B6 AND A9,OS   ,1160.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6112001,PLASTER JACKET - GIBSONA,OS   ,1150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6112007,BILATERAL HIP SPICA - GIBSONA,OS   ,1150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127021,SPACE RETAINER - FIXED,OS   ,1150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121571,SULFONYLUREA STRUCTURE,OS   ,1150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128047,TC-99 M PERTECHNETATE MICTURA,OS   ,1150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8122045,ULTRASOUND GUIDED INTRA-ARTICULAR INJECTION / ASPIRATION,OS   ,1125.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8122046,MAMMOGRAPHY WITH BREAST ULTRASOUND / UNILATERAL,OS   ,1125.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2132008,CYSTOMETRY,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152012,REVERSIBILITY TESTS,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112110,MULTIFIRE GIA STAPLER,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113016,TOTAL HIP SCREW REPLACEMENT (CERAMIC JOINT),OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121015,SPACE MAINTAINERS - FIXED OR REMOVABLE,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122006,CYST OPERATION,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122033,REIMPLANTATION OF SINGLE ROOTED TOOTH,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122037,REMOVAL OF TEETH (COMPLETELY BONY) + L.A.,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127020,SPACE MAINTAINER FOR SINGLE SIDE,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7112014,SOMATO SENSORY EVOKED POTENTIAL - BOTH UPPER OR LOWER LIMB,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7112016,AUDITORY EVOKED POTENTIAL - INFANT,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121012,ACETYLCHOLINE RECEPTOR ANTIBODY,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121054,ANTI SPERM ANTIBODY,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121139,CATECHOLAMINES(BLOOD),OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121184,CMV,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121250,ESTROGEN & PROGESTERON RECEPTORS (FROZEN TISSUE),OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121442,MUCOPOLYSACCARIDES DIFFERENTIATION,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121521,PTEN (BREAST CANCER),OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112055,INDOCYANINE GREEN,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112089,PUNCTUM DILATION / UNILATERAL (SILICON),OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112094,RELAXING CORNEAL INCISIONS / BILATERAL,OS   ,1100.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121163,CHLAMYDIA PNEUMONIA PCR,OS   ,1080.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121356,HUMAN PAPILLOMA VIRUS,OS   ,1080.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121357,HUMAN PAPILLOMA VIRUS BY PCR,OS   ,1080.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121493,POLYOMA JCV-DNA,OS   ,1080.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121527,QUANTIFERON (TB GOLD),OS   ,1080.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112114,SUPERFACIAL KERATECTOMY / UNILATERAL,OS   ,1050.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122027,LARYNGO-BRONOSCOPY/DIAGNOSTIC + BIOPSY,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152021,BODY PLETHYSMOGRAPH (BODY BOX),OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172040,SIGMOIDOSCOPY DIAGNOSTIC + BIOPSY,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112017,AMBULANCE WITH NURSE TO DAMMAM AIRPORT,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3182030,EXCISION OF MUCOCELE,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3182031,REMOVAL OF MYXOID CYST,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113002,CHILD OSTEOTOMY DCP,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113056,TITANIUM ELASTIC NAIL,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128007,APEXO-GENSIS,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128036,FIBER POST AND CORE BUILDS UPS,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128055,LASER PERIODONTAL POCKET DISINFECTION,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128065,"OCCLUSAL ANALYSIS, CASE STUDY",OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128096,RESIN BONDED BRIDGE PER UNIT,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128102,TELESCOPIC CROWNS,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7112021,DEEP BRAIN STIMULATION -  SESSION,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121218,DEHYDROXYCHOLOCALCIFEROL,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121640,"VITAMIN D1,25 (1.25 DIHYDROXY-CHOLECALCIFEROL)",OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128193,EBER STAIN,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7131016,CRYOPRECIPITATE,OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112091,PUNCTUM OCCLUSION / UNILATERAL (SILICON),OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8122031,ULTRASOUND TENDON & JOINT (TWO),OS   ,1000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8123001,MRI WITHOUT CONTRAST  - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123002,MRI ADDITIONAL ORGAN,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123003,MRI WITH CONTRAST  - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123004,MRI PELVIMETRY,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123006,MRI DIFFUSION / PERFUSION STUDIES,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123007,MRI SPECTROMETRY,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123008,MRI UROGRAPHY,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123009,MRI CHOLANGIOGRAPHY / GALL BLADDER,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123010,MRI ANGIOGRAPHY,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123011,MRI VENOGRAPHY,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123012,MRI ARTHROGRAPHY WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123013,MRI OF THE PITUITARY GLAND WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123014,MRI OF TMJ,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123015,MRI BRAIN,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123016,MRI BRAIN WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123017,MRI NECK WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123018,MRI NECK,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123019,MRI ORBIT WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123020,MRI ORBIT,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123021,MRI CHEST WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123022,MRI CHEST,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123023,MRI ABDOMEN WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123024,MRI ABDOMEN,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123025,MRI PLEVIS WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123026,MRI PELVIS,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123027,MRI SHOULDER WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123028,MRI SHOULDER,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123029,MRI ELBOW WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123030,MRI ELBOW,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123031,MRI WRIST/HAND WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123032,MRI WRIST/HAND,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123033,MRI KNEE WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123034,MRI KNEE,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123035,MRI ANKLE/FOOT WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123036,MRI ANKLE/FOOT,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123037,MRI C. SPINE WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123038,MRI C. SPINE,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123039,MRI DORSAL SPINE WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123040,MRI DORSAL SPINE,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123041,MRI LUMBER SPINE WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123042,MRI LUMBER SPINE,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123043,MRI BRACHIAL PLEXUS,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123044,MRI BREAST WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123045,MRI BREAST,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123059,MRI ARM WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123060,MRI ARM,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123061,MRI FOREARM WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123062,MRI FOREARM,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123063,MRI HIP JOINT WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123064,MRI HIP JOINT,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123065,MRI FEMUR WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123066,MRI FEMUR,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123067,MRI LEG WITH CONTRAST - Excluding contrast charges,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
8123068,MRI LEG,P2   ,1000.0,0.0,2020-03-01 00:00:00,,Other PD,
