Service Code,Service Name, Price,NPHIES ID
FMOPTE0005,DEEP CORNEAL F.B.,1918,42644-04-01
FMOPTE0004,MAG.REMVL OF EMBEDED F.B. OF   THE CORNEA,386,42644-04-01
FMOPTE0011,CORNEAL GRAFT SUTURE REMOVAL,1103,426680001
OPT-0004,Corneal Graft Suture Removal -GA,3708,42668-00-01
FMOPTA0012,SUTURE REMOVAL (EYE),214,42668-00-01
MTOPT-0023,REMOVAL OF MULTIPLE CONJUNTIVA,270,42683-00-01
FMOPTD0011,REMVL OF CONJ. PAPILLAE OF     SPRING CATARRH,386,42683-00-01
FMOPTD0010,REMVL OF LARGE CONJ. CYST,645,42683-00-01
FMOPTD0009,REMVL OF SMALL CONJ. CYST.,386,42683-00-01
FMOPTE0007,EXCISN OF PRIMARY PTERYGIUM,1025,42686-00-01
FMOPTE0008,EXCISN OF RECURRENT PTERYGIUM,1918,42686-00-01
OPT-0022,Recurrent Pterygium + SR.1000 for Graft,5618,42686-00-01
MTOPT-0025,REMOVAL OF RECURRENT PETERYGIUM,3528,42686-00-01
OPT-0026,Cataract Extraction without IOL,6685,42698-05-01
FMOPTF0003,EXT.CAPSUL.EXT.OF LENS FRAG. & ASPIRATION,2558,42698-05-01
FMOPTD0012,REM. OF RESCENT AFTER CATARACT,617,42698-05-01
FMOPTF0005,CATARACT EXT. W/ IOL,3197,42701-00-01
FMOPTF0007,COMPLICATED CATARACT,2558,42701-00-01
FMOPTE0022,INTRA OCULAR LENS,662,42701-00-01
FMOPTE0024,PHAKIA  IOL 6H FOR MYOPIA,2284,42701-00-01
FMOPTE0023,PHAKIC  IOL IMPLANTATION FOR CORRECTION OF MYOPIA,3413,42701-00-01
OPT-0033,Secondary Insertion of I.O.L.,6179,42701-00-01
FMOPTH0014,ANTERIOR VITRECTOMY,2558,427190101
OPT-0028,Anterior Vitrectomy -GA,8258,42719-01-01
FMOPTH0016,PASRPLANA VICTRECTOMY,4154,42725-00-01
OPT-0034,Posterior Vitrectomy,12696,42725-00-01
FMOPTH0015,ANTERIOR VITRECTOMY W/ REVL.   OF IOL,3577,42731-01-01
FMOPTF0004,EXCISN OF SECONDARY MEMBRANE   CAPSULECTOMY,1839,42731-01-01
FMOPTG0008,MOLTENO IMPLANT IN GLAUCOMA    OPERATION,2558,42752-00-01
FMOPTG0010,PEDIATRIC 8MM MOLTENO IMPLANT,761,42752-00-01
OPT-0007,Irridectomy,7415,42764-04-01
OPT-0014,Irridectomy Laser,6179,42764-04-01
MTOPT-0019,CYCLOCRYOTHERAPY,2941,42770-00-01
FMOPTG0002,CYCLODIALYSIS,2299,427700001
OPT-0023,Cyclodialysis  - GA,9100,42770-00-01
FMOPTG0004,CYCLODIATHERMY,1025,42770-00-01
FMOPTG0006,CYCLOPHOTO COAGULATION,1279,42770-00-01
FMOPTE0018,EXCIM.LAS.FOR MYOPIA(PPK)/EYE,2558,42809-00-01
FMOPTH0008,LASER FOR RETINOPATHY 1 SETTING,1973,42809-00-01
FMOPTH0010,LASER FOR RETINOPATHY 3 OR> SETTING,3255,42809-00-01
OPT-0006,Laser Photocoagulation / Eye,1854,42809-00-01
FMOPTH0009,LASER FOR RETINOPATHY 2 SETTING,1879,42809-01-01
FMOPTH0002,REP. OF RETINAL TEAR BY LAZER  PHOTOCOAG.,1279,42809-01-01
FMOPTH0003,REP.OF RETINAL TEAR W/ DTCHMNT W/ LAZER COAGULATION,1279,42809-01-01
FMOPTE0026,SILICON OIL REMOVAL,4970,42815-00-01
FMOPTE0027,SILICON OIL REMOVAL.,4970,42815-00-01
FMOPTJ0002,ADV.OF 1 EXT OCUL MUSCLE,1918,42833-00-00
FMOPTJ0001,RECESSION OF 1 EX.OCUL MUSCLES,1918,42833-00-00
FMOPTJ0003,RESECTN OF 1 EST OCUL MUSCLES,1918,42833-00-00
OPT-0020,Squint Correction,10027,42833-00-00
FMSUR-0094,CONGENITAL DUODENAL OBSTRUCTN,3065,43816-02-00
SUR-0072,Diverticulation Repair without Mesh,6741,43816-02-00
FMCTS-0039,REPAIR OF TRACHEO-OESOPHAGEAL  FISTULA,5672,43900-00-00
FMPDS-0048,TRACHEO-ESOPHAGEAL FISTULA,6791,43900-00-00
SUR-0047,Congenital Pyloric Stenosis,7865,43930-00-00
FMSUR-0166,PYLOROMYOTOMY,2558,43930-00-00
FMPDS-0071,PYLOROMYOTOMY FOR CONGENITAL,3960,43930-00-00
FMORT-0322,AMPUTATION THROUGH FOREARM,2558,44328-00-01
FMVAS-0044,BELOW ELBOW AMPUTATION,2767,44328-00-01
FMORT-0317,AMPUTATION OF UPPER LIMB,3065,44328-01-00
FMORT-0323,AMPUTATION THROUGH HUMERUS,2558,44328-01-00
FMORT-0327,AMPUTATION OF TOE,1279,44338-00-01
FMVAS-0008,TOE AMPUTATION,926,44338-00-01
MTSUR-0062,TOE AMPUTATION (PARTIAL),2222,44338-00-01
FMSUR-0230,FOOT AMPUTATION (TRANSMETATAR-SAL),1918,44364-00-01
FMVAS-0007,MIDTARSAL AMPUTATION,1654,443640001
VAS-0012,Midtarsal Amputation -GA,6179,44364-00-01
FMORT-0331,MIDTARSALS AMPUTATION,1918,44364-00-01
FMORT-0328,AMPUTATION OF FOREFOOT,1918,44364-01-01
FMORT-0329,AMPUTATION THRU MIDDLE OF FOOT,1918,44364-01-01
FMORT-0332,TRANSMETATARSAL AMPUTATION,1918,44364-01-01
FMSUR-0228,ABOVE KNEE AMPUTATION,3065,443670000
VAS-0027,Above Knee Amputation - GA,21347,44367-00-00
FMVAS-0005,ABOVE KNEE AMPUTATION (vas),3629,44367-00-00
FMORT-0335,AMPUTATION OF LEG THRU FEMUR,3065,44367-00-00
FMORT-0336,AMPUTATION OF THIGH,4084,44367-00-00
FMORT-0337,CONVERSION OF BELOW KNEE AMPUTATN TO ABOVE KNEE AMPUTATION,3577,44367-00-00
SUR-0063,Amputation of Limbs Gangrene,9887,44367-02-00
ORT-0055,Amputation of Long Bones (Trauma/Congenital),21347,44367-02-00
FMSUR-0229,BELOW KNEE AMPUTATION,2558,443670200
VAS-0026,Below Knee Amputation - GA,19100,44367-02-00
FMVAS-0006,BELOW KNEE AMPUTATION (vas),3032,44367-02-00
FMORT-0326,LOWER LIMB AMPUTATION,3065,44367-02-00
FMORT-0339,HEMIPELVECTOMY,4600,44373-00-00
ORT-0075,Hind Quarter Amputation,18875,44373-00-00
FMORT-0514,HIND QUARTER OR FORE QUARTER   AMPUTATION,3065,44373-00-00
FMORT-0346,REVISION OF AMPUTAITON STUMP -(2ND CLOSE),3263,44376-00-01
FMORT-0347,REVISION OF AMPUTATION STUMP - (TRIMMING),2558,44376-00-01
FMORT-0318,REVISION OF CURRENT TRAUMATIC AMPUTATION,4794,44376-00-01
FMORT-0345,REVISN OF AMPUTATN STUMP -    (REAMPUTATION),4533,44376-00-01
FMCTSS0007,ELOESSER FLAP,2431,45009-01-00
FMORT-0590,GASTROCNEMIUS MUSCLE FLAP,3065,45009-01-00
FMPSDJ0017,LATISMUS DORSI MUSCLE FLAP,3934,45009-01-00
FMDER-4003,AHA PEELING APPLICATION SMALL  AREA,171,45019-00-00
FMDER-0055,ALOPECIA LOTION 3% - 100CC,2161,45019-00-00
FMDER-0255,CHEMICAL PEEL (GLYCOLIC ACID) M.D. FORTE (PACKAGE OF 6 PEELS),2525,45019-00-00
FMPSDA0039,CHEMICAL PEEL (GLYCOLIC ACID) M.D. FORTE PACKAGE OF 6 PEELS,2525,45019-00-00
FMDER-0256,CHEMICAL PEEL (GLYCOLIC ACID) M.D. FORTE SINGLE ADDITIONAL PEEL,568,45019-00-00
FMPSDA0040,CHEMICAL PEEL (GLYCOLIC ACID)M.D. FORTE SINGLE ADDITIONAL PEEL,568,45019-00-00
FMPSDA0031,MICRODERMABRASION FACE,854,45021-00-00
FMDER-0248,MICRODERMABRASION FACE (PACKAGE OF 5 SESSION),3500,45021-00-00
FMPSDH0002,DERMABRASION 1%,1284,45021-01-00
FMDER-0035,DERMABRASION UNIT,1830,45021-01-00
FMPSDA0037,MICRODERMA BRASION LOWER ABDOMEN/UPPER ABDOMEN,1125,45021-01-00
FMDER-0251,MICRODERMABRASION CHEST,568,45021-01-00
FMDER-0252,MICRODERMABRASION CHEST (PACKAGE OF 5 SESSION),1692,45021-01-00
FMPSDA0033,MICRODERMABRASION HANDS OR NECK,435,45021-01-00
FMDER-0250,MICRODERMABRASION HANDS OR NECK (PACKAGE OF 5 SESSION),1406,45021-01-00
FMDER-0254,MICRODERMABRASION LOWER ABDOMEN/UPPER ABDOMEN (PACKAGE OF 5 SESSION),4201,45021-01-00
FMPSDA0038,MICRODERMABRASION LOWER ABDOMEN/UPPER ABDOMEN(PACKAGE OF 5 SESSION),3360,45021-01-00
FMDER-0246,MICRODERMABRASION TEST DOSE 1% MAXIA SURFACE AREA (PACKAGE OF 5 SESSION,568,45021-01-00
FMPSDA0035,MICRODERMABRASTION CHEST,568,45021-01-00
FMPSDA0036,MICRODERMABRASTION CHEST(PACKAGE OF 5 SESSION),1692,45021-01-00
FMPSDA0034,MICRODERMABRASTION HANDS OR NECK (PACKAGE OF 5 SESSION),1406,45021-01-00
FMPSDA0030,MICRODERMABRATION TEST DOSE OF 1% MAXIAL SURFACE AREA (PACKAGE OF 5 SESSION),706,45021-01-00
MTDER-0015,VASCULAR LASER LARGE,2800,45027-00-00
FMDER-0197,VASCULAR LASER TREATMENT       MEDIUM AREA,2569,45027-00-00
FMPDS-0003,"INJ.OF SCLEROTHERAPY FOR HAE-  MANGIOMA, TONGUE/SITE",154,45027-02-00
FMPDS-0014,INJECTION SCLEROTHERAPY OF,1483,45027-02-00
MTVAS-0010,SCLEROTHERAPY (LARGE),568,45027-02-00
FMPSD-0005,TEST DOSE FOR VASCULAR LAZER,154,45027-02-00
FMVAS-0037,EXCISION OF HAEMANGIOMA (LARGE),3263,450330000
VAS-0021,Excision of Haemangioma (Large) -GA,15757,45033-00-00
FMPSDJ0033,MODERATE LESSION OF PORT WINE STAIN & HAEMAGIOMA,2326,45033-00-00
FMPSDE0022,CYSTIC HYGROMA,2111,45033-06-00
FMPDS-0052,EXCISION OF CYSTIC HYGROMA,5288,45033-06-00
FMVAS-0036,EXCISION OF HAEMANGIOMA (SMALL),2977,450330600
VAS-0016,Excision of Haemangioma (Small) -GA,10027,45033-06-00
FMPDS-0076,EXCISSION OF CYSTIC HYGOMA AX.,4123,45033-06-00
FMPSDJ0034,LARGE LESSION OF PORT WINE     STAIN & HAEMANGIOMA,2315,45033-06-00
FMPSDJ0032,SMALL ONE LESSION OF HAEMANGIO MA AND PORT WINE STAIN,1218,45033-06-00
FMENTN2041,AUGMENTATION RHINOPLASTY,3197,45051-00-00
FMDNTS0165,CHIN AUGMENTATION (MEDIUM),3014,45051-00-00
FMDNTC0082,CHIN AUGMENTATION (SMALL),810,450510000
FMDNTS0164,CHIN AUGMENTATION (SMALL),2005,45051-00-00
FMPSDB0006,SILASTIC IMPLANT TO THE NOSE   (AUGMENTATION RHINOPLASTY),2814,45051-00-00
FMPSDJ0007,CROSS LEG FLAP 1ST STAGE,3374,45200-00-00
FMENTG0001,FASHION OF THE SKIN FLAP,1158,45200-00-00
FMDNTS0179,GRAFTING SOFT TISSUE (MEDIUM),3709,45200-00-00
FMPSDJ0009,GRAIN FLAP (1ST STAGE),3374,45200-00-00
FMPSDF0027,REPAIR WITH LOCAL FLAPS FROM THE SORROUNDING TISSUE,3325,45200-00-00
FMDNTS0138,ROTATION FLAP (LARGE),3014,45200-00-00
FMPSDJ0001,ROTATION FLAP (MAJOR),5041,45200-00-00
FMPSDJ0003,ROTATION FLAP (MINOR),1411,45200-00-00
FMPSDJ0002,ROTATION FLAP (MODERATE),2817,45200-00-00
FMDNTS0136,ROTATION FLAP (SMALL),1765,45200-00-00
FMVAS-0041,ROTATION FLAP CLOSURE,2624,45200-00-00
FMENTG0002,TRANSFER OF SKIN FLAP,926,45200-00-00
FMPSDJ0004,TRANSPOSITION FLAP (MAJOR),2817,45200-00-00
FMPSDJ0006,TRANSPOSITION FLAP (MINOR),1411,45200-00-00
FMPSDJ0005,TRANSPOSITON FLAP (MODERATE),2111,45200-00-00
FMPSDF0010,ABDOMINAL FLAP TO THE HAND     (1ST STAGE),3374,45206-05-01
FMPSDF0011,ABDOMINAL FLAP TO THE HAND     (2ND STAGE),1130,45206-05-01
FMPSDB0003,FORE HEAD FLAP TO NOSE,3374,45206-09-00
FMPSDE0032,FORE HEAD FLAP TO ORAL CAVITY,3934,45206-09-00
FMPSDF0008,ABDOMINAL OR PECTORAL FLAP TO  A FINGER (1ST STAGE),2111,45221-01-00
FMPSDF0006,ABDOMINAL OR PECTORAL FLAP TO  THUMB (1ST STAGE),3197,45221-01-00
FMPSDF0004,CROSS FINGER FLAP (1ST STAGE),2558,45221-01-00
FMPSDF0007,ABDOMINAL OR PECTORAL FLAP TO  THUMB (2ND STAGE),1279,45224-01-00
FMPSDF0005,CROSS FINGER FLAP (2ND STAGE),1279,45224-01-00
FMPSDJ0008,CROSS LEG FLAP 2ND STAGE,1130,45224-01-00
FMPSDJ0010,GRAIN FLAP (2ND STAGE),1130,45224-01-00
FMDNTC0060,TRANSPOSITION FLAP (LARGE),2007,452390000
FMDNTS0141,TRANSPOSITION FLAP (LARGE).,5019,45239-00-00
FMDNTS0140,TRANSPOSITION FLAP (MODERATE),4014,45239-00-00
FMDNTC0059,TRANSPOSITION FLAP (MODERATE).,1340,452390000
FMDNTS0139,TRANSPOSITION FLAP (SMALL),3514,45239-00-00
FMDNTC0058,TRANSPOSITION FLAP (SMALL).,673,452390000
FMSUR-0113,SKIN GRAFT PARTIAL THICKNESS,3258,45439-00-00
SUR-0052,Skin Grafting- Small,4494,45439-00-00
FMOPTC0021,DERMATOLASIS - BOTH EYES       (BAGGY EYE LIDS),1830,45448-00-01
MTOPG-0027,MUCOUS MEMGRAFTING TRICHIASIS,3360,45448-00-01
FMORT-0279,GRAFT RECONSTRUCTION OF THUMB,1665,45451-06-01
FMORT-0276,RECONSTRUCTION OF THUMB,2646,45451-06-01
FMPSDE0051,FULL THICKNESS SKIN GRAFT,2756,45451-09-00
FMDNTS0180,GRAFTING SOFT TISSUE (LARGE),4942,45451-09-00
FMDNTS0178,GRAFTING SOFT TISSUE (SMALL),2468,45451-09-00
FMORT-0562,MAJOR SKIN GRAFT,2817,45451-09-00
FMSUR-0112,SKIN GRAFT FULL THICKNESS FREE,3258,45451-09-00
FMDER-0184,SKIN GRAFTING EXTRA LARGE AREA,4019,45451-09-00
FMDER-0182,SKIN GRAFTING MEDIUM AREA,2674,45451-09-00
FMVAS-0010,ARTERIO VENOUS GRAFT,2756,45503-02-00
FMSUR-0107,TUBE GRAFT,3890,45503-02-00
MTPSD-0007,EXCCISION OF SMALL KELOID OF FACE,1483,45506-00-00
FMDNTS0135,EXCISION OF LARGE KELOID FACE,2894,45506-00-00
FMDNTS0132,SCAR CORRECTION (SMALL),1340,45506-00-00
FMENTE2012,EXCISION OF KELOID,1279,45515-00-00
FMSUR-0076,EXTENSIVE KELOID RECONSTRUCTN,2558,45515-00-00
FMPSDJ0023,RELEASE AND SKIN GRAFT OF      CONTRACTED SCAR,2756,45515-00-00
FMDNTS0134,SCAR CORRECTION (LARGE),3014,45515-00-00
FMDNTS0133,SCAR CORRECTION (MODERATE),2005,45515-00-00
FMOBG-0174,SCAR REVISION,2737,45515-00-00
FMOBG-0113,SCAR-CORRECTIVE OPERATION,1368,45515-00-00
FMPSDE0012,CORRECTION OF CONGENITAL       WEBBING,2111,45515-01-00
FMPSDE0015,NECK CONTRACTURE (MULTIPLE Z),2814,45515-01-00
FMPSDE0016,NECK CONTRACTURE(EXCISION AND  REPAIR),3934,45515-01-00
FMPSDG0004,REDUCTION MAMMOPLASTY,4245,45522-00-00
FMOBG-0116,REDUCTION MAMMOPLASTY EXTEN.,9116,45522-00-00
FMOBG-0115,REDUCTION MAMMOPLASTY SIMPLE,7293,45522-00-00
FMPSDG0005,AUGMENTATION MAMMOPLASTY (ONE0 SIDE),2558,45524-00-00
FMOBG-0118,AUGMENTATION OF MAMMOPLASTY,5470,45524-00-00
FMOBG-0114,BREAST LIFTING,5470,45556-00-01
FMPSDG0014,BREAST LIFTING1,2982,45556-00-01
FMPSDG0003,MASTOPEXY,3065,45556-00-01
MTPSD-0037,ARTIFICIAL HAIR TRANSPLANTATION (1 HAIR),33,45560-00-00
MTPSD-0036,ARTIFICIAL HAIR TRANSPLANTATION (300 HAIR),3528,45560-00-00
MTPSD-0040,ARTIFICIAL HAIR TRANSPLATATION  (100 HAIR),2106,45560-00-00
FMPSDE0042,EYE BROW LOSS (HAIR TRANSPLANT,2817,45560-00-00
MTPSD-0027,HAIR TRANSPLANTATION OF AREA FOR 500 GRAMS,5874,45560-00-00
MTPSD-0028,HAIR TRANSPLANTATION OF AREA FOR 700 GRAMS,8229,45560-00-00
MTPSD-0029,HAIR TRANSPLATION OF AREA FOR 50-150 GRAMS,2949,45560-00-00
MTPSD-0051,IMPLATING OF ARTIFICIAL HAIR,1064,45560-00-00
MTPSD-0046,NEEDLE FOR HAIR TRANSPLANTATION,298,45560-00-00
MTPSD-0042,LIPOSUCTION OF ABDOMIN LARGE AREA,7382,45584-00-00
MTPSD-0041,LIPOSUCTION OF ABDOMIN SMALL AREA,5495,45584-00-00
FMPSDD0012,LIPOSUCTION OF BREAST,1411,45584-00-00
MTPSD-0045,LIPOSUCTION OF BUTTOCKS ONE BUTTOCK,3696,45584-00-00
FMPSDD0023,LIPOSUCTION OF GYNECOMASTEA,1758,45584-00-00
MTPSD-0043,LIPOSUCTION OF THIGH SMALL AREA,5495,45584-00-00
MTPSD-0044,LIPOSUCTION OF THIGHT LARE AREA,7382,45584-00-00
FMPSDD0009,LIPOSUNCTION OF TROCHANTRIC    PAD OF FAT,1411,45584-00-00
FMDNTC0015,REMOVAL OF FLABBY TISSUE 1/2  JAW,540,45584-00-00
MTPSD-0061,ZERONA(LASER BDY CONTOURING 1 SESSION,2348,45584-00-00
FMPSDE0001,FACE LIFTING (COMPLETE),4600,45587-00-00
FMDER-0120,NON - SURGICAL FACE LIFT,838,45587-00-00
FMENTS0012,RADICAL MAXILLECTOMY,6134,45596-00-00
FMPSDE0030,TOTAL EXCISION OF MAXILLA,3934,45596-00-00
FMDNTS0173,CONDYLECTOMY,5019,456110000
DNT-0039,MANDIBULAR CONDYLECTOMY,37076,45611-00-00
FMOPTC0020,DERMOTOCHALASIS - ONE EYE      (BAGGY EYE LIDS),1218,45614-00-01
FMPSDE0014,LIFTING FACE EYELIDS BLEPHARO- PLASTY,2814,45614-00-01
FMOPTC0015,LOWER EYELID BLEPHAROPLASTY,2558,45614-00-01
FMPSDE0008,PARTIAL LOSS OF LOWER EYELID,2111,45614-00-01
FMPSDE0009,TOTAL LOSS OF LOWER EYELID,2814,45614-00-01
FMPSDE0007,TOTAL LOSS OF UPPER EYE LID    (RECONSTRUCTION),3374,45614-00-01
FMOPTC0016,UPPER EYELID BLEPHAROPLASTY,1918,45614-00-01
FMOPTC0009,OTHER ADJSTMNT OF LID POSITION,1279,45623-05-01
MTOPT-0011,PTOSIS OPERATION,5874,45623-05-01
OPT-0025,Ptosis Repair,7078,45623-05-01
FMPSDE0002,PTOSIS UNILATERAL,2817,45623-05-01
OPT-0031,Recurrent Ptosis,7668,45623-05-01
FMPSDE0005,CICATRITIAL ECTROPION REPAI    BY GRAFTING,2817,45626-00-01
FMPSDE0004,CICATRITIAL ECTROPION REPAIR   (ONE LID),2111,45626-00-01
FMPSDA0014,REPAIR OF ECTROPION OF LOWER   LIP,2814,45626-00-01
FMPSDA0015,REPAIR OF ECTROPION OF UPPER   LIP,2814,45626-00-01
FMOPTC0008,REPAIR OF ENTROPION/ECTSPION,1279,45626-00-01
FMPSDB0002,NASAL TIP CORRECTION,3360,45632-00-00
FMPSDB0011,PART. RECONST. OF NOSE BY      COMPOSITE GRAFT,2817,45632-00-00
FMDNTS0153,PARTIAL RHINOPLASTY,3192,45632-00-00
FMDNTS0158,COMPLETE RHINOPLASTY,4560,45638-00-00
FMENTN2040,LIMITED RHINOPLASTY,3197,45638-00-00
FMDNTS0159,NASAL BONE DEFORMITY,4560,45638-00-00
FMENTN2039,NOSE RECONSTRUCTION-RHINOPLAST,4084,45638-00-00
FMPSDB0001,RHINOPLASTY (COMPLETE),3934,45638-00-00
FMPSDB0013,TOTAL NOSE RECONST. (PER STEP),2111,45638-00-00
FMENTN2038,REPAIR OF CHOANAL ATRESIA-BILA,4084,45646-00-00
FMENTN2037,REPAIR OF CHOANAL ATRESIA-UNIL,3197,45646-00-00
FMPSDC0001,PROMINENT EARS (BAT EARS),3374,45659-00-02
FMENTE2013,SURGICAL CORRECTN OF PROMINENT,4084,45659-00-02
FMPSDA0017,CORRECTION OF MACROSTOMIA,2817,45671-00-00
FMPSDA0016,CORRECTION OF MICROSTOMIA,2111,45671-00-00
FMPSDA0024,DOUBLE LIP (CONGENITAL LESION),2084,45671-00-00
FMPSDA0009,REPAIR OF BIG DEFECT OF UPPER  LIP,3374,45671-00-00
FMDNTS0101,REPAIR OF LACERATION OF ORAL  MUCOSA (MILD),1825,45676-00-00
FMDNTS0103,REPAIR OF LACERATION ORAL     MUCOSA (SEVERE),2737,45676-00-00
FMDNTC0062,CLEFT LIP CORRECTN UNILATERAL COMPLETE,2007,45677-00-00
FMDNTC0061,CLEFT LIP CORRECTN UNILATERAL INCOMPLETE,1340,45677-00-00
FMDNTS0143,CLEFT LIP UNILATERAL COMPLETE,2514,45677-00-00
FMDNTS0142,CLEFT LIP UNILATERAL INCOMPLET,2005,45677-00-00
FMPSDA0001,HARE LIP (UNILAT. INCOMPLETE)\,1918,45677-00-00
FMPSDA0002,HARE LIP (UNILATERAL COMPLETE),2817,45677-00-00
FMDNTS0146,REPAIR OF 2ND CLEFT LIP,5019,45677-00-00
FMDNTC0065,REPAIR OF 2ND CORRECTION OF   CLEFT LIP,2514,45677-00-00
FMPSDA0008,REPAIR OF SMALL DEFECT - LOWER LIP,2817,45677-00-00
FMPSDA0007,REPAIR OF SMALL DEFECT-UPPER   LIP,2814,45677-00-00
FMPSDA0044,UNILATERAL CLEFT LIP,3859,45677-00-00
FMDNTS0145,CLEFT LIP BILATERAL COMPLETE,4014,45683-00-00
FMDNTS0144,CLEFT LIP BILATERAL INCOMPLETE,3014,45683-00-00
FMDNTC0064,CLEFT LIP CORRECTION BILATERALCOMPLETE,2514,45683-00-00
FMDNTS0148,CLEFT PALATE  ISOLATED,3014,45707-00-00
FMDNTS0149,CLEFT PALATE (SOFT & HARD),4014,45707-00-00
FMDNTC0067,CLEFT PALATE CORRECTION -     (ISOLATED),2007,45707-00-00
FMDNTC0066,CLEFT PALATE CORRECTION (HARD & SOFT),2547,45707-00-00
FMENTO0004,REPAIR OF PARTIAL CLEFT PALATE,2558,45707-00-00
FMDNTC0068,REPAIR OF 2ND CORRECTION OF   CLEFT PALATE,2514,45713-00-00
FMPSDA0021,REVISION OF CLEFT PALATE,3934,45713-00-00
FMENTN2068,CLOSURE OF ORO-NASAL FISTULA,1461,45714-00-00
FMPSDA0022,ORONASAL FISTULA,3934,45714-00-00
FMDNTC0070,PHARYNGOPLASTIC (WITH/WITHOUT\ISOLATED CLEFT PALATE),2005,45716-00-00
FMDNTS0151,PHARYNGOPLASTY,4014,45716-00-00
FMDNTC0073,EXTRA-ORAL SUBCONDYLAR -      OSTEOTOMY (OBLIQUE),2005,45720-00-00
FMDNTC0072,EXTRA-ORAL VERTICAL OSTEOTOMY IN THE RAMI,2005,45720-00-00
FMDNTC0075,HORIZONTAL OSTEOTOMY IN THE   RAMI,1807,45720-00-00
DNT-0036,MANDIBULAR OSTEOTOMY,37076,45720-00-00
FMDNTS0169,OSTEOTOMY SAGITTAL INTRA-ORAL,5019,45720-00-00
FMDNTS0170,OSTEOTOMY SEGMENTAL MANDIBLE,5019,45720-00-00
FMDNTS0176,OSTEOTOMY MAXILLA SEGMENTAL,4519,45720-01-00
FMDNTS0177,OSTEOTOMY MAXILLA TOTAL,5019,45720-01-00
FMDNTC0078,OSTEOTOMY OF MAXILLA,2005,45720-01-00
FMDNTS0174,CRONOIDECTOMY,2514,45720-02-00
FMDNTC0077,OSTECTOMY IN THE BODY OF      MADIBLE (Z),2005,45720-02-00
FMDNTS0168,OSTEOTOMY BODY MANDIBLE (E/O),4519,45726-00-00
FMDNTS0167,OSTEOTOMY BODY MANDIBLE (I/O),4014,45726-00-00
FMDNTS0171,OSTEOTOMY IN THE CONDYLAR NECK,4014,45726-00-00
FMDNTS0172,OSTEOTOMY VERTICAL RAMUS,5019,45726-00-00
DNT-0027,MIDFACE OSTEOTOMY LE FORT  I,29660,45753-00-00
DNT-0034,MIDFACE OSTEOTOMY LE FORT  II,37076,45753-00-00
DNT-0041,MIDFACE OSTEOTOMY LE FORT  III,51906,45753-00-00
FMDNTS0166,CHIN AUGMENTATION (LARGE),4014,45761-01-00
FMDNTS0161,CHIN CORRECTION (MILD),3014,45761-01-00
FMDNTS0162,CHIN CORRECTION (MODERATE),3647,45761-01-00
FMDNTS0163,CHIN CORRECTION (SEVERE),4560,45761-01-00
FMDNTC0081,CHIN CORRECTION (SMALL),1340,45761-01-00
FMDNTS0054,REMOV. OF TORES PALATINUS LRGE,2005,45825-00-00
FMDNTS0053,REMOVAL OF TORES PALATINUS SML,1340,45825-00-00
DNT-0040,EXCISION OF BENIGN TUMOR MANDIBLE OR MAXILLARY BONE,37076,45825-01-00
FMDNTC0023,REMOV. OF MADIBULAR  TOR. LRGE,673,458250100
FMDNTS0056,REMOV. OF MADIBULAR  TOR. LRGE.,2007,45825-01-00
FMDNTS0045,MAX. TUBEROSITY REDUCTION SOFTTISSUE,540,45829-00-00
FMDNTC0013,MAX.TUBEROSITY PLASTIC REDUC- TION (BONY),402,45829-00-00
FMDNTS0046,MAX.TUBEROSITY REDUCTION(BONY),1340,45829-00-00
FMDNTS0059,DEEPNING OF SULCUS,2737,45837-01-00
FMDNTC0026,LOWERING OF THE FLOOR OF MOUTH,2005,45837-01-00
FMDNTC0024,VESTIBULOPLASTY 1/2 JAW,810,45837-01-00
FMDNTS0057,VESTIBULOPLASTY HALF JAW,2007,45837-01-00
FMDNTS0058,VESTIBULOPLASTY ONE JAW,2005,45837-01-00
FMDNTC0025,VESTIBULOPLASTY WITH GRAFT(MM),810,45837-01-00
FMDNTS0183,GRAFTING HARD TISSUE (LARGE),6177,45841-00-00
FMDNTS0181,GRAFTING HARD TISSUE (SMALL),3709,45841-00-00
FMDNTS0232,H.A. GRANULESS FILLER IN LARGE CAVITY,540,45841-00-00
FMDNTS0060,RIDGE AUGEMENTATION,5098,45841-00-00
FMDNTS0202,I.M.Z. IMPLANT H.A.G 1ST STAGE,1340,458450000
FMDNTS0198,I.M.Z. IMPLANT H.A.L 1ST STAGE,2547,45845-00-00
FMDNTS0200,I.M.Z. IMPLANT TIT.G 1ST STAGE,943,45845-00-00
FMDNTI0013,I.M.Z. IMPLANT TIT.L 1ST STAGE,2007,45845-00-00
FMDNTS0192,IMMEDIATE T IMPLANT ANT. (G),2839,45845-00-00
FMDNTS0191,IMMEDIATE T IMPLANT ANT. (L),2469,45845-00-00
FMDNTS0188,IMMEDIATE T IMPLANT ANT.(G),2469,45845-00-00
FMDNTS0194,INSERTION OF I.M.Z. IMPLANT   FIRST STAGE,1654,45845-00-00
FMDNTS0218,INSERTION OF LINKOW - POST,673,45845-00-00
FMDNTS0217,INSERTION OF LINKOW ANT.,270,45845-00-00
FMDNTS0221,LINKOW WITH 1 PFOSTEN,1340,45845-00-00
FMDNTS0223,LINKOW WITH 2 PFOSTEN,2005,45845-00-00
