Service Code,Service Name, Price,NPHIES ID
FMPDT-0024,BLOOD EXTRACTN BY DOCTOR FOR   LAB PURPOSES FM JUGULAR VEIN,33.0,13842-00-00
FMPDT-0025,VENESECTION,220.0,13757-00-00
FMPDT-0026,NEBULIZER (STEAM OR MEDICATION ULTRASOUND FOR 24 HRS,99.0,92043-00-00
FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL   FOR 24 HRS INCLUDING O2,363.0,92044-00-00
FMPDT-0028,HEAT CRIB FROM 1 TO 4 HRS.,33.0,92178-00-90
FMPDT-0029,"NEURO EXAM - CONCUSSION,CONT-  USION OF CEREBRUM OR SUSP.",182.0,96008-00-00
FMPDT-0030,REANIMATION INCL. RESPIRATION  & EXTRATHOR MAN.HEART MASSAGE,732.0,92149-00-00
FMPDT-0031,ENDOTRACHEAL SUCTION MUCOUS    OR ASPIRATION INFANT OVER 3 YR,182.0,38803-00-00
FMPDT-0032,"SUCTION OF MUCOUS OR ASPIRATN  MOUTH, NOSE & PHARYNX",50.0,96157-00-00
FMPDT-0033,INTRACARDIAL INJECTION,149.0,18360-01-01
FMPDT-0034,PHONOCARDIOGRAPHY - CHILD OVER 4 YRS,99.0,92044-00-00
FMPDT-0035,DESENSITIZATION FOR 1 S.C. INJ,28.0,96200-19-00
FMPDT-0036,BCG VACCINATION-CONSULTATION   VACCINE + VACCINE CARD,61.0,92145-00-00
FMPDT-0037,1 X DPT VACCINATION INCLUDING  CONSULTATION & VACCINE,121.0,92149-00-00
FMPDT-0038,MEASLES VACCINATION INCLUDING  CONSULTATION & VACCINE,121.0,92153-00-00
FMPDT-0039,MMR VACCINATION INCLUDING      VACCINATION CONSULT & VACCINE,121.0,92156-00-00
FMPDT-0040,M/M VACCINATION INCLUDING      CONSULTATION AND VACCINE,121.0,92153-00-00
FMPDT-0041,BONE MARROW ASPIRATION,611.0,13700-00-00
FMPDT-0042,"TINE TEST, INCLUDING PRICE OF  TEST STAMP",17.0,92204-00-00
FMPDT-0043,GT-TEST (INTRADERMAL TB TEST),121.0,12012-00-00
FMPDT-0044,ULTRASOUND OF ONE ORGAN-BABIES & INFANT UPTO 4 YRS,149.0,90908-00-00
FMPDT-0045,ULTRASOUND OF MORE THAN 1 ORGN CHILDREN 5 YEARS & OLDER,242.0,96155-00-00
FMPDT-0046,INHALATION WITH ULTRASOUND     NEBULIZER 1 SESSION,33.0,92043-00-00
FMPDT-0047,TREATMENT W/ MICROWAVE 1 ORGAN 1 SESSION,61.0,92178-00-90
FMPDT-0048,INSERTION OF I.V. BLOOD        BLOOD PRODUCTS W/O BIO TEST,61.0,13706-01-00
FMPDT-0049,1 X DT VACCINATION INCLUDING   CONSULTATION & VACCINE,121.0,92149-00-00
FMPDT-0050,1 X POLIO VACCINE INCLUDING    CONSULTATION & VACCINE,121.0,92150-00-00
FMPDT-0051,R-VACCINATION (GERMAN MEASLES) INCL VACCINATION & VACCINE,121.0,92155-00-00
FMPDT-0052,ULTRASOUND OF 1 ORGAN CHILDREN 5 YEARS AND OVER,138.0,96155-00-00
FMPDT-0053,ULTRASOUND OF MORE THAN 1 ORGN BABIES & INFANT TO 4 YEARS,259.0,90908-00-00
FMPDT-0054,EXAMINATION OF CHILDREN 5 YRS  AND OLDER,121.0,96037-00-00
FMPDT-0055,1 X DI-VACCINE FOR CHILDREN    INCL CONSULTATION & VACCINE,121.0,92146-00-00
FMPDT-0056,1XDI-VACCINE FOR ADULT INCL    CONSULTATION & VACCINE,121.0,92146-00-00
FMPDT-0057,ENDOTRACHEAL INTUBATION OF NB  & BABY INCL SHORT RESPIRATION,1100.0,13882-00-00
FMPDT-0058,I.C. & RESPIRATION OF BABY UP  TO 3 YRS FOR 24 HRS,1216.0,83610-03-00
FMPDT-0059,1.C. & RESPIRATION OF CHILD    OLDER THAN 4 YRS,1458.0,83600-02-70
FMPDT-0060,I.C. & RESPIRATION OF N.B. FOR 24 HRS & INCUBATOR,1337.0,83610-03-00
FMPDT-0061,I.C.OF NEWBORN-24HRS INCUBATOR,1276.0,92045-00-00
FMPDT-0062,I.C.BABY FOR 24HRS UPTO 3 YRS,1216.0,96037-00-00
FMPDT-0063,I.C. CHILD FOR 24 HRS,1216.0,83610-03-00
FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,149.0,11503-16-00
FMPDT-0065,PHONOCARDIOGRAPHY-N.B. UPTO 3Y,182.0,55113-00-00
FMPDT-0066,TREATMENT WITH MICROWAVES MORE THAN 1 ORGAN - SESSION,121.0,92178-00-90
FMPDT-0067,"REPEAT I.V. INFUSION N.B.BABIE INFANT, 30MIN +UP",66.0,96199-19-00
FMPDT-0068,REPEAT I.V. INFUSION OF FLUIDS OF CHILDREN OVER 5 YRS 30+MIN.,61.0,96199-19-00
FMPDT-0069,"I.V. SHORT INF.BABY & INFANT   UPTO 3YRS.,UP TO 30MIN +29ML",94.0,96199-19-00
FMPDT-0070,SCHELLONG-TEST (B.P. TEST),99.0,11600-03-00
FMPDT-0073,CONTINUAL MANUAL CONTROL OF    TEMP UP TO 12 HRS,61.0,92178-00-90
FMPDT-0074,CONT. MAN. CONTROL OF TEMP. -  UP TO 24 HRS,242.0,83700-00-00
FMPDT-0075,CONT. MAN. CONTROL OF TEMP BY  MONITOR UP TO 12 HRS,429.0,92178-00-90
FMPDT-0076,CONT. MAN CONTROL OF B.P. BY   MONITOR UP TO 24 HRS,429.0,11600-03-00
FMPDT-0077,CONT. MAN.CONTROL OF PULSE UP  TO 12 HRS,242.0,11722-00-00
FMPDT-0078,CONT.CONTROL OF PULSE BY       MONITOR UP TO 24 HRS,308.0,11722-00-00
FMPDT-0079,"CONT. CONTROL PULSE,ECG,RESP.  TEMP.ETC.BY MONITOR UPTO 24HRS",853.0,11512-00-00
FMPDT-0080,CHANGE OF I.V. INFUSION BOTTLE,17.0,96199-19-00
FMPDT-0081,CHANGE OF I.V.FLUID (BLOOD OR  BLOOD PRODUCT) NEXT BOTTLE,121.0,13706-01-00
FMPDT-0082,INJ.OF FLUID TO INFUSION SET   I.V. INJ.,17.0,90029-00-00
FMPDT-0083,I.M.INJ.-CHILDREN OVER 5 YRS,17.0,92171-00-00
FMPDT-0084,T-VACCINE(TETANUS)INCLUDING    CONSULTATION & VACCINE,121.0,92148-00-00
FMPDT-0085,T-VACCINE(TETANUS)& T-ANTITOX  COMB.INCL.CONS.VACCINE SERUM,121.0,92149-00-00
FMPDT-0086,"ALLERGY NASAL-PROVOCATION TEST EACH ALLERGN,INCL.CONTROL PTNT",121.0,12000-00-00
FMPDT-0087,"ALLERGY INHALATION PROVOCATION TST,EACH LLGN,INCL.CRTL PTNT",149.0,11503-17-00
FMPDT-0088,I.V.SHOCK TRT(PLASMA EX.)INC.  B.P. FOR 1HR W/O MEDICATION,363.0,96199-19-00
FMPDT-0089,"ENDOTRACHEAL SUCCTION MUCOUS - OR ASPRN,BAABY OR INF UPTO 3YR",61.0,96157-00-00
FMPDT-0090,INSRT.ORO-CASTRIC NUTRIT.TUBE  INCL.FEED UPTO 34 HRS UPTO 3YR,61.0,92036-00-00
FMPDT-0091,INSRT.ORO-GASTRIC NUTRIT TUBE  UPTO 24HRS CHDRN OVER 3 YRS,121.0,92036-00-00
FMPDT-0092,REANIMATION INCL.RESPIR. &     EXTRATHOR.HT.MSG./CARDIOVERTER,974.0,13400-00-00
FMPDT-0093,RECTAL EXAMINATION,39.0,32171-00-00
FMPDT-0095,REMOVAL OF FOREING BODY CANAL,110.0,92201-00-00
FMPDT-0096,REDUCTION OR TRIAL ENCLAMPED   INGUINAL HERNIA W/O OPERATION,242.0,92071-00-00
FMPDT-0097,LOOSENING OF ABDOMINAL INVAGI- NATION W/O OPERATION,242.0,90331-00-00
FMPDT-0098,ENEMA,39.0,92077-00-00
FMPDT-0099,PSYCHP. CONS.INCLUDING PRNTS.  DISTURBED BEHAVIOR 1 SESSION,308.0,96237-00-00
FMPDT-0100,CONSULTATION OF PARENTS,50.0,96037-00-00
FMPDT-0101,PROPYLACTIC GEN. CHECKUP PGC-1,121.0,96037-00-00
FMPDT-0102,PROPHYLACTIC GEN.CHECKUP PGC-2,182.0,96037-00-00
FMPDT-0103,PROPHYLACTIC GEN.CHECKUP PCG-3,182.0,96037-00-00
FMPDT-0104,PROPHYLACTIC GEN.CHECKUP PGC-4,182.0,96037-00-00
FMPDT-0105,PROPHYLACTIC GEN.CHECKUP PGC-5,182.0,96037-00-00
FMPDT-0106,PROPHYLACTIC GEN.CHECKUP PGC-6,182.0,96037-00-00
FMPDT-0107,PROPHYLACTIC GEN.CHECKUP PGC-7,182.0,96037-00-00
FMPDT-0108,PROPHYLACTIC GEN.CHECKUP PGC-8,242.0,96037-00-00
FMPDT-0109,STOMACH WASHING OR INDUCED     VOMITING W/ EXTRACT IPECAC.,308.0,14200-00-00
FMPDT-0110,INCISION OF SMALL ABSCESS,99.0,30223-01-00
FMPDT-0111,APPLICATION OF SMALL BANDAGE,39.0,96092-00-00
FMPDT-0112,APPLICATION OF LARGE OR COMPL- ICATED BANDAGE,61.0,96092-00-00
FMPDT-0113,INCISION & REMOVAL OF BLISTER  BY SMALL BURNING/SCALDING SKIN,88.0,30017-00-10
FMPDT-0114,INCISION & REMOVAL OF BLISTER  BY LGE.BURNING/SCALDING SKIN,88.0,30017-00-10
FMPDT-0115,APPLICATION OF SIMPLE BANDAGE  WITH SPLINT,61.0,96092-00-00
FMPDT-0116,APPLICATN OF LARGE COMPLICATED BANDAGE WITH SPLINT,121.0,90595-00-91
FMPDT-0117,INCISION OF PARONCHIA (FINGER  OR TOE),50.0,46525-00-01
FMPDT-0118,REMOVAL OF NAIL-FINGER/TOE,50.0,46516-01-00
FMPDT-0119,INFILTRATION ANAESTHESIA OF 1  NERVE (FINGER OR TOE),39.0,92513-99-00
FMPDT-0120,INFILTRATION ANAESTHESIA OF    LARGE REGION,61.0,96197-19-00
FMPDT-0121,MEASURING OF CENTRAL VENOUS    PRES.INFANT TO 2 YRS-24HRS,182.0,11600-02-00
FMPDT-0122,MEASURING OF CENTRAL VENOUS    PRESS.-CHILD OVER 2YRS. 24HRS,242.0,11600-02-00
FMPDT-0123,APPLICATN OF JUGULAR OR SUBCLA CATHETER-BABY TO 3YRS,182.0,13815-01-00
FMPDT-0128,HEPATITIS-B VACCINATION+EXAM   CONSULTATION & VACCINE,215.0,92168-00-00
FMPDT-0129,SUBOCCIPITAL PUNCTURE,490.0,39003-00-00
FMPDT-0131,VENTRICULAR PUNCTURE,550.0,39006-00-00
FMPDT-0132,CRANIAL PUNCTURE DOR REMOVAL   OF BLOOD OR SECRETION,611.0,90000-00-00
FMPDT-0133,PUNCTURE OF LUNG TO REMOVE     SECRETION,44.0,38803-00-00
FMPDT-0134,MECONIUM TEST OF N.B.,39.0,96037-00-00
FMPDT-0135,PERSPIRATION TEST-SUSPECT      MUCOVISCIDOSIS,99.0,92204-00-00
FMPDT-0136,OXYGEN FOR 1 HR,28.0,92044-00-00
FMPDT-0137,OXYGEN FROM 1 TO 4 HOURS,121.0,92044-00-00
FMPDT-0138,DIET PLAN BABY  INFANT TO 4YRS,17.0,96095-00-00
FMPDT-0139,DIET PLAN CHILD 4YRS & OVER,6.0,96095-00-00
FMPDT-0140,INTRATHECAL INJECTION OF MED.,363.0,92508-10-00
FMPDT-0141,I.V. INFUSION MORE THAN 30 MIN N.B. UP TO 4 YRS,61.0,96199-19-00
FMPDT-0142,INCUBATION/HOUR UPTO 9 INCLUD. 5 HRS,61.0,83610-03-00
FMPDT-0143,INCUBATOR 5 TO 24 HRS,308.0,83610-03-00
FMPDT-0144,CONT. CONTRL. PLSE. ECG 1-4 HR,121.0,11712-00-00
FMPDT-0145,CONT. CNTRL.PLSE. ECG 5-12 HRS,308.0,11708-00-00
FMPDT-0146,CONT.CNTRL.PLSE. ECG 13-24 HRS,550.0,11708-00-00
FMPDT-0147,HEAT CRIB FROM 5 - 24 HRS.,61.0,92044-00-00
FMPDT-0148,OXYGEN FROM 5 TO 24 HOURS,242.0,92044-00-00
FMPDT-0149,ASSESS.OF GROWTH CLINICAL EXAM MONTHLY FOR 1 YEAR,1216.0,96037-00-00
FMPDT-0150,CHECK UP & VACC. 1 (CLINICAL   EXAM.&ROUTINE VACC.FR.1DY-1YR.,611.0,92171-00-00
FMPDT-0151,CHECK UP & VACC.II (CLINICAL   EXAM.&ROUT. VACC FOR 2 YEARS,363.0,96037-00-00
FMPDT-0152,CHECK UP & VACC.III (CLINICAL  EXAM.&VACC. FOR 2 YEARS,853.0,96037-00-00
FMPDT-0153,MANAGEMENT OF DISEASE(CLINICAL EXAM. FOR ONE YEAR ONLY),1216.0,96037-00-00
FMPDT-0154,COMB.FOR ASSES.OF GROWTH&MNGT. OF DISEASE &C.-UP VACC.FOR 1YR,2789.0,96037-00-00
FMPDT-0155,"SCHL.STUD,PAED,CLIN.DNT,OPT,   CBC, STOOL & URINE ANALYSIS",308.0,96037-00-00
FMPDT-0156,PRELIMENARY INVESTIGATIONS,121.0,92204-00-00
FMPDT-0157,PULSE OXIMTER  1 - 4 HOURS,121.0,12203-01-00
FMPDT-0158,PULSE OXIMETER  4  - 12 HOURS,182.0,11600-03-00
FMPDT-0159,PULSE OXIMETER 12 - 24 HOURS,308.0,11600-03-00
FMPDT-0160,USE OF CORD CLIPPER,28.0,83700-00-00
FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,121.0,83600-02-00
FMPDT-0162,PDT SPECIAL NURSE FOR 24 HRS.,242.0,83700-00-00
FMPDT-0163,USE OF DINAMAP B/P PEDIATRIC,28.0,11600-03-00
FMPDT-0164,ADD'L FEE FOR COM.OR OVER 3HRS,550.0,83700-00-00
FMPDT-0165,USE OF FACILITIES,165.0,83610-00-70
FMPDT-0166,STEAM INHALATION - VIRAL GROUP,44.0,92045-00-00
FMPDT-0167,C.P. PROGRAM (PACKAGE DEAL),2310.0,95550-11-00
FMPDT-0168,TYLENOL 100MG SUPPOSITORY,6.0,90344-02-00
FMPDT-0169,TYLENO01 200MG SUPPOSITORY,6.0,96201-19-00
FMPDT-0170,TYLENOL 350MG SUPPOSITORY,6.0,96201-19-00
FMPDT-0172,GROWTH HORMONE TEST,110.0,73100-13-50
FMPDT-0173,GLUCOSTRIP,6.0,96164-00-00
FMPDT-0174,PRIMPERAN INJECTION,7.0,96196-19-00
FMPDT-0175,OLACADRON INJECTION,20.0,39013-01-00
FMPDT-0176,SOLUMEDROL INJECTION,28.0,96205-03-00
FMPDT-0177,JAUNTICE METER,11.0,83700-00-00
FMPDT-0178,DEPO-MEDROL 4Omg/ml,22.0,96199-19-00
FMPDT-0179,SULU-CORTEF 100mg,22.0,96199-19-00
FMPDT-0180,GLYCERIN INFANT SUPP.,6.0,96164-00-00
FMPDT-0181,SPIROMETRY,110.0,11506-00-00
FMPDT-0182,SPIROMETRY B D,165.0,11506-00-00
FMPDT-0183,DIAZEPAM SUPPOSITORY,55.0,99999999999999
FMPDT-1000,DAY CARE SUPERVISION,204.0,83700-00-00
FMPDT-1001,DOCTOR'S DAYCARE SUPERVISION,61.0,83600-00-10
FMPDT-9000,C.P. PROGRAM - 2 SESSION (P.D),231.0,99999-99-99
FMPDT-9998,MEDICAL SUPERVISION,116.0,83600-02-10
FMPDT-9999,USE OF FACILITIES (R & B),176.0,83610-00-70
FMPDT99999,USE OF FACILITIES (R & B),182.0,83610-00-70
FMPDTC0004,STRESS/TRANOESPHAGEAL ECHO,1320.0,55118-00-00
FMPDTO0002,NEBULIZER WITH VENTOLIN,99.0,92043-00-00
FMPDTO0003,COLD COMPRESS (PLAIN),61.0,96153-00-00
FMPDTO0004,COLD COMPRESS WITH VOLTAREN,72.0,22065-00-10
FMPDTO0005,COLD COMPRESS W/TYLENOL 100MG,72.0,22065-00-90
FMPDTO0006,COLD COMPRESS W/TYLENOL 200MG.,72.0,22065-00-90
FMPDTO0007,COLD COMPRESS W/TYLENOL 350MG,72.0,22065-00-90
FMPDTO0008,NEBULISER WITH EUPHYLLINE,99.0,92043-00-00
FMPDTO0009,IV FLUID INSERTION,77.0,96199-19-00
FMPDTO0010,I/V INSERSTION,61.0,90029-00-00
FMPDTP0021,POST,402.0,99999-99-99
FMPSD-0005,TEST DOSE FOR VASCULAR LAZER,116.0,45027-02-00
FMPSD-0011,REPAIR OF CUT WOUND,440.0,30026-00-10
FMPSD-1000,DAY CARE SUPERVISION,220.0,83700-00-00
FMPSD-1001,DOCTOR'S DAYCARE SUPERVISION,72.0,83600-00-10
FMPSDC0009,PIERCING OF EAR FOR EARING,143.0,90111-00-10
FMPSDC0010,CLOSURE OF HOLE OF EAR PINNA,286.0,90111-00-01
FMPSDJ0011,EXCISION OF LIPOMA (BIG),847.0,31350-00-01
FMPSDJ0013,EXCISION OF LIPOMA (SMALL),424.0,31205-00-10
FMPSDJ0014,EXCISION OF SEBACEUS CYST(BIG),847.0,31205-00-30
FMPSDJ0015,EXCISION OF SEBA.CYST(MODERATE,572.0,31205-00-20
FMPSDJ0016,EXCISION OF SEBA. CYST(SMALL),286.0,31205-00-10
FMPSDJ0019,SCAR REVISION,1100.0,45515-00-00
FMPSDJ0021,MOLE EXCISION (LARGE),880.0,31205-00-30
FMPSDJ0022,MOLE EXCISION (SMALL),550.0,31205-00-10
FMPSDJ0023,INJECTION BIOALKAMIDE,440.0,96200-19-00
FMPSDJ0026,RESURFACING ERBIAN LAZER TEST  DOSE,116.0,30195-02-00
FMPSDJ0027,RESUFACING ERBIAN LAZER SMALL  LESSION,578.0,30195-03-10
FMPSDJ0028,RESURFACING ERBIAN LAZER MEDIU M LESSION,1216.0,30195-02-00
FMPSDJ0029,RESURFACING ERBIAN LAZER LARGE LESSION,1826.0,30195-03-20
FMPSDJ0030,AGE JUENESSE EYE ZONE,209.0,83700-00-00
FMPSDJ0031,AGE JUENESSE SKIN OF THE FACE,578.0,83700-00-00
FMPSDJ0032,ARCH BAR REMOVAL UNDER LOCAL ANAESTHESIA,220.0,45823-00-00
FMPSDJ0034,LASER LIPOLYSIS USING ZERONA MACHINE,2200.0,45584-00-00
FMPSDJ0035,BOTOX-A FOR WRINKLES,1100.0,18360-01-01
FMPSDJ0036,INJECTION OF FILLER 1/2 ML,550.0,90660-00-00
FMPSDJ0037,INJECTION OF FILLER 1ML,1100.0,90660-00-00
FMPSDJ0038,INJECTION OF FILLER >1ML,1650.0,90660-00-00
FMPSDJ0040,CREATION OF CHEEK DIMPLE ONE SIDE,1980.0,90660-00-00
FMPSDJ0041,CREATION OF CHEEK DIMPLE BOTH SIDES,2750.0,90676-00-00
FMPSDJ0042,INTRALESIONAL INJECTION OF CORTICOSTERIOD,275.0,30207-00-00
FMPSYA0004,TAYLOR'S ANXIETY SCALE,350.0,96237-00-00
FMPSYA0005,EYSENCK PERSONALITY INV. AD,121.0,96101-00-00
FMPSYA0009,SPEED MRKMKNG H-MARKING,61.0,96184-00-00
FMPSYA0010,TRIAL MAKING,61.0,96238-00-00
FMPSYA0011,BENDER GESTALT,121.0,96180-00-00
FMPSYA0012,BENTON VISUAL RETENTION TEST,121.0,96037-00-00
FMPSYA0018,SIMILARITIES AND DIGIT SPAN,61.0,96238-00-00
FMPSYA0021,MEMORY TEST,242.0,92204-00-00
FMPSYA0028,WEISLER - BELLEVUE TEST,750.0,92204-00-00
FMPSYA0029,STANDFORD BINNET TEST,750.0,96037-00-00
FMPSYA0032,SPECIAL MATURITY TEST,182.0,96184-00-00
FMPSYA0033,M.M.P.I.,750.0,92204-00-00
FMPSYA0034,GUILFORD BATTERY (D.C.G.R.),121.0,96037-00-00
FMPSYA0035,BACK DEPRSS'N INVENTORY TEST,350.0,96237-00-00
FMPSYA0037,MIDDLE SEX,220.0,96180-00-00
FMPSYA0038,HAMILTON DEPRESSION,165.0,96237-00-00
FMPSYA0042,PARANOIA,220.0,96180-00-00
FMPSYA0043,HYSTERIA,220.0,96180-00-00
FMPSYA0044,PSYCHOPATHIC DEVIATION,220.0,92204-00-00
FMPSYA0045,HYPOMANIA,220.0,99999-99-99
FMPSYA0046,FAMININITY & MASCULINITY,220.0,92204-00-00
FMPSYA0047,YBOCS,220.0,96180-00-00
FMPSYA0049,CHILDREN DEPRESSION SCALE,204.0,96236-00-00
FMPSYA0050,CHILDREN ANXIETY SCALE,165.0,96032-00-00
FMPSYA0051,CHILDREN SELF ESTEEM,165.0,96180-00-00
FMPSYB0001,BEHAVIORAL THERAPY X 8 SESSION,2700.0,96101-00-00
FMPSYB0002,BEHAVIORAL THERAPY X 4 SESSION,1400.0,96101-00-00
FMPSYB0003,PSYCHOTHERAPY SESSION,473.0,96180-00-00
FMPSYB0004,GROUP THERAPY SESSION,204.0,96177-00-00
FMPSYB0005,DRUG-ASSISTED INTERVIEW(ABRE-  ACTION),671.0,96177-00-00
FMPSYB0006,GROUP THERAPY UNDER ANAESTH'A,270.0,14224-00-00
FMPSYB0007,BEHAVIORAL THERAPY SESSION,473.0,96101-00-00
FMPSYB0008,BEHAVIORAL THERAPY UNDER ANAES,671.0,96103-00-00
FMPSYB0009,MARITAL THERAPY,473.0,96178-00-00
FMPSYB0010,RELAXATION THERAPY,402.0,96101-00-00
FMPSYB0011,DAY HOSPITAL PSYCHIATRIC SESS.,473.0,96177-00-00
FMPSYB0012,SEX THERAPY,308.0,96179-00-00
FMPSYB0014,E.C.T. WITH ANAESTHESIA,572.0,14224-02-00
FMPSYB0015,CEREBRAL STIMULATION SESSION,402.0,96155-00-00
FMPSYB0016,CONJOINT FAMILY THERAPY SESS.,138.0,96102-00-00
FMPSYB0018,ECT PCKG IP W/ ANAES. X 6 SES.,2541.0,14224-00-00
FMPSYB0019,ECT PCKG OP W/ ANAES. DAY CARE,1500.0,14224-00-00
FMPSYB0023,PSYCHIATRY PACKAGE IV (5 DAYS),8008.0,96185-00-00
FMPSYB0024,PSYCHOTHERAPY X 4,1606.0,96180-00-00
FMPSYB0025,PSYCHOTHERAPY X 8,2937.0,96180-00-00
FMPSYB0027,COGNITIVE THERAPY(PER SESSION) DEVELOPMENT.THER.FOR MENT.RET.,308.0,96101-00-00
FMPSYB0029,COGNITIVE THERAPY(4 SESSION),1500.0,96101-00-00
FMPSYB0034,(1) SESSION OF BIOFEEDBACK,176.0,96152-00-00
FMPSYB0035,(15) SESSION OF BIOFEEDBACK,2310.0,96152-00-00
FMPSYB0036,(20) SESSION OF BIOFEEDBACK,2888.0,96152-00-00
FMPSYB0037,GROUP THERYAPHY FOR ADDICT     (PER SESSION),578.0,96073-00-00
FMPTD-0007,ULTRASOUND - OP,55.0,90908-00-00
FMPTD-0019,THERAPEUTIC EXERCISES-OP,55.0,96129-00-00
FMPTD-0031,TOTAL PT - 3 MODAL -OP,589.0,95550-03-00
FMPTD-0082,LOCAL INJECTION,127.0,95550-03-00
FMPTD-2063,FANGO TREATMENT,77.0,99999-99-99
FMPTD-2086,FANGO HALF-OP,72.0,92178-00-90
FMPTD-2094,INTERFERNIAL-OP,72.0,96155-00-00
FMPTD-2112,EXERCISE 12 SESSION,484.0,96129-00-00
FMPTD-2114,HEMIPLEGIA P.T. 3 PROCEDURES,1821.0,96153-00-00
FMRHE-0001,RHEUMATOLOGY DAY CARE,292.0,99999-99-99
FMRHE-0002,RHEUMATOLOGY DARE CARE (2),578.0,83610-00-20
FMRHE-0003,LOCAL INJECTION,143.0,92513-99-00
FMURO-0055,INSERTN OF URETHERAL CATHETER,198.0,36824-00-00
FMURO-0057,PROSTATIC MASSAGE,72.0,92131-00-00
FMURO-0058,DIAGNOSTIC SONOGRAPHY,325.0,90908-00-11
FMURO-0063,RETROGRADE PYELOGRAPHY,259.0,58715-01-00
FMURO-0064,ANTEGRADE PYELOGRAPHY,259.0,58715-00-00
FMURO-0096,REESTABLISHMENT OF NEPHROSTOMY TRACT,259.0,36552-00-01
FMURO-0101,NEEDLE BIOPSY PROSTATE,644.0,37218-00-00
FMURO-0109,"ESWL (I) GRADE ""C""",5093.0,92199-00-00
FMURO-0112,COMPLETION SESSION IN THE SAME DEAL,6.0,99999-99-99
FMURO-0113,RE-ESWL FROM ADDMISSION 1ST    MONTH,127.0,92199-00-00
FMURO-0114,"RE-ESWL FROM ADMISSION 2ND     ,MONTH",644.0,92199-00-00
FMURO-0115,RE-ESWL FROM ADMISSION 3RD     MONTH,1023.0,92199-00-00
FMURO-0116,RE-ESWL FROM ADMISSION 3-6 MOS,1276.0,92199-00-00
FMURO-0117,LITHOTRIPSY (GRADE A),5737.0,36546-00-00
FMURO-0118,LITHOTRIPSY (GRADE B),6369.0,92199-00-00
FMURO-0119,LITHOTRIPSY (GRADE C),7007.0,92199-00-00
FMURO-0121,URO DYNAMIC STUDY,710.0,11900-00-00
FMURO-0123,INJECTION OF PEROXINORM,198.0,50124-01-10
FMURO-0129,UROFLOWMETERY,259.0,11900-00-00
FMURO-0133,PAPAVERIN TEST,259.0,37415-00-00
FMURO-0134,DOPPLER STUDY OF PENILE ARTER- IES,385.0,55282-00-00
FMURO-0140,LOCAL INSTILLATION OF B.C.G.   VACCINE,770.0,92145-00-00
FMURO-0151,INTRACORPOSAL INJ. V.R. TEST,127.0,37415-00-00
FMURO-0152,HALF I.C. PROGRAM - 12 DOSE,858.0,37415-00-00
FMURO-0153,FULL I. C. PROGRAM - 25 DOSE,1700.0,99999-99-99
FMURO-0154,I.C. PROGRAM + TRAINING,2184.0,37415-00-00
FMURO-0157,URODYNAMIC STUDY + EMG,880.0,11012-00-00
FMURO-0158,UROFLOMETRY + EMG,495.0,11900-00-00
FMURO-0159,UROFLOWMETRY + EMG + PABD,605.0,11900-00-00
FMURO-0160,COMPLEX URODYNAMIC,1320.0,55038-00-00
FMURO-0161,ESWL (SMALL),2475.0,92199-00-00
FMURO-0164,ESWL(ADDITIONAL CASE),825.0,92199-00-00
FMURO-0168,BLADDER WASHOUT,303.0,11921-00-00
FMURO-0169,ASPIRATION OF HYDROCELE FLUID BY NEEDLE,770.0,37604-17-00
FMURO-0170,PRIMARY REPAIR OF SCROTAL TRAUMA(TESTES TRAUMA),1100.0,90397-01-00
FMURO-0171,EPIDIDYMAL ASPIRATION(NEEDLE ASPIRATN)FOR IVF  L.A,550.0,37605-00-01
FMURO-0173,SIMPLE URETHRAL DILATION UNDER LA,660.0,37303-00-00
FMURO-0174,BCG INTRAVESICAL INSTILATION,4400.0,36851-00-00
FMURO-0176,BILATERAL ESWL,3300.0,92199-00-00
FMURO-0177,ASPIRITION OF PRIAPISM,1430.0,37393-01-00
FMURO-0178,PENILE PROTHESIS INSERTION-SIMIRIGID,3300.0,36851-00-00
FMURO-0179,PENILE PROTHESIS INSERTION-MULTICOMPONENT,4400.0,36825-00-00
FMURO-0180,TESTICULAR SPERM EXTRACTION(TSE),1650.0,37606-01-01
FMURO-0182,DILATION OF STRUCTURE URETHRA SERIALS IN OPD,700.0,37303-00-00
FMURO-1000,DAY CARE SUPERVISION,220.0,83700-00-00
FMCAT-0001,EXTERNAL PACEMAKER USE/DAY,220.0,11718-00-00
FMCAT-0002,TEMPORARY PACEMAKER LEAD REPO,1100.0,38456-22-00
FMCAT-0003,PERMANENT PACEMAKER IMPLANTATI ON,25000.0,38353-00-00
FMCAT-0004,ATRIAL PACING,1100.0,38256-00-00
FMCAT-0005,INTRA-AORTIC BALLOON INSERTION,6600.0,38362-00-00
FMCAT-0007,RIGHT HEART CATHETERIZATION,1650.0,38200-00-00
FMCAT-0008,LEFT HEART CAHTETERIZATION,1650.0,38203-00-00
FMCAT-0009,CORONARY ANGIOGRAPHY,2516.0,38215-00-00
FMCAT-0010,BALLON VALVULOPLASTY,2200.0,38270-03-00
FMCAT-0011,P.T.C.A. (SINGLE VESSEL),4274.0,38300-00-00
FMCAT-0012,P.T.C.A. (MULTI VESSEL),6106.0,38303-00-00
