Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
1697,7121368,LABORATORY,CHEMISTRY,IGG SUBCLASSES 1 TO 4,1188,
1698,7121369,LABORATORY,CHEMISTRY,IGG4,760,
1699,7121370,LABORATORY,CHEMISTRY,IGM,323,
1700,7121371,LABORATORY,CHEMISTRY,IMMUNE REACTIVE TRYPSIN,338,
1701,7121372,LABORATORY,CHEMISTRY,IMMUNOGLOBULIN D (IGD),304,
1702,7121373,LABORATORY,CHEMISTRY,"IMMUNOGLOBULIN ELECTROPHORESIS, URINE",404,
1703,7121374,LABORATORY,CHEMISTRY,IMMUNOHISTOCHEMISTRY WITH ABS AGAINST IGA,1891,
1704,7121375,LABORATORY,CHEMISTRY,INFLUENZA A,105,
1705,7121376,LABORATORY,CHEMISTRY,INHIBIN B,561,
1706,7121377,LABORATORY,CHEMISTRY,INSULIN ABS (HUMAN),200,
1707,7121378,LABORATORY,CHEMISTRY,INSULIN ANTIBODY,523,
1708,7121379,LABORATORY,CHEMISTRY,INSULIN AUTO ANTIBODIES,475,
1709,7121380,LABORATORY,CHEMISTRY,INSULIN RECEPTOR ABS IGG,817,
1710,7121381,LABORATORY,CHEMISTRY,"INSULIN, SERUM",190,
1711,7121382,LABORATORY,CHEMISTRY,INTERLEUKIN 2 RECEPTOR (S),684,
1712,7121383,LABORATORY,CHEMISTRY,INTERLEUKIN 6,703,
1713,7121384,LABORATORY,CHEMISTRY,INTRINSIC FACTOR ABS,380,
1714,7121385,LABORATORY,CHEMISTRY,IODINE,295,
1715,7121386,LABORATORY,CHEMISTRY,IONIZED CALCIUM,238,
1716,7121387,LABORATORY,CHEMISTRY,"IRON, SERUM",95,
1717,7121388,LABORATORY,CHEMISTRY,ISLET CELL  ABS,309,
1718,7121389,LABORATORY,CHEMISTRY,JAK-2 GENE ANALYSIS,3848,
1719,7121390,LABORATORY,CHEMISTRY,JAK-2-GENE (V617F MUTATION),5130,
1720,7121391,LABORATORY,CHEMISTRY,KAPPA PROBE ISH,2470,
1721,7121392,LABORATORY,CHEMISTRY,LACTIC ACID (SERUM),62,
1722,7121393,LABORATORY,CHEMISTRY,LAMBDAMRNA PROBE,2470,
1723,7121394,LABORATORY,CHEMISTRY,LAMOTRIGEN,395,
1724,7121395,LABORATORY,CHEMISTRY,LDH,129,
1725,7121396,LABORATORY,CHEMISTRY,LDH ISOENZYMES,342,
1726,7121397,LABORATORY,CHEMISTRY,LDL-CHOLESTEROL,129,
1727,7121398,LABORATORY,CHEMISTRY,LEAD U,333,
1728,7121399,LABORATORY,CHEMISTRY,LEGIONELLA ABS.,1112,
1729,7121400,LABORATORY,CHEMISTRY,LEGIONELLA PNEMOPHILA ANTIGEN,266,
1730,7121401,LABORATORY,CHEMISTRY,LEISHMANIA ANTIBODIES,475,
1731,7121402,LABORATORY,CHEMISTRY,LEPTIN,509,
1732,7121403,LABORATORY,CHEMISTRY,LEPTOSPIRA ABS,713,
1733,7121404,LABORATORY,CHEMISTRY,LEVETIRAZETAM,423,
1734,7121405,LABORATORY,CHEMISTRY,LH,190,
1735,7121406,LABORATORY,CHEMISTRY,LIPASE,95,
1736,7121407,LABORATORY,CHEMISTRY,"LIPID PROFILE: T. CHOL., HDL , LDL, TRIGLYCERIDES",380,
1737,7121408,LABORATORY,CHEMISTRY,LIPOPROTEIN A,238,
1738,7121409,LABORATORY,CHEMISTRY,LIPOPROTEIN ELECTROPHORESIS,404,
1739,7121410,LABORATORY,CHEMISTRY,LISTERIA ABS,390,
1740,7121411,LABORATORY,CHEMISTRY,LITHIUM,190,
1741,7121412,LABORATORY,CHEMISTRY,LIVER CYTOSOL1 IGG SPEC.  ABS (LCI),276,
1742,7121413,LABORATORY,CHEMISTRY,"LIVER FUNCTION TEST (TO/DIR BIL, SGOT, SGPT, ALK.PH)",380,
1743,7121414,LABORATORY,CHEMISTRY,LIVER KIDNEY MICROSOMAL ANTIBODIES,556,
1744,7121415,LABORATORY,CHEMISTRY,LUPUS ANTICOAGULANT,784,
1745,7121416,LABORATORY,CHEMISTRY,LYSOSME,547,
1746,7121417,LABORATORY,CHEMISTRY,MAGNESIUM (SERUM),76,
1747,7121418,LABORATORY,CHEMISTRY,MAMAGLOBULIN,547,
1748,7121419,LABORATORY,CHEMISTRY,MEASLES ABS IGG & IGM,509,
1749,7121420,LABORATORY,CHEMISTRY,MELANOSOME (HMB45,547,
1750,7121421,LABORATORY,CHEMISTRY,MELATONIN,466,
1751,7121422,LABORATORY,CHEMISTRY,MERCURY,494,
1752,7121423,LABORATORY,CHEMISTRY,METANEPHINES & NORMATANEPHRINES,737,
1753,7121424,LABORATORY,CHEMISTRY,"METANEPHRINES, URINE",404,
1754,7121425,LABORATORY,CHEMISTRY,METHEAMOGLOBIN,266,
1755,7121426,LABORATORY,CHEMISTRY,METHOTREXATE,461,
1756,7121427,LABORATORY,CHEMISTRY,METHYLATION ANALYSIS,3563,
1757,7121428,LABORATORY,CHEMISTRY,METHYLMALONIC ACID,551,
1758,7121429,LABORATORY,CHEMISTRY,METHYLTETRAHYDROFOLATE REDUCTASE,1796,
1759,7121430,LABORATORY,CHEMISTRY,MICROALBUMIN,114,
1760,7121431,LABORATORY,CHEMISTRY,MICROALBUMINURIA,124,
1761,7121432,LABORATORY,CHEMISTRY,MICROSOMAL ANTIBODY,404,
1762,7121433,LABORATORY,CHEMISTRY,MITOCHONDRIAL ANTIBODY,404,
1763,7121434,LABORATORY,CHEMISTRY,MOLECULAR GENETIC ANALYSIS FOR ALPHA THALASSEMIA,8123,
1764,7121435,LABORATORY,CHEMISTRY,MOLECULAR GENETIC ANALYSIS FOR BETA THALASSEMIA,5558,
1765,7121436,LABORATORY,CHEMISTRY,MOLECULAR GENETIC ANALYSIS FOR X LINKED ADRENOLEUKODYSTROPHY,10830,
1766,7121437,LABORATORY,CHEMISTRY,MOLECULAR GENETIC FOR NTRK1 GENE,11400,
1767,7121438,LABORATORY,CHEMISTRY,MOLECULAR GENETIC STUDY (DNA ANALYSIS),4275,
1768,7121439,LABORATORY,CHEMISTRY,MOLECULAR GENETIC TEST FOR NPHS1 - CARRIER GENE,2850,
1769,7121440,LABORATORY,CHEMISTRY,MONOSPOT ABS,737,
1770,7121441,LABORATORY,CHEMISTRY,MRD (MINIMAL RESIDUAL DISEASE) TEST,3705,
1771,7121442,LABORATORY,CHEMISTRY,MUCOPOLYSACCARIDES DIFFERENTIATION,1045,
1772,7121443,LABORATORY,CHEMISTRY,MUMPS IGG & IGM,333,
1773,7121444,LABORATORY,CHEMISTRY,MUMPS VIRUS ANTIBODY,404,
1774,7121445,LABORATORY,CHEMISTRY,MUSK ABS,428,
1775,7121446,LABORATORY,CHEMISTRY,MYCOPHENOLIC ACID,266,
1776,7121447,LABORATORY,CHEMISTRY,MYCOPLASMA PNEUMONIA ABS.,404,
1777,7121448,LABORATORY,CHEMISTRY,MYELIN BASCI PROTEIN,547,
1778,7121449,LABORATORY,CHEMISTRY,MYELOPEROXIDASE,547,
1779,7121450,LABORATORY,CHEMISTRY,MYELOPEROXIDASE ABS (MPO),352,
1780,7121451,LABORATORY,CHEMISTRY,MYO-D1,547,
1781,7121452,LABORATORY,CHEMISTRY,MYOGLOBIN QUANT,323,
1782,7121453,LABORATORY,CHEMISTRY,"MYOSIN, SMOOTH MUSCLE",547,
1783,7121454,LABORATORY,CHEMISTRY,NAPSIN A,547,
1784,7121455,LABORATORY,CHEMISTRY,NEONATAL SCREENING,784,
1785,7121456,LABORATORY,CHEMISTRY,NEURONE SPECIFIC ENOLASE,437,
1786,7121457,LABORATORY,CHEMISTRY,NT-PRO-BNP,428,
1787,7121458,LABORATORY,CHEMISTRY,OCT ¾,760,
1788,7121459,LABORATORY,CHEMISTRY,OCT-04,547,
1789,7121460,LABORATORY,CHEMISTRY,OESTRADIOL,190,
1790,7121461,LABORATORY,CHEMISTRY,OLIGOCLONAL BAND,475,
1791,7121462,LABORATORY,CHEMISTRY,OPIATES,238,
1792,7121463,LABORATORY,CHEMISTRY,ORGANIC ACID SCREEN,1235,
1793,7121464,LABORATORY,CHEMISTRY,OSMOLALITY,285,
1794,7121465,LABORATORY,CHEMISTRY,"OSMOLARITY, SERUM / URINE",129,
1795,7121466,LABORATORY,CHEMISTRY,OSTEOCALCIN,475,
1796,7121467,LABORATORY,CHEMISTRY,OXALATE,214,
1797,7121468,LABORATORY,CHEMISTRY,P-ANCA,285,
1798,7121469,LABORATORY,CHEMISTRY,PANCREATIC ELASTASE (FAECES),475,
1799,7121470,LABORATORY,CHEMISTRY,PARACETAMOL,380,
1800,7121471,LABORATORY,CHEMISTRY,PARAGONIMUS ABS,295,
1801,7121472,LABORATORY,CHEMISTRY,PARATHYROID HORMONE (PTH),547,
1802,7121473,LABORATORY,CHEMISTRY,PARIETAL CELL ANTIBODY,404,
1803,7121474,LABORATORY,CHEMISTRY,PARVO VIRUS ABS B-19 IGG & IGM,589,
1804,7121475,LABORATORY,CHEMISTRY,PARVORIRUS B19,547,
1805,7121476,LABORATORY,CHEMISTRY,PAX-5,547,
1806,7121477,LABORATORY,CHEMISTRY,PAX-8,760,
1807,7121478,LABORATORY,CHEMISTRY,PD-1,760,
1808,7121479,LABORATORY,CHEMISTRY,PERICARDIAL FLUID (PHYSICAL&CHEMICAL TEST ONLY),190,
1809,7121480,LABORATORY,CHEMISTRY,PERITONEAL FLUID (PHYSICAL&CHEMICAL ONLY),190,
1810,7121481,LABORATORY,CHEMISTRY,PHENCYCLIDINE,238,
1811,7121482,LABORATORY,CHEMISTRY,PHENOBARBITAL,262,
1812,7121483,LABORATORY,CHEMISTRY,PHENOL,490,
1813,7121484,LABORATORY,CHEMISTRY,PHENYTOIN,190,
1814,7121485,LABORATORY,CHEMISTRY,PHOSPOROUS (SERUM),62,
1815,7121486,LABORATORY,CHEMISTRY,PKU SCREEN,494,
1816,7121487,LABORATORY,CHEMISTRY,PLASMINOGEN,390,
1817,7121488,LABORATORY,CHEMISTRY,PLATELET ANTIBODIES,4256,
1818,7121489,LABORATORY,CHEMISTRY,PLEURAL FLUID (PHYSICAL&CHEMICAL ONLY),190,
1819,7121490,LABORATORY,CHEMISTRY,PM1 ABS,380,
1820,7121491,LABORATORY,CHEMISTRY,PNEUMOCYSTIC CARINII,2850,
1821,7121492,LABORATORY,CHEMISTRY,POLIO VIRUS ANTIBODY,404,
1822,7121493,LABORATORY,CHEMISTRY,POLYOMA JCV-DNA,1026,
1823,7121494,LABORATORY,CHEMISTRY,PORPHOBILINOGEN QUANT.,233,
1824,7121495,LABORATORY,CHEMISTRY,PORPHYRINS,1235,
1825,7121496,LABORATORY,CHEMISTRY,POTASSIUM URINE,62,
1826,7121497,LABORATORY,CHEMISTRY,"POTASSIUM, SERUM OR URINE",62,
1827,7121498,LABORATORY,CHEMISTRY,"POTASSIUM, STOOL",124,
1828,7121499,LABORATORY,CHEMISTRY,PR,855,
1829,7121500,LABORATORY,CHEMISTRY,PRA (PANEL REACTIVE ANTIBODY),1710,
1830,7121501,LABORATORY,CHEMISTRY,PREGNANDIOL,404,
1831,7121502,LABORATORY,CHEMISTRY,PRENATAL SCREENING FOR HIGH RISK PREGNANCY/CRYPTOGENETIC TEST,7695,
1832,7121503,LABORATORY,CHEMISTRY,PRESEPSIN,333,
1833,7121504,LABORATORY,CHEMISTRY,PRICKLE CELL DESMOSMES ABS,219,
1834,7121505,LABORATORY,CHEMISTRY,PRO INSULIN INTACT,304,
1835,7121506,LABORATORY,CHEMISTRY,PROGESTERONE,190,
1837,7121508,LABORATORY,CHEMISTRY,PROLACTIN,547,
1838,7121509,LABORATORY,CHEMISTRY,PROSTATE SPECIFIC ANTIGEN,547,
1839,7121510,LABORATORY,CHEMISTRY,PROSTATIC ACID PHOSPHATASE,428,
1840,7121511,LABORATORY,CHEMISTRY,PROTEIN A AND LEUCOCYTE,466,
1841,7121512,LABORATORY,CHEMISTRY,PROTEIN C (ANTIGEN & ACTIVITY),1221,
1842,7121513,LABORATORY,CHEMISTRY,PROTEIN C ACTIVITY,618,
1843,7121514,LABORATORY,CHEMISTRY,"PROTEIN S (TOTAL,FREE & ACTIVITY)",1900,
1844,7121515,LABORATORY,CHEMISTRY,PROTEIN S ACTIVITY,618,
1845,7121516,LABORATORY,CHEMISTRY,PROTEIN TOTAL,143,
1846,7121517,LABORATORY,CHEMISTRY,PROTHROMBIN MUTATION ,874,
1847,7121518,LABORATORY,CHEMISTRY,PSAP (PROSTATIC ACID PHOSPHATASE),547,
1848,7121519,LABORATORY,CHEMISTRY,PSEUDOCHOLINESTERASE,114,
1849,7121520,LABORATORY,CHEMISTRY,PTEN,760,
1850,7121521,LABORATORY,CHEMISTRY,PTEN (BREAST CANCER),1045,
1851,7121522,LABORATORY,CHEMISTRY,PTH INTACT,585,
1852,7121523,LABORATORY,CHEMISTRY,PYRILINKS D,404,
1853,7121524,LABORATORY,CHEMISTRY,PYRUVATE KINASE,124,
1854,7121525,LABORATORY,CHEMISTRY,Q FEVER (COXIELLA BURNETTI IGG & IGM ABS),637,
1855,7121526,LABORATORY,CHEMISTRY,QUALITATIVE MOLECULAR BLR/ABL DIAGNOSTICS,3306,
1856,7121527,LABORATORY,CHEMISTRY,QUANTIFERON (TB GOLD),1026,
1857,7121528,LABORATORY,CHEMISTRY,QUANTIFERON TBGOLD PLUS,1549,
1858,7121529,LABORATORY,CHEMISTRY,QUANTITATIVE MOLECULAR BCR/ABL DIAGONOSTICS,6612,
1859,7121530,LABORATORY,CHEMISTRY,RAST,404,
1860,7121531,LABORATORY,CHEMISTRY,RCC,547,
1861,7121532,LABORATORY,CHEMISTRY,"RENAL (KIDNEY) FUNCTION TESTS (BUN, CR, NA, K, CL & URIC ACID)",380,
1862,7121533,LABORATORY,CHEMISTRY,RENAL TUBULAR DYSGENESIS (AGT) SINGLE GENE ANALYSIS,3088,
1863,7121534,LABORATORY,CHEMISTRY,RENIN .,433,
1864,7121535,LABORATORY,CHEMISTRY,RESPIRATORY SYNCTIAL VIRUS ABS.,404,
1865,7121536,LABORATORY,CHEMISTRY,RETT SYNDROME (MECP2-GENE) TEST,14108,
1866,7121537,LABORATORY,CHEMISTRY,RHINOVIRUS RNA,1758,
1867,7121538,LABORATORY,CHEMISTRY,RIBOSOMAL ABS,537,
1868,7121539,LABORATORY,CHEMISTRY,RICKETTSIA ABS,684,
1869,7121540,LABORATORY,CHEMISTRY,RIVOTRIL,333,
1870,7121541,LABORATORY,CHEMISTRY,RNP / SM,247,
1871,7121542,LABORATORY,CHEMISTRY,RO,561,
1872,7121543,LABORATORY,CHEMISTRY,"RUBELLA, IGG SPECIFIC",404,
1873,7121544,LABORATORY,CHEMISTRY,"RUBELLA, IGM SPECIFIC",404,
1874,7121545,LABORATORY,CHEMISTRY,"SACCAROMYCES IGA, IGG, IGM ABS STRUCTURE",333,
1875,7121546,LABORATORY,CHEMISTRY,SALMONEILA ABS,390,
1876,7121547,LABORATORY,CHEMISTRY,SCHAWACHMAN DIAMOND SYNDROME,21660,
1877,7121548,LABORATORY,CHEMISTRY,SCHISTOSOMA ANTIBODY,404,
1878,7121549,LABORATORY,CHEMISTRY,SCL 70 ABS,333,
1879,7121550,LABORATORY,CHEMISTRY,SECRETOR IGA (SALIVA),323,
1880,7121551,LABORATORY,CHEMISTRY,SELENIUM,390,
1881,7121552,LABORATORY,CHEMISTRY,SEMEN ANALYSIS,114,
1882,7121553,LABORATORY,CHEMISTRY,SEROTONIN,247,
1883,7121554,LABORATORY,CHEMISTRY,SERUM B-CROSSLAPS (CTX),570,
1886,7121557,LABORATORY,CHEMISTRY,SHBG (SEX HORMONE BINDING GLOBULIN),409,
1887,7121558,LABORATORY,CHEMISTRY,SHIGELLA ABS,380,
1888,7121559,LABORATORY,CHEMISTRY,SIROLIMUS,561,
1889,7121560,LABORATORY,CHEMISTRY,SMOOTH MUSCLE ANTIBODY,404,
1890,7121561,LABORATORY,CHEMISTRY,SODIUM URINE,62,
1892,7121563,LABORATORY,CHEMISTRY,"SODIUM, STOOL",124,
1893,7121564,LABORATORY,CHEMISTRY,SOLUBLE LIVER ANTIGEN ABS,285,
1894,7121565,LABORATORY,CHEMISTRY,SPERM VITALITY,190,
1895,7121566,LABORATORY,CHEMISTRY,SPERMATOZOAL ANTIBODIES,475,
1896,7121567,LABORATORY,CHEMISTRY,"SPINAL MUSCULAR ATROPHY (SMN1,MLPA)",4560,
1897,7121568,LABORATORY,CHEMISTRY,SSA AND SSB ABS (ANTI RO / ANTI LA),680,
1898,7121569,LABORATORY,CHEMISTRY,STONE ANALYSIS,190,
1899,7121570,LABORATORY,CHEMISTRY,STRIATED MUSCLE ANTIBODY,404,
1900,7121571,LABORATORY,CHEMISTRY,SULFONYLUREA STRUCTURE,1093,
1901,7121572,LABORATORY,CHEMISTRY,SV40,760,
1902,7121573,LABORATORY,CHEMISTRY,SYNOVIAL FLUID EXAMINATION,129,
1903,7121574,LABORATORY,CHEMISTRY,T + B LYMPHOCYTE DIFFERENTIATION,1330,
1904,7121575,LABORATORY,CHEMISTRY,T B G,238,
1905,7121576,LABORATORY,CHEMISTRY,T.B MONOCLONAL ANTIBODIES,404,
1906,7121577,LABORATORY,CHEMISTRY,T4 AND T8 LIMPHOCYTES,475,
1907,7121578,LABORATORY,CHEMISTRY,TACROLIMUS,509,
1908,7121579,LABORATORY,CHEMISTRY,TAENIA ABS,461,
1909,7121580,LABORATORY,CHEMISTRY,TAG-72,547,
1910,7121581,LABORATORY,CHEMISTRY,TAU-PROTEIN,784,
1911,7121582,LABORATORY,CHEMISTRY,TB PCR,1668,
1912,7121583,LABORATORY,CHEMISTRY,TDT,547,
1913,7121584,LABORATORY,CHEMISTRY,TESTOSTERONE,475,
1914,7121585,LABORATORY,CHEMISTRY,THEOPHYLLIN LEVEL,190,
1915,7121586,LABORATORY,CHEMISTRY,"THIAMINE-RESPONSIVE MEGALOBLASTIC ANEMIA SYNDROME(SLC19A2, REF)",9063,
1916,7121587,LABORATORY,CHEMISTRY,THIOCYANATE & CYANIDE,295,
1917,7121588,LABORATORY,CHEMISTRY,THYREOGLOBULIN,409,
1918,7121589,LABORATORY,CHEMISTRY,THYROGLOBULIN ANTIBODY,404,
1919,7121590,LABORATORY,CHEMISTRY,THYROID ANTIBODY,404,
1920,7121591,LABORATORY,CHEMISTRY,THYROID MICROSOMAL ABS,114,
1921,7121592,LABORATORY,CHEMISTRY,THYROID UPTAKE,190,
1922,7121593,LABORATORY,CHEMISTRY,THYROXINE BINDING GLOBULIN,209,
1923,7121594,LABORATORY,CHEMISTRY,TORCH SCREENING,665,
1924,7121595,LABORATORY,CHEMISTRY,TOTAL AND DIRECT BILIBURIN,114,
1925,7121596,LABORATORY,CHEMISTRY,"TOTAL BILIBURIN, NEONATAL",57,
1927,7121598,LABORATORY,CHEMISTRY,TOTAL CHOLESTEROL,95,
1928,7121599,LABORATORY,CHEMISTRY,TOTAL CO2,62,
1929,7121600,LABORATORY,CHEMISTRY,TOTAL HLA TYPING,2518,
1930,7121601,LABORATORY,CHEMISTRY,TOTAL IRON BINDING CAPACITY (TIBC),162,
1932,7121603,LABORATORY,CHEMISTRY,TOXOCARA ABS CANIS IGG & IGM WESTERNBLOT,874,
1933,7121604,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGG SPECIFIC",404,
1934,7121605,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGM SPECIFIC",404,
1935,7121606,LABORATORY,CHEMISTRY,TPMT ACTIVITY,285,
1936,7121607,LABORATORY,CHEMISTRY,TRACP,547,
1937,7121608,LABORATORY,CHEMISTRY,"TRANFERRITIN, SERUM",404,
1938,7121609,LABORATORY,CHEMISTRY,TRANSFERRIN,300,
1939,7121610,LABORATORY,CHEMISTRY,TREPONEMAL IGG AND IGG ABS IMMUNOBLOT,1368,
1940,7121611,LABORATORY,CHEMISTRY,TREPONEMAL PALLIDUM ANTIBODIES,361,
1941,7121612,LABORATORY,CHEMISTRY,TRIGLYCERIDES,190,
1942,7121613,LABORATORY,CHEMISTRY,TRIPLE TEST,561,
1943,7121614,LABORATORY,CHEMISTRY,TROP T.,190,
1944,7121615,LABORATORY,CHEMISTRY,TRYPSIN,404,
1946,7121617,LABORATORY,CHEMISTRY,TRYPTASE,547,
1947,7121618,LABORATORY,CHEMISTRY,TSC 1 GENE,24463,
1948,7121619,LABORATORY,CHEMISTRY,TSC 2 GENE,24463,
1949,7121620,LABORATORY,CHEMISTRY,TSH,547,
1950,7121622,LABORATORY,CHEMISTRY,TSH RECEPTOR ANTIBODY    ,556,
1951,7121623,LABORATORY,CHEMISTRY,TSH-NEONATAL,190,
1952,7121624,LABORATORY,CHEMISTRY,U1-NRNP,285,
1954,7121626,LABORATORY,CHEMISTRY,UROPLAKIN III,547,
1955,7121627,LABORATORY,CHEMISTRY,VANCOMYCIN PEAK,604,
1956,7121628,LABORATORY,CHEMISTRY,VANCOMYCIN TROUGH,604,
1957,7121629,LABORATORY,CHEMISTRY,"VANILLYMANDELIC ACID (VMA), URINE",404,
1958,7121630,LABORATORY,CHEMISTRY,VARICELLA ZOSTER IGM & IGG SPEC ABS,855,
1959,7121631,LABORATORY,CHEMISTRY,VASOPRESSIN (ADH),903,
1960,7121632,LABORATORY,CHEMISTRY,VENOUS BLOOD GASES,238,
1961,7121633,LABORATORY,CHEMISTRY,VERY LONG CHAIN FATTY ACIDS (VLCFA),1416,
1962,7121634,LABORATORY,CHEMISTRY,VIGABATRIN,556,
1963,7121635,LABORATORY,CHEMISTRY,VILLIN,547,
1964,7121636,LABORATORY,CHEMISTRY,VIMENTIN,547,
1965,7121637,LABORATORY,CHEMISTRY,VITAMIN A (RETINOL),247,
1966,7121638,LABORATORY,CHEMISTRY,VITAMIN B2 (FAD),418,
1967,7121639,LABORATORY,CHEMISTRY,VITAMIN C (ASCORBIC ACID),689,
1968,7121640,LABORATORY,CHEMISTRY,"VITAMIN D1,25 (1.25 DIHYDROXY-CHOLECALCIFEROL)",950,
1969,7121641,LABORATORY,CHEMISTRY,VITAMIN E,404,
1970,7121642,LABORATORY,CHEMISTRY,VITAMIN K1,437,
1971,7121643,LABORATORY,CHEMISTRY,VITAMINE B1 THIAMINE,295,
1972,7121644,LABORATORY,CHEMISTRY,"VITAMINE B12, SERUM",404,
1973,7121645,LABORATORY,CHEMISTRY,VITAMINE B6 (PYRIDOXYL PHOSPHATE),428,
1974,7121646,LABORATORY,CHEMISTRY,VITAMINE D3 (25 HYDROXICHOLICALCIFEROL),547,
1975,7121647,LABORATORY,CHEMISTRY,VORICONAZOLE,556,
1976,7121648,LABORATORY,CHEMISTRY,WAALER ROSE,404,
1977,7121649,LABORATORY,CHEMISTRY,WARFARIN,418,
1978,7121650,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS GRANULOSA IGG & IGM,1596,
1979,7121651,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS MULTIOCULARIS IGG & IGM,1596,
1980,7121652,LABORATORY,CHEMISTRY,XYLOSE,148,
1981,7121653,LABORATORY,CHEMISTRY,ZAP-70,855,
1982,7121654,LABORATORY,CHEMISTRY,ZINC,333,
1983,7121655,LABORATORY,CHEMISTRY,ZONISAMIDE,342,
1986,7121656,LABORATORY,CHEMISTRY,GESTATIONAL DIABETES SCREENING (OGTT / 50 Grs) ONE TEST,119,
1987,7121657,LABORATORY,CHEMISTRY,GESTATIONAL DIABETES SCREENING (OGTT / 75 Grs) TWO TESTS,190,
1988,7121658,LABORATORY,CHEMISTRY,GESTATIONAL DIABETES CONFIRMATION (OGTT / 100 Grs) FOUR TESTS,333,
1989,7121659,LABORATORY,CHEMISTRY,NON-INVASIVE PRE-NATAL TESTING (NIPT) ANY METHOD,3040,
1984,7122001,LABORATORY,HEMATOLOGY,ANTI FACTOR XA DETERMINATION (ANTI-XA),428,
1985,7122002,LABORATORY,HEMATOLOGY,BLEEDING TIME,38,
1986,7122003,LABORATORY,HEMATOLOGY,BONE MARROW ( B.M. ) ASPIRATIONAL BIOPSY,3800,
1987,7122004,LABORATORY,HEMATOLOGY,BONE MARROW EXAMINATION,404,
1989,7122006,LABORATORY,HEMATOLOGY,CLOTTING TIME,38,
1991,7122008,LABORATORY,HEMATOLOGY,D-DIMER,238,
1992,7122009,LABORATORY,HEMATOLOGY,ERYTHROCYTE SEDIMENTATION RATE (ESR),38,
1993,7122010,LABORATORY,HEMATOLOGY,FIBRINOGEN,238,
1994,7122011,LABORATORY,HEMATOLOGY,FILARIAL EXAMIANTION,62,
1995,7122012,LABORATORY,HEMATOLOGY,G6PD (QUANTITATIVE),162,
1997,7122014,LABORATORY,HEMATOLOGY,HEINZ BODY STAIN,62,
1998,7122015,LABORATORY,HEMATOLOGY,HEMATOCRITE,34,
1999,7122016,LABORATORY,HEMATOLOGY,HEMOGLOBIN,34,
2000,7122017,LABORATORY,HEMATOLOGY,HEMOGLOBIN F DETERMINATION (KLEINHAUER),162,
2001,7122018,LABORATORY,HEMATOLOGY,HEMOGLOBIN H INCLUSION,238,
2002,7122019,LABORATORY,HEMATOLOGY,"IMMUNOPHENOTYPING FOR LEUKOMIA / LYMPHOMA (WHOLE BLOOD, BONE MARROW)",3705,
2003,7122020,LABORATORY,HEMATOLOGY,L.E. PREPARATION,81,
2004,7122021,LABORATORY,HEMATOLOGY,LEISHMANIA SMEAR,95,
2005,7122022,LABORATORY,HEMATOLOGY,LOW MOLECULAR WEIGHT HEPARIN DETERMINATION (LMWH),428,
2006,7122023,LABORATORY,HEMATOLOGY,MALARIA EXAMINATION,62,
2007,7122024,LABORATORY,HEMATOLOGY,OSMOTIC FRAGILITY TEST,238,
2008,7122025,LABORATORY,HEMATOLOGY,"PARTIAL THROMBOPLASTINE TIME (PTT,APTT)",238,
2009,7122026,LABORATORY,HEMATOLOGY,PERIPHERAL SMEAR,62,
2010,7122027,LABORATORY,HEMATOLOGY,PLATELET COUNT,34,
2011,7122028,LABORATORY,HEMATOLOGY,PROTHROMBINE TIME (PT),95,
2012,7122029,LABORATORY,HEMATOLOGY,RETICULOCYTE COUNT,34,
2013,7122030,LABORATORY,HEMATOLOGY,SICKLE CELL SCREEN,48,
2014,7122031,LABORATORY,HEMATOLOGY,THALASSEMIA SCREENING,380,
2015,7122032,LABORATORY,HEMATOLOGY,WBC COUNT,34,
2016,7123001,LABORATORY,MICROBIOLOGY,ACID FAST STAINING,62,
2017,7123002,LABORATORY,MICROBIOLOGY,ANAEROBIC CULTURE,148,
2019,7123004,LABORATORY,MICROBIOLOGY,C & S (CULTURE & SENSITIVITY),138,
2020,7123005,LABORATORY,MICROBIOLOGY,C & S AXILLA,129,
2021,7123006,LABORATORY,MICROBIOLOGY,C & S BLOOD,129,
2022,7123007,LABORATORY,MICROBIOLOGY,C & S CERVICAL SMEAR,129,
2023,7123008,LABORATORY,MICROBIOLOGY,C & S CONJUNCTIVA,129,
2024,7123009,LABORATORY,MICROBIOLOGY,C & S EAR DISCHARGE,129,
2025,7123010,LABORATORY,MICROBIOLOGY,C & S GASTRIC ASPIRATE,129,
2026,7123011,LABORATORY,MICROBIOLOGY,C & S PROSTRATE,129,
2027,7123012,LABORATORY,MICROBIOLOGY,C & S PUS,129,
2028,7123013,LABORATORY,MICROBIOLOGY,C & S RECTAL,129,
2029,7123014,LABORATORY,MICROBIOLOGY,C & S SEMEN,129,
2030,7123015,LABORATORY,MICROBIOLOGY,C & S SKIN,129,
2031,7123016,LABORATORY,MICROBIOLOGY,C & S SPUTUM,129,
2032,7123017,LABORATORY,MICROBIOLOGY,C & S STOOL,129,
2033,7123018,LABORATORY,MICROBIOLOGY,C & S SWINE FLU (H1N1),143,
