Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,626.0,4011042,C.V.T.,FINE MAJOR SURG,MITRAL VALVE REPAIR (WITHOUT RING)                                                         ,42148.174999999996
,628.0,4011043,C.V.T.,FINE MAJOR SURG,MITRAL VALVE REPAIR (WITH RING)                                                                 ,42148.174999999996
,315.0,4011044,C.V.T.,FINE MAJOR SURG,PACEMAKER ANALYSIS AND REPROGRAMING,570
,630.0,4011045,C.V.T.,FINE MAJOR SURG,PERICARDIOCENTESIS,5757
,632.0,4011046,C.V.T.,FINE MAJOR SURG,PERICARDIOTOMY   ,32623
,316.0,4011047,C.V.T.,FINE MAJOR SURG,PERMANENT CARDIAC PACEMAKER / ACUTE IMPLANTATION,36461
,635.0,4011048,C.V.T.,FINE MAJOR SURG,PERMANENT PACEMAKER BIVENTRICULAR PLUS ICD (CRTD),76000
,636.0,4011049,C.V.T.,FINE MAJOR SURG,PERMANENT CARDIAC PACEMAKER  / DUAL CHAMBER,50730
,319.0,4011050,C.V.T.,FINE MAJOR SURG,PERMANENT PACEMAKET BIVENTRICULAR    ,59185
,639.0,4011051,C.V.T.,FINE MAJOR SURG,RENAL ANGIOGRAM / BOTH ARTERIES,5130
,640.0,4011052,C.V.T.,FINE MAJOR SURG,RING IMPLANT / EACH                                                                                                                          ,3548.25
,321.0,4011053,C.V.T.,FINE MAJOR SURG,ROTABLATOR APPLICATION,20187.5
,642.0,4011054,C.V.T.,FINE MAJOR SURG,SIMPLE OPEN CONGENITAL DEFORMITIES (A.S.D./V.S.D /P.D.A.),40552.65
,645.0,4011055,C.V.T.,FINE MAJOR SURG,PERMANENT CARDIAC PACEMAKER / SINGLE CHAMBER ,46502.5
,323.0,4011056,C.V.T.,FINE MAJOR SURG,USE OF SUCTION DEVICE (PRIMARY PCI),10032
,646.0,4021001,C.V.T.,CARDIAC CATH,CATHETERIZATION LEFT HEART,8575.65
,648.0,4021002,C.V.T.,CARDIAC CATH,CATHETERIZATION LEFT HEART WITH GRAFT,11143.5
,324.0,4021003,C.V.T.,CARDIAC CATH,CATHETERIZATION RIGHT WITH LEFT HEART,12597
,650.0,4021004,C.V.T.,CARDIAC CATH,CATHETERIZATION RIGHT HEART,7170.599999999999
,652.0,4021005,C.V.T.,CARDIAC CATH,CATHETERIZATION RIGHT HEART WITH SHUNT,8333.4
,326.0,4021006,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY AGIOPLASTY) – SV WITH STENT ,(IMPLANT NOT INCLUDED)",29070
,654.0,4021007,C.V.T.,CARDIAC CATH,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – DV ,25194
,656.0,4021008,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – DV WITH 2 STENT , (PRICE IS  WITHOUT STENT",38760
,328.0,4021009,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – DV WITH 3 STENT ,(IMPLANT NOT INCLUDED)",38760
,658.0,4021010,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – DV WITH 4 STENTS ,",50730
,660.0,4021011,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – DV WITH 5 STENTS ,(IMPLANT NOT INCLUDED)",54957.5
,330.0,4021012,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – DV WITH STENT ,(IMPLANT NOT INCLUDED)",38000
,662.0,4021013,C.V.T.,CARDIAC CATH,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – SV,17926.5
,664.0,4021014,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – SV WITH 2 STENT ,(IMPLANT NOT INCLUDED)",29070
,332.0,4021015,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – SV WITH 3 STENT ,(IMPLANT NOT INCLUDED)",29070
,666.0,4021016,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – SV WITH 4 STENTS ,(IMPLANT NOT INCLUDED)",44811.5
,668.0,4021017,C.V.T.,CARDIAC CATH,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – TV,28101
,335.0,4021018,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – TV WITH 2 STENT ,(IMPLANT NOT INCLUDED)",48193.5
,670.0,4021019,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – TV WITH 3 STENT ,(IMPLANT NOT INCLUDED)",53266.5
,672.0,4021020,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – TV WITH 4 STENTS ,(IMPLANT NOT INCLUDED)",57494
,336.0,4021021,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – TV WITH 5 STENTS ,(IMPLANT NOT INCLUDED)",61721.5
,674.0,4021022,C.V.T.,CARDIAC CATH,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – TV WITH STENT ,(IMPLANT NOT INCLUDED) ",43966
,676.0,4021023,C.V.T.,CARDIAC CATH,"PTCA SINGLE VESSEL WITH DRUG ELUTING BALLOON , EXCLUDING THE PRICE OF THE DRUG ELUTING BALLOON",24225
,338.0,4021024,C.V.T.,CARDIAC CATH,TEMPORARY PACEMAKER,7609.5
,678.0,4021025,C.V.T.,CARDIAC CATH,MITRAL BALLOON VALULOPLASTY,38380
,680.0,4031001,C.V.T.,PEDIA CARDIAC SURGERY,ATRIAL SEPTAL DEFECT DEVICE CLOSURE (ASD),34200
,341.0,4031002,C.V.T.,PEDIA CARDIAC SURGERY,ATRIAL BALLOON SEPTOSTOMY ,16720
,682.0,4031003,C.V.T.,PEDIA CARDIAC SURGERY,LEFT ATRIAL APPENDAGE DEVICE CLOSURE ,59185
,685.0,4031004,C.V.T.,PEDIA CARDIAC SURGERY,VALVE IMPLANTATION / MELODY ,113050
,342.0,4031005,C.V.T.,PEDIA CARDIAC SURGERY,PATENT DUCTUS ARTERIOSUS COIL CLOSURE (PDA),16720
,687.0,4031006,C.V.T.,PEDIA CARDIAC SURGERY,PATENT DUCTUS ARTERIOSUS DEVICE CLOSURE (PDA),24225
,688.0,4031007,C.V.T.,PEDIA CARDIAC SURGERY,PATENT DUCTUS ARTERIOSUS STENTING (PDA),34200
,345.0,4031008,C.V.T.,PEDIA CARDIAC SURGERY,PULMONARY ARTERY DILATATION WITH OR WITHOUT STENTING(IMPLANT NOT INCLUDED),24225
,691.0,4031009,C.V.T.,PEDIA CARDIAC SURGERY,PULMONARY BALLOON VALVULOPLASTY      ,20187.5
,693.0,4031010,C.V.T.,PEDIA CARDIAC SURGERY,PULMONARY VALVE PERFORATION BY RADIOFREQUENCY,121125
,347.0,4031011,C.V.T.,PEDIA CARDIAC SURGERY,VENTRICULAR OUTFLOW TRACT STENTING (RVOT) ,38047.5
,695.0,4031012,C.V.T.,PEDIA CARDIAC SURGERY,VENTRICULAR SEPTAL DEFECT DEVICE CLOSURE (VSD) ,38047.5
,696.0,4041001,C.V.T.,VASCULAR SURG,"AMPUTATION, ABOVE KNEE",24947
,348.0,4041002,C.V.T.,VASCULAR SURG,"AMPUTATION, BELOW KNEE",24947
,699.0,4041003,C.V.T.,VASCULAR SURG,"AMPUTATION, THROUGH FOOT",21109
,701.0,4041004,C.V.T.,VASCULAR SURG,"AMPUTATION, TOE/S",21109
,350.0,4041005,C.V.T.,VASCULAR SURG,"ANASTOMOSIS, VENOUS, INTRA-ABDOMINAL",37420.5
,702.0,4041006,C.V.T.,VASCULAR SURG,ANASTOMOSIS-VENOUS INTRA-ABDOMINAL,28785
,704.0,4041007,C.V.T.,VASCULAR SURG,"ANGIOPLASTY, PATCH, ARTERY / SYNTHETIC",31663.5
,352.0,4041008,C.V.T.,VASCULAR SURG,"ANGIOPLASTY, PATCH, ARTERY / TISSUE",31663.5
,706.0,4041009,C.V.T.,VASCULAR SURG,"ANGIOPLASTY, PATCH, ARTERY / UNSPECIFIED",31663.5
,709.0,4041010,C.V.T.,VASCULAR SURG,"ANGIOPLASTY, VESSEL, VEIN (IMPLANT NOT INCLUDED)",31663.5
,354.0,4041011,C.V.T.,VASCULAR SURG,"ARTERIOGRAM, COMPLET",17271
,711.0,4041012,C.V.T.,VASCULAR SURG,"ARTERIOGRAM, INTRAOPERATIVE",17271
,712.0,4041013,C.V.T.,VASCULAR SURG,"ARTERIOVENOSTOMY, FOR RENAL DIALYSIS",28785
,356.0,4041014,C.V.T.,VASCULAR SURG,BILATERAL CAROTID AND VERTEBRAL ANGIOGRAM  ,7196.25
,714.0,4041015,C.V.T.,VASCULAR SURG,BYPASS VASCULAR-PERIPHERAL ARTERY,28785
,716.0,4041016,C.V.T.,VASCULAR SURG,"BYPASS, ARTERY, FEMORO-TIBIAL",32623
,358.0,4041017,C.V.T.,VASCULAR SURG,"BYPASS, ARTERY, POPLITEO-TIBIAL",31663.5
,719.0,4041018,C.V.T.,VASCULAR SURG,"BYPASS, IN SITU, FEMORO-TIBIAL ARTERY",34542
,720.0,4041019,C.V.T.,VASCULAR SURG,"BYPASS, VASCULAR, INTRA-ABDOMINAL",34542
,360.0,4041020,C.V.T.,VASCULAR SURG,"BYPASS, VASCULAR-INTRATHORACIC",34542
,722.0,4041021,C.V.T.,VASCULAR SURG,"BYPASS, VASCULAR-RENAL ARTERY",39339.5
,724.0,4041022,C.V.T.,VASCULAR SURG,"CAROTICO-CAVERNOUS FISTULA CLOSURE INCLUDING THE BASIC CATHETETER, GUIDE WIRE AND THE FIRST COIL",31663.5
,362.0,4041023,C.V.T.,VASCULAR SURG,ADDITIONAL COIL / EACH,8491.574999999999
,726.0,4041024,C.V.T.,VASCULAR SURG,ADDITIONAL DETACHABLE BALLOON / EACH,7819.924999999999
,729.0,4041025,C.V.T.,VASCULAR SURG,DURAL ARTERIOVENOUS FISTULA CLOSURE ,21588.75
,364.0,4041026,C.V.T.,VASCULAR SURG,EMBOLIZATION OF CRANIAL AND SPINAL ARTERIOVENOUS MALFORMATIONS BY GLUE AND COILS  1-3 NEDAL INJECTIONS,50373.75
,730.0,4041027,C.V.T.,VASCULAR SURG,EMBOLIZATION OF CRANIAL AND SPINAL ARTERIOVENOUS MALFORMATIONS BY GLUE AND COILS > 6 NEDAL INJECTIONS,63806.75
,732.0,4041028,C.V.T.,VASCULAR SURG,EMBOLIZATION OF CRANIAL AND SPINAL ARTERIOVENOUS MALFORMATIONS BY GLUE AND COILS 3-6 NEDAL INJECTIONS,56130.75
,366.0,4041029,C.V.T.,VASCULAR SURG,EMBOLIZATION OF CRANIAL AND SPINAL VASCULAR TUMORS,13289.074999999999
,734.0,4041030,C.V.T.,VASCULAR SURG,"ENDARTERECTOMY, ABDOMINAL ARTERIES",32623
,736.0,4041031,C.V.T.,VASCULAR SURG,"ENDARTERECTOMY, THORACIC VESSELS",34542
,368.0,4041032,C.V.T.,VASCULAR SURG,"ENDARTERECTOMY, CAROTID VESSEL ",40299
,738.0,4041033,C.V.T.,VASCULAR SURG,"ENDARTERECTOMY-OTHER, VESSELS, HEAD AND NECK",40299
,741.0,4041034,C.V.T.,VASCULAR SURG,ENDOVASCULAR INTRAARTERIAL FIBRINOLYSIS FOR CEREBROVASCULAR EMBOLIZATION / THROMBOSIS (SHORT SEGMENT <10 CM) ,32623
,370.0,4041035,C.V.T.,VASCULAR SURG,ENDOVASCULAR REVASCULARIZATION OF CEREBRAL ISCHEMIA – MUTIPLE VESSEL,38236.075
,742.0,4041036,C.V.T.,VASCULAR SURG,ENDOVASCULAR REVASCULARIZATION OF CEREBRAL ISCHEMIA – SINGLE VESSEL ,32623
,744.0,4041037,C.V.T.,VASCULAR SURG,"EXCISION, LESION, ABDOMINAL ARTERIES",32623
,372.0,4041038,C.V.T.,VASCULAR SURG,"EXCISION, LESION, ABDOMINAL VEINS",32623
,746.0,4041039,C.V.T.,VASCULAR SURG,"EXCISION, LESION, THORACIC VESSELS",36461
,749.0,4041040,C.V.T.,VASCULAR SURG,"EXCISION, LESION, VESSELS / HEAD, NECK",30780
,374.0,4041041,C.V.T.,VASCULAR SURG,"FASCIOTOMY, LOWER EXTREMITIES",24947
,750.0,4041042,C.V.T.,VASCULAR SURG,"FASCIOTOMY, UPPER EXTREMITIES",24947
,752.0,4041043,C.V.T.,VASCULAR SURG,"FORMATION, SHUNT, PERITONEOVASCULAR",28785
,376.0,4041044,C.V.T.,VASCULAR SURG,"FORMATION, SHUNT, PERITONEOVASCULAR",28785
,754.0,4041045,C.V.T.,VASCULAR SURG,"INSERTION, CANNULA, VESSEL-TO-VESSEL",32623
,756.0,4041046,C.V.T.,VASCULAR SURG,"INSERTION, GRAFT, FOR HEMODIALYSIS",28785
,378.0,4041047,C.V.T.,VASCULAR SURG,"INTERRUPTION, VENA CAVA",27825.5
,758.0,4041048,C.V.T.,VASCULAR SURG,"LIGATION AND STRIPPING, VARICOSE VEINS",32623
,761.0,4041049,C.V.T.,VASCULAR SURG,"LIGATION, DIVISION, THORACIC VESSELS",36461
,380.0,4041050,C.V.T.,VASCULAR SURG,LIGATION AND EXCISION OF PERFORATORS,24947
,762.0,4041051,C.V.T.,VASCULAR SURG,ADDITIONAL MICROCATHETER / EACH,4605.599999999999
,765.0,4041052,C.V.T.,VASCULAR SURG,ADDITIONAL MICROGUIDE WIRE / EACH,3694.075
,382.0,4041053,C.V.T.,VASCULAR SURG,OBLITERATION OF CEREBRAL ANEURYSMS BY COILS – LARGE ANEURYSMS (> 10 MM) ,84436
,766.0,4041054,C.V.T.,VASCULAR SURG,OBLITERATION OF CEREBRAL ANEURYSMS BY COILS – MEDIUM ANEURYSMS (5 TO 10 MM),73881.5
,768.0,4041055,C.V.T.,VASCULAR SURG,OBLITERATION OF CEREBRAL ANEURYSMS BY COILS – SMALL ANEURYSMS (<5 MM) ,62367.5
,384.0,4041056,C.V.T.,VASCULAR SURG,"CAROTID BODY OPERATIONS, OTHER VASCULAR BODIES",40299
,771.0,4041057,C.V.T.,VASCULAR SURG,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR EXTRACRANIAL CEREBROVASCULAR STENOSIS WITH  BALLOON,25906.5
,772.0,4041058,C.V.T.,VASCULAR SURG,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR EXTRACRANIAL CEREBROVASCULAR STENOSIS WITH STENT,33582.5
,386.0,4041059,C.V.T.,VASCULAR SURG,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR EXTRACRANIAL CEREBROVASCULAR STENOSIS WITHOUT STENT AND BALLOON,22068.5
,774.0,4041060,C.V.T.,VASCULAR SURG,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR INTRACRANIAL CEREBROVASCULAR STENOSIS WITH  BALLOON,41258.5
,776.0,4041061,C.V.T.,VASCULAR SURG,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR INTRACRANIAL CEREBROVASCULAR STENOSIS WITH STENT,47015.5
,388.0,4041062,C.V.T.,VASCULAR SURG,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR INTRACRANIAL CEREBROVASCULAR STENOSIS WITHOUT STENT AND BALLOON,33582.5
,779.0,4041063,C.V.T.,VASCULAR SURG,PERMICATH INSERTION FOR HEMODIALYSIS ,8025.599999999999
,780.0,4041064,C.V.T.,VASCULAR SURG,"PHLEBECTOMY, WITH ANASTOMOSIS, OTHER VESSELS, HEAD",40299
,390.0,4041065,C.V.T.,VASCULAR SURG,"REMOVAL, ARTERIOVSENOUS SHUNT FOR RENAL DIALYSIS",7196.25
,782.0,4041066,C.V.T.,VASCULAR SURG,"REPAIR, BRACHIAL ARTERY ",29744.5
,784.0,4041067,C.V.T.,VASCULAR SURG,"BLOOD VESSEL REPAIR, PATCH GRAFT SYNTHETIC",32623
,392.0,4041068,C.V.T.,VASCULAR SURG,"BLOOD VESSEL REPAIR, PATCH GRAFT TISSUE",32623
,786.0,4041069,C.V.T.,VASCULAR SURG,"BLOOD VESSEL REPAIR, PATCH GRAFT UNSPECIFIED TYPE",32623
,788.0,4041070,C.V.T.,VASCULAR SURG,"FISTULA, ARTERIOVENOUS REPAIR",32623
,394.0,4041071,C.V.T.,VASCULAR SURG,OTHER ANEURYSM REPAIR,34542
,790.0,4041072,C.V.T.,VASCULAR SURG,OTHER BLOOD VESSEL REPAIR,28785
,792.0,4041073,C.V.T.,VASCULAR SURG,BLOOD VESSEL WITH/WITHOUT GRAFT REPAIR,28785
,396.0,4041074,C.V.T.,VASCULAR SURG,"CANNULA, VESSEL-TO-VESSEL REPLACEMENT",32623
,794.0,4041075,C.V.T.,VASCULAR SURG,"ANEURYSM, ABDOMINAL AORTA RESECTION",32623
,796.0,4041076,C.V.T.,VASCULAR SURG,"ANEURYSM, ILIAC ARTERY RESECTION",29744.5
,398.0,4041077,C.V.T.,VASCULAR SURG,"ANEURYSM, OTHER ARTERIES RESECTION, ",29744.5
,798.0,4041078,C.V.T.,VASCULAR SURG,"RIB, FIRST WITH/WITHOUT CERVICAL RESECTION",32623
,801.0,4041079,C.V.T.,VASCULAR SURG,"THORACIC VESSELS, WITH GRAFT REPLACEMEN RESECTION",44137
,400.0,4041080,C.V.T.,VASCULAR SURG,REVISION OF STUMP   ,18230.5
,803.0,4041081,C.V.T.,VASCULAR SURG,"REVISION, ARTERIOVENOUS FISTULA",5918.5
,804.0,4041082,C.V.T.,VASCULAR SURG,"REVISION, ARTERIOVENOUS FISTULA / GORTEX",5918.5
,402.0,4041083,C.V.T.,VASCULAR SURG,"REVISION, ARTERIOVENOUS SHUNT FOR RENAL DIALYSIS",9595
,806.0,4041084,C.V.T.,VASCULAR SURG,"REVISION, VASCULAR PROCEDURE",32623
,808.0,4041085,C.V.T.,VASCULAR SURG,SCLEROTHERAPY (1 SESSION),436.04999999999995
,404.0,4041086,C.V.T.,VASCULAR SURG,SCLEROTHERAPY (10 SESSIONS),3454.2
,810.0,4041087,C.V.T.,VASCULAR SURG,SCLEROTHERAPY (3 SESSIONS),1162.8
,812.0,4041088,C.V.T.,VASCULAR SURG,SCLEROTHERAPY (5 SESSIONS),1744.1999999999998
,406.0,4041089,C.V.T.,VASCULAR SURG,SPINAL ANGIOGRAM,7196.25
,814.0,4041090,C.V.T.,VASCULAR SURG,"SUBFASCIAL LIGATION, PERFORATORS",28785
,816.0,4041091,C.V.T.,VASCULAR SURG,"SYMPATHECTOMY, PERIARTERIAL",26866
,408.0,4041092,C.V.T.,VASCULAR SURG,"SYMPATHECTOMY, PRESACRAL",26866
,819.0,4041093,C.V.T.,VASCULAR SURG,"THROMBOEMBOLECTOMY, ARTERY, / ABDOMINALL",23028
,821.0,4041094,C.V.T.,VASCULAR SURG,"THROMBOEMBOLECTOMY, ARTERY, / LOWER LIMB",17271
,410.0,4041095,C.V.T.,VASCULAR SURG,"THROMBOEMBOLECTOMY, ARTERY, / UPPER LIMB",17271
,823.0,4041096,C.V.T.,VASCULAR SURG,"THROMBOEMBOLECTOMY, VEIN, / ABDOMINALL",23028
,824.0,4041097,C.V.T.,VASCULAR SURG,"THROMBOEMBOLECTOMY, VEIN, / LOWER LIMB",17271
,412.0,4041098,C.V.T.,VASCULAR SURG,"THROMBOEMBOLECTOMY, VEIN, / UPPR LIMB",17271
,826.0,4051001,C.V.T.,THORACIC SURGERY,"ESOPHAGEAL ANASTOMOSIS,  INTRATHORACIC",32623
,829.0,4051002,C.V.T.,THORACIC SURGERY,AORTIC DISSECTION REPAIR    ,19380
,415.0,4051003,C.V.T.,THORACIC SURGERY,AORTIC ROOT ANEURYSM RESECTION- BENTALL PROCEDURE,50730
,831.0,4051004,C.V.T.,THORACIC SURGERY,AORTIC VALVE REPLACEMENT TISSUE RAPID DEPLOYMENT VALVE (IMPLANT NOT INCLUDED),54957.5
,833.0,4051005,C.V.T.,THORACIC SURGERY,ASCENDING AORTIC ANEURYSM RESECTION,50730
,416.0,4051006,C.V.T.,THORACIC SURGERY,BRONCHOSCOPY / FIBEROPTIC,11514
,834.0,4051007,C.V.T.,THORACIC SURGERY,BRONCHOSCOPY / RIGID,13912.75
,836.0,4051008,C.V.T.,THORACIC SURGERY,"BYPASS, VASCULAR-AORTO-ILIAC-FEMORAL",34542
,418.0,4051009,C.V.T.,THORACIC SURGERY,"BYPASS, VASCULAR-AORTO-SUBCLAVIAN-CAROTID",34542
,838.0,4051010,C.V.T.,THORACIC SURGERY,"ENDARTERECTOMY, AORTA",33582.5
,840.0,4051011,C.V.T.,THORACIC SURGERY,ESOPHAGEAL MYOTOMY / TRANS-THORACIC,32623
,421.0,4051012,C.V.T.,THORACIC SURGERY,EXCISION OF MEDIASTINAL MASS / CYST STERNOTOMY,48700.799999999996
,842.0,4051013,C.V.T.,THORACIC SURGERY,"EXCISION, ESOPHAGUS",34542
,844.0,4051014,C.V.T.,THORACIC SURGERY,"EXCISION, LESION / LUNG",28785
,422.0,4051015,C.V.T.,THORACIC SURGERY,"EXCISION, MEDIASTINAL MASS",46056
,846.0,4051016,C.V.T.,THORACIC SURGERY,"INSERTION, ARTERIAL LINE",3454.2
,848.0,4051017,C.V.T.,THORACIC SURGERY,"INSERTION, CATHETER, TENKHOFF FOR PERITONEAL DIALYSIS",18230.5
,424.0,4051018,C.V.T.,THORACIC SURGERY,"INSERTION, CENTRAL VENOUS LINE",2325.6
,850.0,4051019,C.V.T.,THORACIC SURGERY,"INSERTION, HICKMAN CATHETER",18230.5
,852.0,4051020,C.V.T.,THORACIC SURGERY,"INSERTION, INFERIOR VENA CAVA FILTER",21109
,426.0,4051021,C.V.T.,THORACIC SURGERY,"INSERTION, PERM-CATHETER",18230.5
,854.0,4051022,C.V.T.,THORACIC SURGERY,"INSERTION, SHUNT, PERITONEO-VENOUS",18230.5
,856.0,4051023,C.V.T.,THORACIC SURGERY,"INSERTION, SHUNT, PLEURO-PERITONEAL",18230.5
,428.0,4051024,C.V.T.,THORACIC SURGERY,"INSERTION, SHUNT, PLEURO-VENOUS",18230.5
,859.0,4051025,C.V.T.,THORACIC SURGERY,INTRARENAL AORTIC ANEURYSM REPAIR,18572.5
,861.0,4051026,C.V.T.,THORACIC SURGERY,"LIGATION, DIVISION, OTHER, VESSELS, AORTA",32623
,430.0,4051027,C.V.T.,THORACIC SURGERY,"LOBECTOMY, LUNG",32623
,863.0,4051028,C.V.T.,THORACIC SURGERY,MEDIASTENOSCOPY WITH BIOPSY,27825.5
,864.0,4051029,C.V.T.,THORACIC SURGERY,"MEDIASTINOTOMY (CHAMBERLAIN), BIOPSY",33582.5
,433.0,4051030,C.V.T.,THORACIC SURGERY,NATIVE VALVE ENDOCARDITIS – VALVE REPLACEMENT  (IMPLANT NOT INCLUDED),59185
,867.0,4051031,C.V.T.,THORACIC SURGERY,PACEMAKER ENDOCARDITIS – SURGICAL REMOVAL ,50730
,869.0,4051032,C.V.T.,THORACIC SURGERY,"PHLEBECTOMY, WITH ANASTOMOSIS, AORTA",32623
,434.0,4051033,C.V.T.,THORACIC SURGERY,PLEURACTOMY,28785
,871.0,4051034,C.V.T.,THORACIC SURGERY,"PNEUMONECTOMY, COMPLETE",36461
,873.0,4051035,C.V.T.,THORACIC SURGERY,PROSTHETIC VALVE ENDOCARDITIS – VALVE REPLACEMENT EXCLUDING VALVE,71867.5
,436.0,4051036,C.V.T.,THORACIC SURGERY,"RE-ENTRY OPERATION, AORTA",40299
,874.0,4051037,C.V.T.,THORACIC SURGERY,"REPAIR, ESOPHAGEAL STRICTURE",32623
,877.0,4051038,C.V.T.,THORACIC SURGERY,"REPAIR, FISTULA, ESOPHAGUS, OTHER",32623
,439.0,4051039,C.V.T.,THORACIC SURGERY,"RESECTION, AORTA, WITH GRAFT REPLACEMENT",44137
,879.0,4051040,C.V.T.,THORACIC SURGERY,"RESECTION, SEGMENTAL, LUNG",28785
,881.0,4051041,C.V.T.,THORACIC SURGERY,RIB FIXATION BY PLATES AND SCREWS FOR FLAIL SEGMENTS (IMPLANT NOT INCLUDED),20187.5
,441.0,4051042,C.V.T.,THORACIC SURGERY,RIB RESECTION OR CHEST WALL RESECTION ONE OR MORE RIBS WITHOUT MESH CLOSURE ,20187.5
,883.0,4051043,C.V.T.,THORACIC SURGERY,RIGID BRONCHOSCOPY WITH PROCEDURE / PEDIATRIC (F.B REMOVAL OR BIOPSY),16720
,885.0,4051044,C.V.T.,THORACIC SURGERY,RIGID OESPHAGOSCOPY (REMOVAL OF INGESTED F.B OR BIOPSY),12540
,443.0,4051045,C.V.T.,THORACIC SURGERY,SUPRARENAL AORTIC ANEURYSM REPAIR,18572.5
,886.0,4051046,C.V.T.,THORACIC SURGERY,"SYMPATHECTOMY, CERVICAL",29744.5
,888.0,4051047,C.V.T.,THORACIC SURGERY,"SYMPATHECTOMY, LUMBAR, BILATERAL",34542
,445.0,4051048,C.V.T.,THORACIC SURGERY,"SYMPATHECTOMY, LUMBAR, UNILATERAL",24947
,891.0,4051049,C.V.T.,THORACIC SURGERY,TAVI/ TRANS-CATHETER  AORTIC VALVE IMPLANTATION ( TRANS APICAL) (IMPLANT NOT INCLUDED),59185
,893.0,4051050,C.V.T.,THORACIC SURGERY,TAVI/ TRANS CATHETER  AORTIC VALVE IMPLANTATION (TRANS FEMORAL)(IMPLANT NOT INCLUDED),42275
,447.0,4051051,C.V.T.,THORACIC SURGERY,THORACOTOMY,29925
,895.0,4051052,C.V.T.,THORACIC SURGERY,THORACOTOMY DRAINAGE LOCACLIZED COLLECTION EMPYEMA OR EFFUSION,34496.4
,896.0,4051053,C.V.T.,THORACIC SURGERY,"THORACOTOMY, DECORTICATION",34542
,449.0,4051054,C.V.T.,THORACIC SURGERY,"THORACOTOMY, DRAINAGE OF LOCULATED COLLECTION",32623
,898.0,4051055,C.V.T.,THORACIC SURGERY,"THORACOTOMY, DRAINAGE, PERICARIAL COLLECTION",23028
,900.0,4051056,C.V.T.,THORACIC SURGERY,"THORACOTOMY, PERICARDIAL WINDOW",23028
,451.0,4051057,C.V.T.,THORACIC SURGERY,"THORACOTOMY, PLEURAL BX",27825.5
,902.0,4051058,C.V.T.,THORACIC SURGERY,"THORACOTOMY, PLEURODESIS, RESECTION BLEB",32623
,904.0,4051059,C.V.T.,THORACIC SURGERY,"THORACOTOMY, REPAIR, DIAPHRAGMATIC HERNIA",44137
,453.0,4051060,C.V.T.,THORACIC SURGERY,"THORACOTOMY, REPAIR, ESOPHAGEAL INJURY",44137
,906.0,4051061,C.V.T.,THORACIC SURGERY,"THORACOTOMY, REPAIR, TRACHEO-BRONCHIAL TREE",44137
,908.0,4051062,C.V.T.,THORACIC SURGERY,"THORACOTOMY, RESECTION, APICAL BLEB",29744.5
,455.0,4051063,C.V.T.,THORACIC SURGERY,"THORACOTOMY, WEDGE LUNG BIOPSY",27825.5
,910.0,4051064,C.V.T.,THORACIC SURGERY,"THORACTOMY, EXPLORATORY",24947
,912.0,4051065,C.V.T.,THORACIC SURGERY,"THYMECTOMY, EXTENDED",46056
