TARIFF,SERVICE_NAMEE,CODE,NAME,DEPARTMENT_NAME,PRICE,price of 1/2/2021,ADA CODE - ONLY FOR DENTAL,CCHI BS  CODE 1,CCHI BS  CODE 2,CCHI BS  CODE 3,CCHI BS  CODE 4,CCHI BS  CODE 5,CCHI BS  CODE 6,CCHI BS  CODE 7,AUDIT DESCRIPTION,Comment
TUIC,SURGICAL PROCEDURES,FMCAT-0023,CORONARY STENTING PTCA SV (1 STENT),CATH LAB,8250,9075.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0024,CORONARY STENTING PTCA SV (2 STENTS),CATH LAB,9900,10890.0,,383060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0025,CORONARY STENTING PTCA SV (3 STENTS),CATH LAB,11000,12100.0,,383060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0026,CORONARY STENTING PTCA DV (1 STENT),CATH LAB,9900,10890.0,,383060000,,,,,,,,coded as one stent in one vessel
TUIC,SURGICAL PROCEDURES,FMCAT-0027,CORONARY STENTING PTCA DV (2 STENTS),CATH LAB,11000,12100.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0028,CORONARY STENTING PTCA DV (3 STENTS),CATH LAB,13200,14520.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0029,CORONARY STENTING PTCA DV (4 STENTS),CATH LAB,15400,16940.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0030,CORONARY STENTING PTCA TV (1 STENT),CATH LAB,13200,14520.0,,383060000,,,,,,,,coded as one stent in one vessel
TUIC,SURGICAL PROCEDURES,FMCAT-0031,CORONARY STENTING PTCA TV (2 STENTS),CATH LAB,14300,15730.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0032,CORONARY STENTING PTCA TV (3 STENTS),CATH LAB,16500,18150.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0033,CORONARY STENTING PTCA TV (4 STENTS),CATH LAB,18700,20570.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0035,DR. ALAMRI DIAGNOSTICS CATHLAB,CATH LAB,2200,2420.0,,,,,,,,,Not Applicable/No codes,
TUIC,SURGICAL PROCEDURES,FMCAT-0036,DR. ALAMRI THERAPEUTIC CATHLAB(SINGLE),CATH LAB,3300,3630.0,,,,,,,,,Not Applicable/No codes,
TUIC,SURGICAL PROCEDURES,FMCAT-0037,DR. ALAMRI THERAEUTIC CATHLAB(MULTIPLE),CATH LAB,4400,4840.0,,,,,,,,,Not Applicable/No codes,
TUIC,SURGICAL PROCEDURES,FMCAT-0038,Temporary Pacemaker Implantation,CATH LAB,2200,2420.0,,382560100,,,,,,,,Correct if in ventricle. Atrium is 382560000.
TUIC,SURGICAL PROCEDURES,FMCAT-0039,VASCULAR STENT PLACEMENT SINGLE VESSAL ONE STENT,CATH LAB,33000,36300.0,,353090600,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0040,AORTIC ILIAC ANGIOPLASTY SINGLE VESSAL,CATH LAB,19800,21780.0,,353030600,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0041,PTCA DV + 2 DRUG ELLUTING STENTS,CATH LAB,17050,18755.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0042,PTCA SV + 1 DRUG ELLUTING STENT,CATH LAB,9900,10890.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0043,PTCA SV + 2 DRUG ELLUTING STENTS,CATH LAB,14575,16033.0,,383060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0044,PTCA SV+ 3 DRUG ELLUTING STENT,CATH LAB,19250,21175.0,,383060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0045,PTCA DV + 1 DRUG ELLUTING STENT,CATH LAB,11825,13008.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0046,PTCA DV + 3 DRUG ELLUTING STENT,CATH LAB,20625,22688.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0047,PTCA TV + 1 DRUG ELLUTING STENT,CATH LAB,13750,15125.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0048,PTCA TV + 2 DRUG ELLUTING STENT,CATH LAB,17875,19663.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0049,PTCA TV + 3 DRUG ELLUTING STENT,CATH LAB,22000,24200.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0050,PERMANENT PACEMAKER LEAD REPOSITIONING,CATH LAB,5500,6050.0,,902030000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0051,PTCA DV+2DRUG + 1 NON DRUG ELLUTING STENT,CATH LAB,77000,84700.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0053,Diag. coronary angio + bypass grafts,CATH LAB,4400,4840.0,,382150000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0054,PRIMARY CORONARY ANGIOPLASTY SV + 1 DES,CATH LAB,16500,18150.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0055,PTCA DV + 4 DRUG ELUTING STANTS,CATH LAB,24200,26620.0,,383060200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0056,PRIMARY PTCA SV + 2 D.E.S,CATH LAB,19800,21780.0,,383060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0057,PRIMRY CORONORY ANGIOPLASTY + 4NON DRUG ELUT STENT,CATH LAB,11000,12100.0,,383060200,,,,,,,,coded as multiple vessels
TUIC,SURGICAL PROCEDURES,FMCAT-0058,PTCA DV FOR INSTENTRESTONOSIS + D.E.S.,CATH LAB,14025,15428.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0059,PRIMARY ANGIOPLASTY SV +1 EL STEN +1 NON ELL STEN,CATH LAB,15400,16940.0,,383060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0060,PTCA SV + 1 MULTILINK VISSION STENT,CATH LAB,11550,12705.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0061,RESCUE PTCA SV+1 NON DRUG ELLUTING STENT,CATH LAB,10450,11495.0,,383060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0062,PRIMARY ANGIOPLASTY SV (SINGLE VESSEL),CATH LAB,12100,13310.0,,383000000,,,,,,,,coded as coronary artery
TUIC,SURGICAL PROCEDURES,FMCAT-0063,PRIMARY PTCA SV+2 DRUG ELLUTING STENTS+1 NON DES,CATH LAB,23100,25410.0,,383060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0064,VASCULAR STENT PLACEMENT DV 2 STENTS,CATH LAB,6600,7260.0,,353090700,,,,,,,,coded as unspecified vessel
TUIC,SURGICAL PROCEDURES,FMCAT-0065,INTRACORONARY THROMBUS ASPIRATION,CATH LAB,2200,2420.0,,902180000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0066,CORONARY ANGIOGRAPHY FOR ROYAL SUIT,CATH LAB,22000,24200.0,,382150000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0067,PRIMARY PTCA SV + 3 DES,CATH LAB,24200,26620.0,,383030000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0068,PTCA SV 5 DES,CATH LAB,29700,32670.0,,383030000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCAT-0069,P.T.C.A SV 4 DES,CATH LAB,25300,27830.0,,383030000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0000,CARDIO THORACIC SUR.IN-PT.     CONSULTATION,CARDIO THORACIC SURGERY,110,121.0,,836000010,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0002,THORACOTOMY PLUS BIOPSY,CARDIO THORACIC SURGERY,5500,6050.0,,384180000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0003,LOBECTOMY,CARDIO THORACIC SURGERY,6600,7260.0,,999999999,,,,,,,Not Applicable/No codes,TO BE EXCLUDED AS NOT USED 
TUIC,SURGICAL PROCEDURES,FMCTS-0004,PNEUMONECOMY,CARDIO THORACIC SURGERY,6600,7260.0,,384380200,,,,,,,,default code assigned
TUIC,SURGICAL PROCEDURES,FMCTS-0005,SEGMENTECTOMY,CARDIO THORACIC SURGERY,7700,8470.0,,384380000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0006,STERNOTOMY PLUS BIOPSY,CARDIO THORACIC SURGERY,5500,6050.0,,384180000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0007,STERNOTOMY + EXCISION OF MASS,CARDIO THORACIC SURGERY,7700,8470.0,,384460300 (via sternotomy) ,384460200 (via thoracotomy) ,,,,,,,coded as testing of pacemaker device
TUIC,SURGICAL PROCEDURES,FMCTS-0008,REPAIR OF DIAPHERNIA,CARDIO THORACIC SURGERY,5500,6050.0,,306010100,,,,,,,,306010000 Abdominal Approach or 306010100 Thoracic Approach
TUIC,SURGICAL PROCEDURES,FMCTS-0009,EXCISION OF CHEST WALL TUMOUR,CARDIO THORACIC SURGERY,11000,12100.0,,313500001,,,,,,,,Closure of VSD
TUIC,SURGICAL PROCEDURES,FMCTS-0010,DECORTICATION,CARDIO THORACIC SURGERY,7700,8470.0,,999999999,,,,,,,Not Applicable/No codes,TO BE EXCLUDED AS NOT USED 
TUIC,SURGICAL PROCEDURES,FMCTS-0011,EXCISION OF LUNG CYST,CARDIO THORACIC SURGERY,7700,8470.0,,384240100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0012,REP.OF RUPTURE BRONC./TRACHEA,CARDIO THORACIC SURGERY,11000,12100.0,,384530800,418790400,,,,,,,384530800 intrathoracic approach OR 418790400 cervical approach.
TUIC,SURGICAL PROCEDURES,FMCTS-0013,THORACOPLASTY,CARDIO THORACIC SURGERY,11000,12100.0,,384270000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0014,REPAIR OF OESOP. INJ.,CARDIO THORACIC SURGERY,8800,9680.0,,305600000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0015,RESECTION OF SUP.SULCUS T.,CARDIO THORACIC SURGERY,11000,12100.0,,384400001,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0016,SCALENE L.N. BIOPSY,CARDIO THORACIC SURGERY,2750,3025.0,,300960000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0017,CERVICAL RIB EXCISION,CARDIO THORACIC SURGERY,5500,6050.0,,341390000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0018,HELLER'S OP. FOR ACHOLASIA,CARDIO THORACIC SURGERY,6600,7260.0,,305320400,,,,,,,,Coded as laparascopic approach
TUIC,SURGICAL PROCEDURES,FMCTS-0019,MEDIASTINOSCOPY DIAGNOSTIC,CARDIO THORACIC SURGERY,3300,3630.0,,384480100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0020,MEDIASTINOSCOPY OPERATIVE,CARDIO THORACIC SURGERY,5500,6050.0,,384480100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0021,THORACOSCOPY,CARDIO THORACIC SURGERY,7700,8470.0,,384360000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0022,INTERNAL PACE-MAKER,CARDIO THORACIC SURGERY,7700,8470.0,,383530000,383530000,,,,,,,Code insertion of electrodes if also performed 383500000
TUIC,SURGICAL PROCEDURES,FMCTS-0023,EXTERNAL PACE-MAKER,CARDIO THORACIC SURGERY,5500,6050.0,,383900200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0024,PERICARDIECTOMY,CARDIO THORACIC SURGERY,8800,9680.0,,384470000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0025,EXCISION OF PERICARDIAL CYST,CARDIO THORACIC SURGERY,6600,7260.0,,384560500,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0026,ONE-WAY VALVE FOR CHEST TUBE   (HEIMLICH'S VALVE),CARDIO THORACIC SURGERY,165,182.0,,388060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0027,DIAGNOSTIC ASPIRATION,CARDIO THORACIC SURGERY,346.5,382.0,,388000000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0028,EXCISION OF MEDIASTINAL MASS,CARDIO THORACIC SURGERY,8085,8894.0,,384460300,384460200,,,,,,,via sternotomy 384460300 OR via thoracotomy 384460200 or other please specify
TUIC,SURGICAL PROCEDURES,FMCTS-0029,SUPERFICIAL LYMPHNODE BIOPSY,CARDIO THORACIC SURGERY,346.5,382.0,,300750000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0030,DIAGNOSTIC THORACOSCOPY,CARDIO THORACIC SURGERY,5775,6353.0,,384360000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0031,EXTRAPLEURAL PNEUMONECTOMY,CARDIO THORACIC SURGERY,9240,10164.0,,384380200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0032,EXCISION OF SUPERIOR SULCU     TUMUR,CARDIO THORACIC SURGERY,8800,9680.0,,384400000,,,,,,,,only one code needed to capture excision of lesion as described
TUIC,SURGICAL PROCEDURES,FMCTS-0033,DRAINAGE OF LUNG ABSCESS,CARDIO THORACIC SURGERY,2887.5,3177.0,,384180400,,,,,,,,Drainage of abscess is listed under this code
TUIC,SURGICAL PROCEDURES,FMCTS-0034,MUSCLE FLAP FOR CLOSURE OF     PLEURAL POUCH,CARDIO THORACIC SURGERY,11550,12705.0,,450090100,450150000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0035,DRAINAGE OF CHEST WALL ABSCESS,CARDIO THORACIC SURGERY,577.5,636.0,,901750400,,,,,,,,Correct if site takes precedence over procedure. Drainage of abscess SSCT code is 302230100
TUIC,SURGICAL PROCEDURES,FMCTS-0036,EXCISION OF CHEST WALL SINUS,CARDIO THORACIC SURGERY,5775,6353.0,,300990000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0037,RESECTION OF PHARYNGEAL DIVERT ICULUM,CARDIO THORACIC SURGERY,8085,8894.0,,417700000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0038,REPAIR OF EVENTIATION OF DIAPH RAGM,CARDIO THORACIC SURGERY,8085,8894.0,,901780000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0039,REPAIR OF TRACHEO-OESOPHAGEAL  FISTULA,CARDIO THORACIC SURGERY,8085,8894.0,,439000000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0040,WOUND SUTURING,CARDIO THORACIC SURGERY,115.5,128.0,,901760000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0041,MINI THORACOTOMY,CARDIO THORACIC SURGERY,1732.5,1906.0,,384180000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0042,ASPIRATION OF COLD ABSCESS,CARDIO THORACIC SURGERY,231,255.0,,302160100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0043,EXCISION OF LYMPH NODE,CARDIO THORACIC SURGERY,346.5,382.0,,902820000,,,,,,,,Code correct for unspecified site. Site specific options available if site is known.
TUIC,SURGICAL PROCEDURES,FMCTS-0044,THORACOSTOMY,CARDIO THORACIC SURGERY,1155,1271.0,,384180000,,,,,,,,second code is for closure of thoracostomy
TUIC,SURGICAL PROCEDURES,FMCTS-0045,ASPIRATION BIOPSY,CARDIO THORACIC SURGERY,346.5,382.0,,384180501,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0046,LIGATION OF PATENT DUCTUS      ARTERIOSOUS,CARDIO THORACIC SURGERY,5500,6050.0,,387000100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0047,RIBRESECTION,CARDIO THORACIC SURGERY,4400,4840.0,,484061200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0048,EXPLORATORY THORACOTOMY,CARDIO THORACIC SURGERY,3300,3630.0,,384180000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0049,CABG,CARDIO THORACIC SURGERY,5665,6232.0,,385000000-385030200,,,,,,,,Code ranges correct but in order to assign code need to have more detail re type of graft used
TUIC,SURGICAL PROCEDURES,FMCTS-0050,CABG+VALVE SURGERY,CARDIO THORACIC SURGERY,7931,8725.0,,385000500,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0051,SINGLE VALVE SURGERY(MITRAL VALVE REPLACEMENT),CARDIO THORACIC SURGERY,5665,6232.0,,384880200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0052,MORE THAN SINGLE SURGERY,CARDIO THORACIC SURGERY,7931,8725.0,,385000000,384800100,,,,,,,This definition can't be matched as does not specify which procedures have been performed. Codes has assumed CABG using 1 LIMA graft and repair of mitral valve 1 leaflet
TUIC,SURGICAL PROCEDURES,FMCTS-0053,CORRECTION OF SIMPLE CONGENITAL HEART DISEASE,CARDIO THORACIC SURGERY,5665,6232.0,,387420200,387510200,,,,,,,This definition can't be matched as does not specify which procedure has been performed.
TUIC,SURGICAL PROCEDURES,FMCTS-0054,BROCHOSCOPY,CARDIO THORACIC SURGERY,1820.5,2003.0,,418890501,,,,,,,,Bilateral use 418890502
TUIC,SURGICAL PROCEDURES,FMCTS-0055,BRONCHOALVEOLAR LAVAGE,CARDIO THORACIC SURGERY,121,134.0,,418980201,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0056,AORTIC VALVE REPLACEMENT,CARDIO THORACIC SURGERY,8800,9680.0,,384880000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0057,REPAIR OF RUPTURE NON CORONARY SINUS OF VALSALVA,CARDIO THORACIC SURGERY,7150,7865.0,,385560000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0058,REPAIR OF STERNUM FRACTURE,CARDIO THORACIC SURGERY,11000,12100.0,,474660001,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0059,EXCISION OF THYMOMECTOMY,CARDIO THORACIC SURGERY,4400,4840.0,,384460400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0060,EXCISION OF THYMEC TUMOR,CARDIO THORACIC SURGERY,13200,14520.0,,384460400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0061,THYMECTOMY,CARDIO THORACIC SURGERY,11000,12100.0,,384460400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0062,THORACOTOMY WITH OPEN BULLECTOMY (REPAIR OF RUPTURED BULKE),CARDIO THORACIC SURGERY,2750,3025.0,,331160000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0063,REEXPLORATION AFTER OPEN HEART SURGERY,CARDIO THORACIC SURGERY,3300,3630.0,,384560000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0064,MITRAL VALVE REPLACEMENT WITH TISSUE VALVE,CARDIO THORACIC SURGERY,8800,9680.0,,384890200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0065,MITRAL VALVE REPLACEMENT & TRICUSPID VALVE REPAIR,CARDIO THORACIC SURGERY,8580,9438.0,,384880200,384750100,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0066,SUP.VENA CAVAL BYPASS BY SPIRAL V.GRAFT W/W/O EXC.OF MED.MAS,CARDIO THORACIC SURGERY,22000,24200.0,,348030000,384460300,384460200,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0067,EXCISN OF ATRIAL MYXOMA INTRATRIAL SEPTUM,CARDIO THORACIC SURGERY,7700,8470.0,,386700000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTS-0079,SUPERFICIAL LYMPHNODE BIOPSY,CARDIO THORACIC SURGERY,346.5,382.0,,300750000,,,,,,,,
TUIC,OTHER PROCEDURES,FMONC-1001,DOCTOR'S DAYCARE SUPERVISION,ONCOLOGY/NUCLEAR MED,60.5,67.0,,836000010,,,,,,,,replantation of tooth
TUIC,OTHER PROCEDURES,FMPDS-1001,DOCTOR'S DAYCARE SUPERVISION,PEDIATRIC,60.5,67.0,,836000010,,,,,,,,replantation of tooth
TUIC,SURGICAL PROCEDURES,FMCTSS0001,CHEST TUBE INSERTION,CARDIO THORACIC SURGERY,2887.5,3177.0,,388060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0002,GAUZE FIXATION OF FLAIL CHEST,CARDIO THORACIC SURGERY,2310,2541.0,,,,,,,,,To be Excluded/no specific site documented,No KSA Billing code
TUIC,SURGICAL PROCEDURES,FMCTSS0003,SURGICAL FIX. OF FLAIL CHEST,CARDIO THORACIC SURGERY,6930,7623.0,,906100000,,,,,,,,Surgical fixation most likely refers to an open reduction with internal fixation. Coded as unilateral (01).
TUIC,SURGICAL PROCEDURES,FMCTSS0004,INTERCOSTAL NERVE BLOCK,CARDIO THORACIC SURGERY,1155,1271.0,,925109900,,,,,,,,Only one code required
TUIC,SURGICAL PROCEDURES,FMCTSS0005,CHEMICAL PLEUROCTESIS,CARDIO THORACIC SURGERY,2310,2541.0,,384240201,,,,,,,,Unilateral code
TUIC,SURGICAL PROCEDURES,FMCTSS0006,CLS OF BRONCHO-PLEURAL FISTULA,CARDIO THORACIC SURGERY,11550,12705.0,,901760000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0007,ELOESSER FLAP,CARDIO THORACIC SURGERY,3465,3812.0,,450090100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0008,REPAIR OF CHEST WALL DEFECT,CARDIO THORACIC SURGERY,13860,15246.0,,901760000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0009,DIAGNOSTIC RIGID BRONCHOSCOPY,CARDIO THORACIC SURGERY,3465,3812.0,,418890501,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0010,THERAPEUTIC RIGID BRONCHOSCOPY,CARDIO THORACIC SURGERY,4042.5,4447.0,,418890501,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0011,DIAG. RIGID OESOPHAGOSCOPY,CARDIO THORACIC SURGERY,2310,2541.0,,418160000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0012,THERA. RIGID OESOPHAGOSCOPY,CARDIO THORACIC SURGERY,2887.5,3177.0,,418160000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0013,NEEDLE LUNG BIOPSY,CARDIO THORACIC SURGERY,2310,2541.0,,384180801,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0014,NEEDLE PLEURAL BIOPSY,CARDIO THORACIC SURGERY,2310,2541.0,,384180501,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0015,THORACENTESIS,CARDIO THORACIC SURGERY,1732.5,1906.0,,388000000,,,,,,,,This code correct for diagnostic thoracentesis.  388030000 code for therapeutic.  No default code in ACHI for unspecified.
TUIC,SURGICAL PROCEDURES,FMCTSS0016,CLOSURE OF PATENT DUCTUS,CARDIO THORACIC SURGERY,8085,8894.0,,387000100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0017,SHUNTING PROCEDURE,CARDIO THORACIC SURGERY,8085,8894.0,,,,,,,,,To be Excluded/no specific site documented,TO BE EXCLUDED  AS NOT USED 
TUIC,SURGICAL PROCEDURES,FMCTSS0018,PERICARDIOTHENTESIS,CARDIO THORACIC SURGERY,2887.5,3177.0,,383590000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0019,PERICARDIAL WINDOW,CARDIO THORACIC SURGERY,5775,6353.0,,384500000,,,,,,,,Coded as transthoracic. Other options available if more detail on approach provided.
TUIC,SURGICAL PROCEDURES,FMCTSS0020,MONALDI'S PROCEDURE,CARDIO THORACIC SURGERY,3465,3812.0,,384180400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0021,INTERNAL PACE MAKER,CARDIO THORACIC SURGERY,4620,5082.0,,383530000,38350000,,,,,,,Code insertion of electrodes if also performed 383500000
TUIC,SURGICAL PROCEDURES,FMCTSS0022,REPAIR OF WOUND DEHESENCE,CARDIO THORACIC SURGERY,5775,6353.0,,300260010,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0026,OPEN HEART SURGERY BY EXTERNAL TEAM,CARDIO THORACIC SURGERY,27500,30250.0,,385000500,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0027,DECORTICATION OF THE LUNG,CARDIO THORACIC SURGERY,6600,7260.0,,384210100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMCTSS0028,REMOVAL OF FOREIGN BODY W/ SCREENING,CARDIO THORACIC SURGERY,1276,1404.0,,418860000,418890501,,,,,,,This descritpion can't be matched as does not state where foreign body is or what the screening is
TUIC,SURGICAL PROCEDURES,FMDERS0159,ELECTROCAUTERY-SMALL AREA,DERMATOLOGY,126.5,140.0,,301950600,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMDERS0160,ELECTROCAUTERY-MEDIUM,DERMATOLOGY,308,339.0,,301920010,,,,,,,,301920010 if of skin
TUIC,SURGICAL PROCEDURES,FMDERS0161,ELECTROCAUTERY-LARGE AREA,DERMATOLOGY,616,678.0,,301920020,,,,,,,,301920020 if of skin
TUIC,SURGICAL PROCEDURES,FMDERS0162,ELECTROCAUTEERY-EXTRA LARGE,DERMATOLOGY,1215.5,1338.0,,,,,,,,,Not Applicable/No codes,
TUIC,SURGICAL PROCEDURES,FMDERS0163,ELECTRO CAVTERY UNDER GENERAL ANAESTHESIA,DERMATOLOGY,3850,4235.0,,450250200,925149900,,,,,,,Should description read as electro cauterisation?
TUIC,SURGICAL PROCEDURES,FMDNT-0079,BIOPSY OF BONE (MEDIUM),DENTAL,1336.5,1471.0,,502000000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMDNT-2000,ADDITIONAL FEE FOR COMPLICATED OPERATIONS G.A.,DENTAL,1336.5,1471.0,,,,,,,,,No KSA Billing Code,No code for additional fee for complicated procedures in either ADA or ACHI
TUIC,SURGICAL PROCEDURES,FMDNTC0003,ENUCLEATION OF LARGE CYST,DENTAL,2002,2203.0,371,302410001,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMDNTC0004,MARSUPIALIZATION OF CYST,DENTAL,2667.5,2935.0,379,973790000,,,,,,,,Marsupialisation ioral cavity cyst is 9737900.  Curretage of bone cyst is 302410001
TUIC,SURGICAL PROCEDURES,FMDNTC0005,PLASTIC CLOSURE OF CHRONIC     SKIN  FISTULA,DENTAL,1336.5,1471.0,351,906750000,,,,,,,,What is the site of the fistula?
TUIC,SURGICAL PROCEDURES,FMDNTC0006,CLOSURE OF ACCIDENTAL OPENING  OF MAX. SINUS (SMALL),DENTAL,671,739.0,393,417220000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMDNTC0007,CLOSURE OF ACCIDENTAL OPENING  OF MAX. SINUS (LARGE),DENTAL,1336.5,1471.0,393,417220000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMDNTC0008,CLOSURE OF CHRONIC  ORO-ANTRAL FISTULA,DENTAL,2667.5,2935.0,393,417220000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMDNTC0009,CALDWELL-LUC OPERATION,DENTAL,3344,3679.0,,417100000,,,,,,,,Correct if unilateral
