Department,3,DESC,LOS,Type,NPHIES Code (Hyphenated )2,Riyadh,Discount,Riyadh.1
Dental,FMDNTP0020,Onlay Core + Post,0,Service,97625-10-00,2935,0.15,
Dental,FMDNTP0021,Additional Post, ,Service,97625-20-00,835,0.15,
Dental,FMDNTP0022,Metallic Crown 3/4,0,Service,97613-04-00,3380,0.15,
Dental,FMDNTP0023,Cementation Of Crown,0,Service,97651-00-00,185,0.15,
Dental,FMDNTP0025,Removal Of Bridge,0,Service,97656-00-00,470,0.15,
Dental,FMDNTP0026,Full Denture Acrylic Type I,0,Service,97711-00-00,5855,0.15,
Dental,FMDNTP0027,Full Denture Acrylic Type Ii,0,Service,97711-00-00,8820,0.15,
Dental,FMDNTP0028,Full Denture Acrylic Type Iii,0,Service,97711-00-00,12590,0.15,
Dental,FMDNTP0029,Acrylic Denture Upper/Lower I,0,Service,97721-00-00,3870,0.15,
Dental,FMDNTP0030,Acrylic Denture Upper/Lower Ii,0,Service,97721-00-00,5140,0.15,
Dental,FMDNTP0031,Acrylic Denture Upper/Lower Iii,0,Service,97721-00-00,7710,0.15,
Dental,FMDNTP0032,Partial Denture Acrylic 1 Tooth,0,Service,97765-00-00,835,0.15,
Dental,FMDNTP0033,Partial Denture Acrylic 2 Teeth,0,Service,97765-00-00,1250,0.15,
Dental,FMDNTP0034,Partial Denture Acrylic 3 Teeth,0,Service,97765-00-00,1640,0.15,
Dental,FMDNTP0035,Partial Denture Acrylic Extra Teeth,0,Service,97765-00-00,470,0.15,
Dental,FMDNTP0036,Complete Denture Vitalium Type I,0,Service,97711-00-00,15090,0.15,
Dental,FMDNTP0037,Completel Denture Vitalium Type Ii,0,Service,97711-00-00,20095,0.15,
Dental,FMDNTP0038,Complete Denture Vitalium Type Iii,0,Service,97711-00-00,24425,0.15,
Dental,FMDNTP0039,Upper/Lower Dental Vitallium Type I,0,Service,97989-00-10,10070,0.15,
Dental,FMDNTP0040,Upper/Lower Denture Vitalium Type Ii,0,Service,97989-00-10,12590,0.15,
Dental,FMDNTP0041,Upper/Lower Denture Vitalium Type Iii,0,Service,97989-00-10,15090,0.15,
Dental,FMDNTP0042,Vitalium Chrome Cobalt One Tooth,0,Service,97989-00-10,2155,0.15,
Dental,FMDNTP0043,Vitalium Chrome Cobalt Two Tooth,0,Service,97989-00-10,2670,0.15,
Dental,FMDNTP0044,Extra Vitalium Teeth,0,Service,97989-00-10,580,0.15,
Dental,FMDNTP0045,Vitalium Clasp,0,Service,97761-00-00,835,0.15,
Dental,FMDNTP0046,Vitalium Bar,0,Service,97762-00-00,1370,0.15,
Dental,FMDNTP0047,Relining Of Partial Denture,0,Service,97743-00-20,580,0.15,
Dental,FMDNTP0048,Relining Of Upper/Lower Denture,0,Service,97743-00-20,1100,0.15,
Dental,FMDNTP0049,Relining Of Complete Denture,0,Service,97743-00-20,1640,0.15,
Dental,FMDNTP0050,Repair Of Broken Partial Denture,0,Service,97764-00-00,835,0.15,
Dental,FMDNTP0051,Repair Of Broken Denture,0,Service,97764-00-00,1100,0.15,
Dental,FMDNTP0052,Repair Of Clasp,0,Service,97762-00-00,470,0.15,
Dental,FMDNTP0053,Repair Of Casting Clasp,0,Service,97876-00-00,735,0.15,
Dental,FMDNTP0055,Lateral Training Flange,0,Service,97812-01-00,2670,0.15,
Dental,FMDNTP0058,Mouth Gaurd,0,Service,97151-00-00,1640,0.15,
Dental,FMDNTP0060,Splint - Acrylic I,0,Service,97772-00-00,1370,0.15,
Dental,FMDNTP0061,Splint Acylic Ii,0,Service,97772-00-00,2670,0.15,
Dental,FMDNTP0062,Splint Acylic Iii,0,Service,97772-00-00,3870,0.15,
Dental,FMDNTP0063,One Surface Ceramic Filling,0,Service,97521-01-00,580,0.15,
Dental,FMDNTP0064,Two Surfaces Ceramic Filling,0,Service,97521-02-00,835,0.15,
Dental,FMDNTP0065,Three Surfaces Ceramic Filling,0,Service,97521-02-00,1100,0.15,
Dental,FMDNTP0066,Vener Face Ceramic,0,Service,97541-01-00,2670,0.15,
Dental,FMDNTP0067,Vener Cerec Filling,0,Service,97582-01-00,580,0.15,
Dental,FMDNTP0068,Study Model,0,Service,97071-00-00,580,0.15,
Dental,FMDNTP0069,Veener Face Ceramic,0,Service,97541-01-00,1400,0.15,
Dental,FMDNTP0070,Veneer Cerec Filling,0,Service,97521-01-00,580,0.15,
Dental,FMDNTP0071,Bleaching Teeth,0,Service,97118-00-00,1650,0.15,
Dental,FMDNTP0072,Oral Mucosal Lesions,0,Service,90141-01-10,190,0.15,
Dental,FMDNTP0073,Fissure Sealent Teeth,0,Service,97161-00-00,275,0.15,
Dental,FMDNTP0074,Single Porcelain Tooth,0,Service,97551-02-00,700,0.15,
Dental,FMDNTP0075,Space Mainteiner Pedo (Simple),0,Service,97845-00-00,1015,0.15,
Dental,FMDNTP0076,Space Mainteiner Pedo (Compound),0,Service,97845-00-00,1670,0.15,
Dental,FMDNTP0077,Habit Breaking Appliance (Acrylic),0,Service,97575-00-00,1670,0.15,
Dental,FMDNTP0078,Posterior Crossbite Appliance,0,Service,97575-00-00,1670,0.15,
Dental,FMDNTP0079,Anterior Crossbite Appliance,0,Service,97575-00-00,1670,0.15,
Dental,FMDNTP0080,Topical Application Of Fluoride,0,Service,97121-01-00,250,0.15,
Dental,FMDNTP0081,Inceram Crown,0,Service,97615-10-00,4045,0.15,
Dental,FMDNTP0082,High Ceram Crown,0,Service,97615-10-00,4045,0.15,
Dental,FMDNTP0083,Zirconium Crown Anterior,0,Service,97613-07-00,4850,0.15,
Dental,FMDNTP0084,Zirconium Crown Posterior,0,Service,97613-07-00,5655,0.15,
Dental,FMDNTP0085,Metal Post,0,Service,97625-20-00,1015,0.15,
Dental,FMDNTP0086,Additional Metal Post,0,Service,97625-20-00,700,0.15,
Dental,FMDNTP0087,Fiber Optic Post,0,Service,97625-20-00,520,0.15,
Dental,FMDNTP0088,Additional Fiberoptic Post,0,Service,97625-20-00,365,0.15,
Dental,FMDNTP0089,Stainless Steel Crown,0,Service,97613-04-00,550,0.15,
Dental,FMDNTP0090,Fissure Sealant,0,Service,97161-00-00,365,0.15,
Dental,FMDNTP0091,Ready Made Post (For Children), ,Service,97597-00-00,1350,0.15,
Dental,FMDNTP0093,In Clinic Bleaching,0,Service,97117-00-00,600,0.15,
Dental,FMDNTP0094,In Home Bleaching,0,Service,97119-00-00,885,0.15,
Dental,FMDNTP0097,Crown Lengthening 1 Tooth,0,Service,97238-00-00,2100,0.15,
Dental,FMDNTP0098,Crown Lengthening For Extra Teeth,0,Service,97238-00-00,1050,0.15,
Dental,FMDNTR0001,Root Canal Treatment 1 Root, ,Service,97415-00-00,1650,0.15,
Dental,FMDNTR0002,Root Canal Treatment 2 Roots,0,Service,97416-00-00,1370,0.15,
Dental,FMDNTR0003,Root Canal Treatment 3 Or More,0,Service,97416-00-00,1449,0.15,
Dental,FMDNTR0004,Root Canal Treatment Infected Tooth 1 Root, ,Service,97415-00-00,1370,0.15,
Dental,FMDNTR0005,Root Canal Treatment Infected Tooth 2 Roots, ,Service,97416-00-00,1905,0.15,
Dental,FMDNTR0006,Root Canal Treatment Infected Tooth 3 Roots Or More, ,Service,97416-00-00,2400,0.15,
Dental,FMDNTR0007,Rct And Filling One Root, ,Service,97415-00-00,1569.75,0.15,
Dental,FMDNTR0008,Rct And Filling Two Roots, ,Service,97416-00-00,3240,0.15,
Dental,FMDNTR0009,Rct And Filling Three Roots, ,Service,97416-00-00,2173.5,0.15,
Dental,FMDNTR0010,Rct Decidious Molar, ,Service,97421-00-00,1260,0.15,
Dental,FMDNTR0011,Rct Decidious Teeth, ,Service,97421-00-00,1015,0.15,
Dental,FMDNTR0012,Pulpotomy (Children), ,Service,97414-00-00,300,0.15,
Dental,FMDNTR0013,Ready-Made Post,0,Service,97625-20-00,315,0.15,
Dental,FMDNTR0014,Retreatment One Root Canal,0,Service,97989-00-10,1050,0.15,
Dental,FMDNTR0015,Retreatment Two Root Canal,0,Service,97415-00-00,1260,0.15,
Dental,FMDNTR0016,Root Canal Retreatment 3 Canals,0,Service,97415-00-00,1575,0.15,
Dental,FMDNTR0019,Remove Old Filling,0,Service,97451-00-00,315,0.15,
Dental,FMDNTR0020,Remove Old Root One Canal,0,Service,97451-00-00,422.1,0.15,
Dental,FMDNTR0021,Remove Old Root Two Canals,0,Service,97451-00-00,525,0.15,
Dental,FMDNTR0022,Remove Old Root Three Canals, ,Service,97451-00-00,630,0.15,
Dental,FMDNTR0023,Composite Veneer For One Tooth,0,Service,97582-01-00,630,0.15,
Dental,FMDNTR0024,Snap On Smile,0,Service,97989-00-10,945,0.15,
Dental,FMDNTR0026,Orthodontic Deposit One,0,Service,97963-00-00,525,0.15,
Dental,FMDNTR0027,Orthodontic Deposit Two,0,Service,97862-00-00,840,0.15,
Dental,FMDNTS0002,Additional Fee For Complicated Operation - La, ,Service,83700-00-00,1640,0.15,
Dental,FMDNTS0003,Additional Fee For Complicated Operation - Ga, ,Service,83700-00-00,2670,0.15,
Dental,FMDNTS0004,Simple Extraction (Decidious), ,Service,97311-01-00,151.20000000000002,0.15,
Dental,FMDNTS0005,Simple Extraction (Permanent Teeth), ,Service,97311-01-00,1210,0.15,
Dental,FMDNTS0006,Simple Extraction (Pre Or Post Molar), ,Service,97311-01-00,580,0.15,
Dental,FMDNTS0007,Simple Extraction Of Remaining Root, ,Service,97311-01-00,735,0.15,
Dental,FMDNTS0008,Normal External Upper 3Rd Mollar, ,Service,97311-01-00,835,0.15,
Dental,FMDNTS0009,Normal External Lower 3Rd Molar, ,Service,97311-01-00,995,0.15,
Dental,FMDNTS0010,Surgical External Of Normal Tooth, ,Service,97321-07-10,592.2,0.15,
Dental,FMDNTS0011,Surgery Removal Of Remaining Root,0,Service,97321-07-10,1430,0.15,
Dental,FMDNTS0012,Surface Tissue Impacted Upper 3Rd Molar,0,Service,97321-07-10,1640,0.15,
Dental,FMDNTS0013,Impacted 3Rd Molar Lower Surface Tissue, ,Service,97989-00-10,1032.15,0.15,
Dental,FMDNTS0015,Impacted 3Rd Molar Moderate Case, ,Service,97989-00-10,3870,0.15,
Dental,FMDNTS0016,Impacted 3Rd Molar Severe Case, ,Service,97324-01-10,5140,0.15,
Dental,FMDNTS0017,Impacted Canine/Premolar Labialy,0,Service,97989-00-10,2670,0.15,
Dental,FMDNTS0021,Operculectomy, ,Service,90675-00-00,1100,0.15,
Dental,FMDNTS0022,Incision & Drainage Intra-Oral Abscess (Superficial),0,Service,30223-01-00,735,0.15,
Dental,FMDNTS0023,Incision & Drainage Intra-Oral Abscess (Deep),0,Service,96215-00-20,1435,0.15,
Dental,FMDNTS0024,Incision & Drainage Extra-Oral Abscess, ,Service,96215-00-10,1640,0.15,
Dental,FMDNTS0025,Incision & Drainage Intra-Oral Abscess (Children), ,Service,96215-00-10,210,0.15,
Dental,FMDNTS0026,Irrigation Or Change Drain Of Abscess/Socket, ,Service,96215-00-10,170,0.15,
Dental,FMDNTS0027,Enucleation Of Small Cyst, ,Service,97379-00-00,2670,0.15,
Dental,FMDNTS0028,Enucleation Of Moderate Cyst, ,Service,97379-00-00,3760,0.15,
Dental,FMDNTS0029,Enucleation Of Large Cyst,0,Service,97379-00-00,5140,0.15,
Dental,FMDNTS0032,Apecictomy Anterior,0,Service,97989-00-10,2670,0.15,
Dental,FMDNTS0033,Apicectomy Posterior,0,Service,97432-00-00,3860,0.15,
Dental,FMDNTS0037,Closure Of Accidental Opening Of Maxillary Sinus (Small),0,Service,97989-00-10,2670,0.15,
Dental,FMDNTS0042,Alveoloplasty Localized, ,Service,97331-00-10,2430,0.15,
Dental,FMDNTS0044,Alveoloplasty One Jaw, ,Service,97331-00-10,7475,0.15,
Dental,FMDNTS0049,Labial Frenectomy, ,Service,30278-02-00,2310,0.15,
Dental,FMDNTS0050,Lingual Frenectomy(Tongue Tie),0,Service,30278-02-00,2670,0.15,
Dental,FMDNTS0058,Vestibuloplasty One Jaw,0,Service,45837-00-00,4770,0.15,
Dental,FMDNTS0060,Ridge Augementation, ,Service,45841-00-00,10075,0.15,
Dental,FMDNTS0064,Enucleation Of Mucocel Small, ,Service,97213-00-00,1845,0.15,
Dental,FMDNTS0070,Manipulation Of Dislocated Tmj, ,Service,47000-00-01,1640,0.15,
Dental,FMDNTS0072,"Pain And Clicking Tmj, P.D",0,Service,50115-00-00,7010,0.15,
Dental,FMDNTS0073,"Myofacial Pain Disfunction Sydrome, P.D",0,Service,45865-00-00,9155,0.15,
Dental,FMDNTS0074,"Facial Pain, P.D",0,Service,50115-00-00,2430,0.15,
Dental,FMDNTS0075,Biopsy Of Soft Tissue - Small, ,Service,50200-00-01,775,0.15,
Dental,FMDNTS0076,Biopsy Of Soft Tissue - Medium, ,Service,50200-00-01,1260,0.15,
Dental,FMDNTS0077,Biopsy Of Soft Tissue - Large, ,Service,50200-00-01,1965,0.15,
Dental,FMDNTS0080,Biopsy Of Bone (Deep), ,Service,50200-00-01,5247,0.15,
Dental,FMDNTS0081,Surgical Excision Intra-Oral Swelling Small,0,Service,90141-01-10,2430,0.15,
Dental,FMDNTS0082,Surgical Excision Of Intra-Oral Swelling - Medium, ,Service,90141-01-10,3375,0.15,
Dental,FMDNTS0083,Surgical Excision Of Intra-Oral Swelling (Large),0,Service,90141-01-10,4690,0.15,
Dental,FMDNTS0090,Surgical Excision Of Malignant Tumour Large,0,Service,90141-01-30,15240,0.15,
Dental,FMDNTS0091,Stiches For Superficial Wound, ,Service,97399-00-00,1370,0.15,
Dental,FMDNTS0092,Stiches For Deep Wound, ,Service,97399-00-00,2670,0.15,
Dental,FMDNTS0094,Removal Of Foreign Body (Deep), ,Service,30064-00-00,2520,0.15,
Dental,FMDNTS0097,Removal Of Plate Or Wire Post, ,Service,52102-00-01,3375,0.15,
Dental,FMDNTS0099,Repair Of Laceration Upper Or Lower Lip (Moderate), ,Service,30052-02-00,5100,0.15,
Dental,FMDNTS0110,Arch Bar Maxilla Or Mandible, ,Service,97989-00-10,2430,0.15,
Dental,FMDNTS0114,Inter Dental Wiring One Jaw, ,Service,50130-00-01,4465,0.15,
Dental,FMDNTS0115,Closed Reduction, ,Service,47756-00-01,3520,0.15,
Dental,FMDNTS0116,Open Reduction Intra-Oral Int.,0,Service,47774-00-01,6620,0.15,
Dental,FMDNTS0117,Open Reduction Intra-Oral Post,0,Service,47774-00-01,6077,0.15,
Dental,FMDNTS0122,Dressing Of Wound (Small),0,Service,30055-00-00,144.9,0.15,
Dental,FMDNTS0123,Dressing Of Wound (Medium),0,Service,30055-00-20,565,0.15,
Dental,FMDNTS0125,Stitches Removal (Small), ,Service,92138-00-00,255,0.15,
Dental & Maxillofacial,FMDNTS0126,Stitches Removal (Medium), ,Service,92200-00-00,300,0.15,
Dental,FMDNTS0127,Stitches Removal (Large), ,Service,92200-00-00,490,0.15,
Dental,FMDNTS0129,Excision Of Tongue (Partial), ,Service,30272-00-00,5140,0.15,
Dental,FMDNTS0136,Rotation Flap (Small), ,Service,45200-00-00,3565,0.15,
Dental,FMDNTS0160,Surgery Model,0,Service,83700-00-00,1260,0.15,
Dental,FMDNTS0178,Grafting Soft Tissue (Small), ,Service,97271-02-00,4980,0.15,
Dental,FMDNTS0179,Grafting Soft Tissue (Medium), ,Service,97271-02-00,7460,0.15,
Dental,FMDNTS0180,Grafting Soft Tissue (Large), ,Service,97271-02-00,9765,0.15,
Dental,FMDNTS0181,Grafting Hard Tissue (Small), ,Service,97234-00-00,7460,0.15,
Dental,FMDNTS0182,Grafting Hard Tissue (Medium), ,Service,97234-00-00,9765,0.15,
Dental,FMDNTS0183,Grafting Hard Tissue (Large), ,Service,97234-00-00,12205,0.15,
Dental,FMDNTS0184,Insertion Of Implant, ,Service,45846-00-00,2800,0.15,
Dental,FMDNTS0185,T. Implant Ant. (L), ,Service,45846-00-00,2190,0.15,
Dental,FMDNTS0186,T. Implant Ant. (G), ,Service,45846-00-00,3860,0.15,
Dental,FMDNTS0189,T. Implant Post (L), ,Service,45846-00-00,3100,0.15,
Dental,FMDNTS0190,T Implant Pirt (G), ,Service,45846-00-00,4250,0.15,
Dental,FMDNTS0192,Immediate T Implant Ant. (G), ,Service,45846-00-00,5725,0.15,
Dental,FMDNTS0193,Removal Of Implant, ,Service,97663-00-00,820,0.15,
Dental,FMDNTS0194,Insertion Of I.M.Z. Implant 1St Stage, ,Service,97661-00-00,2580,0.15,
Dental,FMDNTS0195,Insertion Of I.M.Z. Implant 2Nd Stage, ,Service,45847-00-10,550,0.15,
Dental,FMDNTS0196,I.M.Z. Implant Titanium 1St Stage, ,Service,97661-00-00,3870,0.15,
Dental,FMDNTS0197,I.M.Z. Implant Titanium 2Nd Stage, ,Service,97661-00-00,1145,0.15,
Dental,FMDNTS0214,Subperior Steal Implant Partial 2Nd Stage, ,Service,97661-00-00,315,0.15,
Dental,FMDNTS0235,Reimplantation W/ Wire Fixation, ,Service,97387-00-00,2670,0.15,
Dental,FMDNTS0236,Add`L Fee For Comp.Proc./ 3Hrs, ,Service,83610-00-50,1320,0.15,
Dental,FMDNTS0256,Reconstruction Of Orbit (Floor),0,Service,97989-00-10,14995,0.15,
Dental,FMDNTS0296,Osteotomy Of Maxilla (Localized Anterior), ,Service,45720-01-00,8400,0.15,
Dental,FMDNTS0297,Osteotomy Of Maxilla (Localized Posterior), ,Service,45720-01-00,10500,0.15,
Dental,FMDNTS0298,Osteotomy Of Maxilla (Segmental Anterior), ,Service,45720-01-00,12600,0.15,
Dental,FMDNTS0310-O,Fibre Core Post,0,Service,97625-10-00,1350,0.15,
Dental,FMDNTS0351,Manipulation Of Dislocated Tmj (Mild),0,Service,47000-00-01,730,0.15,
Dental,FMDNTS0352,Manipulation Of Dislocated Tmj (Moderate),0,Service,47000-00-01,845,0.15,
Dental,FMDNTS0365,Insertion On Stage Dental Implant(Simple),0,Service,45846-00-00,6665,0.15,
Dental,FMDNTS0366,Insertion Of One Stage Dental Implant(Moderate),0,Service,45846-00-00,8395,0.15,
Dental,FMDNTS0400,Implant Surgical Part,0,Service,97989-00-10,3465,0.15,
Dental,FMDNTS0401,Implant Prosthetic Part (Metal Ceramic Crown),0,Service,97666-00-00,2835,0.15,
Dental,FMDNTS3072,Service Charges For Invisalign System-Comprehensive,0,Service,97989-00-10,10000,0.15,
Dental,FMDNTS3073,Service Charges For Invasalign System Lite Dual Arch,0,Service,97989-00-10,6250,0.15,
Dental,FMDNTS3074,Service Charges For Invasalign System Lite Single Arch,0,Service,97989-00-10,4280,0.15,
Dental,FMDNTS3075,Service Charges For Invasalign System Express Dual Arch,0,Service,97989-00-10,3400,0.15,
Dental,FMDNTS3076,Service Charges For Invasalign System Express Single Arch,0,Service,97989-00-10,2300,0.15,
Dental,FMDNTS3077,Service Charges For Invasalign System Vivera Retainers Single Arch,0,Service,97989-00-10,770,0.15,
Dental,FMDNTS3078,Service Charges For Invasalign System Vivera Retainers Dual Arch,0,Service,97989-00-10,1240,0.15,
Dental,FMDNTS3079,Service Charges For Invasalign System Compliance Indicator,0,Service,97989-00-10,150,0.15,
Dental,FMDNTX0001,Periapical X-Ray, ,Service,97022-00-10,185,0.15,
Dental,FMDNTX0002,Bitewing X-Ray, ,Service,97022-00-10,72.45,0.15,
Dental,FMDNTX0003,Occlusal X-Ray, ,Service,97025-00-00,315,0.15,
Dental,FMDNTX0004,Pediatric X-Ray, ,Service,97022-00-10,185,0.15,
Dental,FMDNTX0005,Panoramic X-Ray, ,Service,57960-00-00,241.5,0.15,
Dental,FMDNTX0006,Additional X-Ray, ,Service,97022-00-10,155,0.15,
Dental,FMDNTX0007,Panoramic & Cephalometric, ,Service,57960-00-00,580,0.15,
Dental & Maxillofacial,FMDNTX0008, Minor Use Of Microscope During Dental Procedure,0,Service,97052-00-00,500,0.15,
Dental & Maxillofacial,FMDNTX0009, Moderate Use Of Microscope During Dental Procedure,0,Service,97052-00-00,1000,0.15,
Dental & Maxillofacial,FMDNTX0012, Major Use Of Microscope During Dental Procedure,0,Service,97052-00-00,1500,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0001,Ot Evaluation,0,Service,96037-00-00,395,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0002,Hand Therapy,0,Service,95550-03-00,210,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0003,Stroke Therapy,0,Service,95550-11-00,255,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0004,Cerebral Palsy,0,Service,95550-03-00,1260,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0005,Paraplegie Ot Prog.,0,Service,96129-00-00,395,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0006,General Ot Session,0,Service,95550-02-00,210,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0007,Package Ot,0,Service,95550-02-00,1665,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0008,Ot Session (A),0,Service,95550-02-00,255,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0009,Ot Session (B),0,Service,95550-02-00,315,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0010,Ot Session (C),0,Service,95550-02-00,395,0.15,
ORTHOPAEDIC WORKSHOP,FMEGD-0011,Ot Session (D),0,Service,95550-02-00,490,0.15,
Internal Medicine,FMENDA0001,Bronchoscopy,0,Service,41889-05-01,3570,0.15,
Internal Medicine,FMENDA0002,Bronchoalveolar Lavage,0,Service,41898-02-01,275,0.15,
Endoscopy,FMENDE0003,Follow Up Endoscopy, ,Service,99999-99-99,1071.252,0.15,
Endoscopy,FMENDE0009,Biopsy For Clo  Test Ed00352112,0,Service,73100-22-20,129,0.15,
Internal Medicine,FMENDE0014,Endoscopic Cholangiography, ,Service,30484-01-00,6300,0.15,
Internal Medicine,FMENDE0023,Insertion Of Gastric Balloon For Weight Reduction,0,Service,90305-00-00,7350,0.15,
Internal Medicine,FMENDE0025,Injection Of Bleeding Point, ,Service,90296-00-00,1575,0.15,
Endoscopy,FMENDE0026,Electrocoagulation Of Bleeding Point,0,Service,90312-00-00,943.2315,0.15,
Internal Medicine,FMENDE0027,Endoscopic Removal Of Foreign Body,0,Service,30478-10-00,4297.7,0.15,
Internal Medicine,FMENDE-0027,Foreign Body Removal, ,Service,99999-99-99,2835,0.15,
Internal Medicine,FMENDE0034,Endoscopic Stone Extraction, ,Service,36806-02-00,2100,0.15,
Internal Medicine,FMENDE0041,Endoscopic Insertion Of A Stent,0,Service,30491-00-00,3150,0.15,
Internal Medicine,FMENDE0053,Variceal Ligation 5 Bands, ,Service,30476-03-00,2625,0.15,
Internal Medicine,FMENDE0054,Variceal Ligation > 5 Band,0,Service,30476-02-00,3150,0.15,
Endoscopy,FMENDE0055,Use Of Biliary Balloon,0,Service,90950-02-00,1258.2,0.15,
Internal Medicine,FMENDE0057,Fluid Endoclips,0,Service,90335-01-00,1590,0.15,
LABORATORY,FMENDE0062,Clo - Urease Test,0,Service,73100-20-00,350,0.15,
Home Care ,FMENDE0064,Home Made Rubber Band Set,0,Service,43837-02-00,1239,0.15,
Internal Medicine,FMENDE0077,Obesity Balloon Removal,0,Service,90950-03-00,4200,0.15,
Radiology ,FMENDE0090,Liver Fibroscan ,0,Service,61352-00-00,1200,0.15,
Endoscopy,fmende0100,Use Of Endoclips,0,Service,90296-00-00,1670,0.15,
LABORATORY,FMENDE0190,Rapid H.Pylori Test During Endoscope,0,Service,73050-17-60,100,0.15,
ENT,fment-0102,Repeated Ear Dressing For Otitis Externa Each,0,Service,30055-00-00,90,0.15,
ENT,fment-0103,Vestibular Abscess Drainage,0,Service,92514-99-00,360,0.15,
ENT,FMENT-0145,Nasogastric Tube Insertion, ,Service,92036-00-00,350,0.15,
ENT,FMENT-0146,Use Of Coblation (Radiofrequency),0,Service,41752-00-00,2500,0.15,
ENT,FMENT-0147,Office Based Treatment Of Snoring,0,Service,97985-00-00,800,0.15,
ENT,fment-0503,Myringotomy With Grommet (U.G.A.) / Bilateral,0,Service,41632-01-00,6358,0.15,
ENT,FMENT-9000,C.P Program - 1 Session (P.D),0,Service,83620-00-30,290,0.15,
ENT,FMENTE0001,Audiometry (Pure Tone + Speech ), ,Service,11306-00-00,283.5,0.15,
ENT,FMENTE0002,Audiometry - Pure Tone, ,Service,11306-00-00,283.5,0.15,
ENT,FMENTE0003,Audiometry - Speech,0,Service,11306-00-00,565,0.15,
ENT,FMENTE0005,Tympanometry, ,Service,11324-00-01,265.65000000000003,0.15,
ENT,FMENTE0008,Facial Nerve Excitability Test,0,Service,11012-01-00,825,0.15,
ENT,FMENTE0009,Brain Stem Evoked Response Audiometry,0,Service,11300-00-00,2305,0.15,
ENT,FMENTE0010,Electrochochleography,0,Service,11303-00-00,1810,0.15,
ENT,FMENTE0011,Play Audiometry (Ped),0,Service,11306-00-00,825,0.15,
ENT,FMENTE0013,Otoacoustic Emission Test, ,Service,11332-02-00,410.55,0.15,
ENT,FMENTE0014,Neuro-Otological Hearing Test,0,Service,96009-00-00,1015,0.15,
ENT,FMENTE0015,Impedancemetry Study,0,Service,11324-00-01,895,0.15,
ENT,FMENTE0018,Hearing Aid Unitron (Program),0,Service,96092-00-41,5140,0.15,
ENT,FMENTE0020,Caloric Test For Vertigo,0,Service,11333-00-00,1100,0.15,
ENT,FMENTE0021,Transient Evoked Otoacoustic Emissions (Ped),0,Service,11332-00-00,290,0.15,
ENT,FMENTE0025,Tinnitus Matching & Masking,0,Service,96065-00-00,505,0.15,
ENT,FMENTE0026,Voice Disorder Session,0,Service,95550-05-00,795,0.15,
ENT,FMENTE0027,Hearing Aid Fitting Colibrie Ii,0,Service,96092-00-41,2760,0.15,
ENT,FMENTE0029,Comptuer Assisted Vestibular Rehabiliation Exercise,0,Service,96130-00-00,330,0.15,
ENT,FMENTE0030,Tinnitus Matching,0,Service,96065-00-00,505,0.15,
ENT,FMENTE0031,Tinnitus Masking,0,Service,96065-00-00,260,0.15,
ENT,FMENTE0032,Fitting Hearing Aid Audioflex 120,0,Service,41557-02-01,5140,0.15,
ENT,FMENTE0035,Canalith Repositioning Maneuver For Benign Paroxysmal Postion,0,Service,90118-00-01,970,0.15,
ENT,FMENTE0036,Device Of Senso-Hearing Aid,0,Service,96009-00-00,9020,0.15,
ENT,FMENTE0037,Fitting Of Compact Digifocus Hearing Aid,0,Service,41557-02-01,11625,0.15,
ENT,FMENTE0038,Fitting Of Fm System For Hearing Impairment,0,Service,41557-02-01,14495,0.15,
ENT,FMENTE0039,Tinnitus Retraining Therapy (Trt),0,Service,96065-00-00,490,0.15,
ENT,FMENTE0040,Auditory Training Session,0,Service,96132-00-00,490,0.15,
ENT,FMENTE0041,Laryngo-Vediostroboscopy,0,Service,41764-03-00,1408.05,0.15,
ENT,FMENTE2004,Suture Of Laceration Of Extrnal Ear (Per Suture),0,Service,30052-00-01,275,0.15,
ENT,FMENTE2005,Aspiration Of Hematoma,0,Service,30216-00-00,845,0.15,
ENT,FMENTE2006,Drainage Of Auricular Abscess And Debridement,0,Service,30223-01-00,1290,0.15,
ENT,FMENTE3001,Ear Wash - Unilateral, ,Service,41647-00-00,138.6,0.15,
ENT,FMENTE3002,Ear Wash - Bilateral, ,Service,41647-01-00,217.35000000000002,0.15,
ENT,FMENTE3003,Treatment Of Otomycosis-Unilateral,0,Service,90118-00-01,350,0.15,
ENT,FMENTE3004,Treatment Of Otomycosis-Bilateral,0,Service,90118-00-02,450,0.15,
ENT,FMENTE3005,Debridement & Insertion Of Otowick, ,Service,90665-00-10,110,0.15,
ENT,FMENTE3006,Incision Of Abscess Of External Ear Canal,0,Service,41626-00-00,550,0.15,
ENT,FMENTE3007,Removal Of Foreign Body Without Incision W/O Microscope-Not Impc, ,Service,30061-00-00,455,0.15,
