Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
43717,CUFF NIBP NEONATAL SIZE 3 DISPOSABLE #1008B/K30/NN3ST.,37326,147.719997432,0
43716,CUFFNIBPNEONATALSIZE2DISPOSABLE#1008B/K30/NN2ST,37326,147.719997432,0
48573,SLOW K 600 MG X 100 TAB,99999,150.15407400000004,0
XR-X-000002,XENETIX 300MG 50ML VIAL F/XRY CT,99999,154.73203200000003,0
MS-D-000537,DRAPE OPTHALMIC SIZE 36 X 41 ALCON # 8065004801,99999,155.21647680000004,0
39662,INFUSION SET WINGED NON-CORING 20GX0.75' BARD #2205220,17180,155.925,0
19133,"CLOSED SUCTION SYSTEM 48 H, 34CM LONG CH 12, TRACH PATIENTS OPTIFLO 4300460121",99999,163.24229376,0
19136,"CLOSED SUCTION SYSTEM 48 H, 31 CM LONG CH 08, PED. OPTIFLO 4300460080",40644,164.56317696,0
SMA2032,BAG FILTRATE 10LTR #5029011 FMC.,99999,169.59011202000002,0
FMBME-2004,PAD REM POLYHESIVE 9 (2.7MTRS) ADULT DISPOSABLE COVIDIEN #E7507,33433,181.1960126836365,0
IP0024824,HEADGEAR NEONATAL SIZE M DRAGER # MP3883,99999,184.92364800000001,0
IP0024823,HEADGEAR NEONATAL SIZE S DRAGER # MP3882,99999,184.92364800000001,0
IP0024822,HEADGEAR NEONATAL SIZE XS DRAGER # MP3881,99999,184.92364800000001,0
MS-S-005871,SUCTION CLOSED PRO SYSTEM 20/CA SIZE 12 # Z110-12,10749,187.02338054400002,0
MS-W-000003,WOUND DRAINAGE CH10 MEDINORM #50-11-503/50-22-5033,11305,192.41712,0
MS-C-000846,CANNULA CARDIOPLEGIA 9FR/7FR 16G JOSTRA ANTEGRADE MEDTRONIC #20016,47799,198.2232,0
MS-T-001384,TUBE RESERVOIR 250ML AMBU #288000510,62229,201.80707545600004,0
IP0021972,"CANNULA 20G 0-90 X 150 MM
W/INJECTION TUBE & CABLE
(PK/10) PAJUNK # 001185-76",56642,206.119809,0
IP0021608,CARINA SYNC NON-INVASIVE VENTILATION CIRCUIT PULMODYNE #313-9075,99999,215.32283136,0
MS-C-004900,"CLOSED SUCTION SYSTEM 48 H, 54CM LONG CH 14 OPTIFLO 4300460140",63465,217.945728,0
22351,FORCEPS BIOPSY 2.3 MM 230 CM 2.5 MM OVAL CUPS WITH SPIKE # GBF-22-23-230,99999,221.47012742400003,0
19128,"CLOSED SUCTION SYSTEM 48 H, 31CM LONG CH 06, PED. OPTIFLO 4300460060",40644,226.47485952000002,0
MS-C-004898,"CLOSED SUCTION SYSTEM 48 H, 54CM LONG CH 12 OPTIFLO 4300460120",63465,231.15456000000003,0
19185,FEMORAL SHEATH 5 FR CORDIS,99999,238.23072000000008,0
19110,ACT-LR TEST CUVETTES,99999,242.15122713599968,0
IP0026572,SHEATH FEMORAL 8FR # HIS04,99999,243.07553088000003,0
18281,INQWIRE GUIDING WIRE 0.035 150 CM J TIP,35685,247.66559999999998,0
19988,"MULTIBIC 2MMOL/L K+, 24 MON, SPRACHVAR 1 CAT # F00007426",99999,247.66559999999998,0
MS-B-000754,BONNET NASAL CPAP MEDIUM DISPOSABLE DRAGER #8418535,61197,249.35727398400002,0
50547,RESTRAINTLIMBSOFT,44851,249.35727398400002,0
18055,CATHETER HYDRO X - FLOW COUVELAIRE 3W 50 ML 18 FR,10729,264.17664,0
IP0029877,"COLD SNARE 10MM, 230CM CS3-11023230 ZKZK/MICRO-TECK",99999,264.17664,0
17888,DIAGNOSTIC CATHETER MPA 6FR,10759,264.17664,0
MS-S-010366,SUTURE MAXON 2-0 GRN 26MM 75CM V 20X36 COVIDIEN # 8886623351,44829,265.53562560000006,0
MS-B-001780,BAG RESUSCITATION PVC 1500ML W/MASK AND KIT SINGLE USE VBM MEDICAL No.84-10-195,35693,280.6592733,0
19609,SHROUD KIT ADULT DISP,99999,281.9672856,0
MS-G-000016,GLYCINE 1.5% SOLUTION IRRIGATION 2000ML #FBG-E-0507-2000,37207,282.21177600000004,0
18837,TRANSDUCER SINGLE KIT DISPOSABLE BD #682002.,45275,288.84083155200005,0
IP0026028,"CVC 2 LUMEN 4FR 22 G, 6 CM",99999,297.19872000000004,0
IP0029327,ILLUSOF 350MGX100ML,99999,304.1493960960001,0
MS-N-000509,NASAL CPAP SYSTEM BABYFLOW DRAGER #MP03701/8418583,61197,311.702017536,0
IP0026027,"CVC 2 LUMEN 5FR 18 G, 10CM",99999,318.4272,0
IP0030223,PLACEMENT PACK FOR UMBILICAL CATHETER VYGON 80199.695,10759,326.91859200000005,0
XR-N-000078,NEEDLE COMPLETE CHIBA 18GX15CM STERYLAB #CCH-1815,99999,329.8579200000001,0
MS-S-010942,STEEL WIRE 10M #26.158.05,35685,330.22080000000005,0
IP0024818,MASK SIZE 4 NEONATAL CPAP DRAGER # M01494,37591,339.34950000000003,0
IP0024819,MASK SIZE 5 NEONATAL CPAP DRAGER # M01495MS,37591,339.34950000000003,0
MS-C-003806,CATHETER LEADER 3FR ARTERIAL 20G 8CM VYGON No.115.090,61494,346.73184000000003,0
MS-F-000224,FORCEPS BIOPSY 180CMx2.3MM W/SPIKE G-FLEX/ENDOFLEX #U160SC/NE0222D-C,32071,352.76472000000007,0
MS-N-000508,NASALPRONGLARGEF/CPAPDRAGER#8418531,35202,374.04676108800004,0
MS-N-000507,NASALPRONGMEDIUMF/CPAPDRAGER#8418416,35201,374.04676108800004,0
18519,NASAL PACK EPISTAXIS 8.0X1.5X2.0CM BOSTON #NP-801520,99999,376.451712,0
MS-W-000695,K-WIRE 1.6MM L150MM #SST 10U / SYNTHES #292.160.10,35685,377.39520000000005,0
MS-C-001957,CATHETER DUAL LUMEN 5FR 8CM #623-0508,61630,381.169152,0
MS-M-000159,MASK NEONATAL LARGE F/CPAP DRAGER #8418619,61197,408.66406950600003,0
IP0029734,VAC 400CC CANISTER XLR8 A4-S00D4-P,99999,424.56960000000004,0
MS-M-000263,MASK NEONATAL SMALL F/CPAP DRAGER #8418491,61197,427.0966623,0
MS-M-000264,MASK NEONATAL MEDIUM F/CPAP DRAGER #8418490,61197,427.0966623,0
MS-E-000716,ELECTRODES SDN 20/1500 STAINLESS STEEL  INOMED ORIGIN #533651,99999,442.55937600000004,0
19602,DVT CONSUMABLE SIZE LARGE,99999,446.58222335999994,0
MS-M-000331,MULTIPLE PERFUSION SET W/VENT LINE 15x38CM MEDITRONIC #14001,62137,473.8042664712004,0
IP0024736,MASK NON-INVASIVE VENTILATION BITRAC FULL FACE SIZE ADULT S # 313-9501,35175,479.93715000000003,0
IP0030224,NEAONATAL PICC PLACEMENT KIT VYGON 80199.519,99999,484.00934400000006,0
18584,"DRAPE STERILE 48x118"""" F/ZEISS OPMI MD #326071-0000/326070/4862UK",62934,484.3390885200001,0
IP0024737,MASK NON-INVASIVE VENTILATION BITRAC FULL FACE SIZE ADULT M # 313-9502,35175,484.78499999999997,0
IP0024738,MASK NON-INVASIVE VENTILATION BITRAC FULL FACE SIZE ADULT L # 313-9503,35175,484.78499999999997,0
IP0031510,"SCREW CANNULATED  4.0X34MM, AUXINE # TI-124.234",56642,497.7126,0
IP0031511,"SCREW CANNULATED CANCELLOUS 4.0X28MM, AUXINE # TI-124.228",56642,497.7126,0
20509,TRANSDUCERDOUBLEKITDISPOSABLEBD#682032,45275,499.7670088320001,0
IP0020863,"BREATHING CIRCUIT VENTSTARVENTSTAR HELIX, HEATED # MP02607",99999,522.6640473600002,0
MS-C-003478,CATHETER ANGIOGRAPHIC 5FRx125CM BRAIDED BERENSTEIN IMPRESS® MERIT #512538BER,99999,542.5056000000001,0
MS-S-008758,SHAVER TIP 4.2MM DISSECTOR ARTHREX/SMITHNEPHEW #AR-6420DS/72203013,61800,548.4529310400001,0
20743,MINI STICK MAX MICRO INTRODUCER 4FR REF # MAK401N-PED,99999,549.3899174400003,0
IP0028190,KIT SEATTLE PAP PLUS ? BUBBLE CPAP SYSTEM # MP02260,37591,560.5733952,0
19438,"CATHETERS 1-LUMEN EMBOLECTOMY 80CM 3FG 5MM 0,10ML GREEN # 5540003080",10759,566.0928,0
19439,"CATHETERS 1-LUMEN EMBOLECTOMY 80CM 4FG 9MM 0,50ML RED # 5540004080/EM480",10759,566.0928,0
IP0030062,"SCREW CANNULATED CANCELLOUS 4.0X36MM, AUXINE # TI-124.236",56642,568.8144,0
IP0030063,"SCREW CANNULATED CANCELLOUS 4.0X38MM, AUXINE # TI-124.238",56642,568.8144,0
19859,TRANSDUCER DOUBLE KIT DISP. OHMEDA BD #071-682032,14119,570.486676536,0
MS-W-000306,WIRE GUIDE SENSOR 0.035X STRAIGHT BOSTON #670-305,47486,575.52768,0
SM152,DRAIN CHEST 2 BOTTLE SET STERILE 1200CC #A-8000/8888,99999,588.2930726400001,0
MS-E-000715,ELECTRODES SDN 20/2000 STAINLESS STEEL  INOMED ORIGIN #533666,99999,594.3974400000001,0
MS-T-001850,TUBES SUCTION IRRIGATION DISPOSABLE 5X330 #MN-121-330041-13287-0,42601,609.3208800000001,0
19440,"CATHETERS 1-LUMEN EMBOLECTOMY 80CM 5FG 11MM 0,75ML WHITE # 5540005080/EM580",10759,644.8174387200002,0
IP0031199,SCREW CANNULATED RECONSTRUCTION 7.5X90T 3.5168.90,56642,645.324246,0
IP0031200,SCREW CANNULATED RECONSTRUCTION 7.5X95MM 3.5168.095,56642,645.324246,0
MS-S-009456,SUTURE STRATAFIX SYMMETRIC SIZE 0 USP22C ETHICON No. SXPP1A446,45717,646.2652210560001,0
MM01516003,SYRINGE INSULIN RESERVOIR 3ML F/PARADIGM MEDTRONIC#MMT-332A,35838,653.271173599275,0
MS-G-000903,GUID CATHETER XB3 6FR,10759,678.270348,0
39047,AORTIC PUNCH 4.0MM QUEST #RCC-40/DP-40K,47914,692.67115008,0
19316,"WIRE STANT JJ BIOSOFT DUO SET, FIXED CORE WIRE 6FR 26CM # BNBA64/BUSB006026B9",61944,696.2941440000001,0
MS-S-005519,SUTURE LASSO SD WIRE LOOP ARTHREX #AR-4068-05SD,37839,698.2155573120002,0
MS-C-001094,SUCTION UNIT PORTABLE W/JAR 1LTR CAMI CA-MI SRL,61630,706.4838143999999,0
23103,MERIT MAKTM.COAXIAL MINI ACCESS.KIT.MINI ACCESS KIT.5F.10CM 0.018,99999,707.6160000000001,0
MS-O-000213,ORTHOCEM 1GM TEKNIMED FRANCE #C040140G,99999,737.5989600000001,0
MS-D-000549,DERMABOND SKIN ADHESIVE PROPEN XL 0.75ML ETHICON #APPXL6,32207,761.9382650880001,0
MS-V-000050,VENTSTAR HEATED NEONATAL DRAGER #MP00308,14361,768.860636544,0
19701,CATHETER PICC LINE G24,10729,778.3776000000001,0
MS-T-000048,TROCAR BLADELESS XCEL 11MM ETHICON #B11LT/VAXCON#BLT310,62746,804.9179174400001,0
IP0031206,PLATE  14 HOLE 2.3MM STRAIGHT 13.000.14,61688,826.4954880000001,0
IP0029450,PLATE STRAIGHT 1.6 -4 HOLE WITHOUT STEM-ANTON HIPP#11.000.04,61688,826.4954880000001,0
16089,CANNULA VENOUS SINGLE STAGE 30FR MEDTRONIC/STOCKERT #66130/V122-30,56642,829.521,0
MS-S-000550,SOLUTION CIDEX OPA 3.78LTR/GAL,99999,833.8075200000001,0
MS-C-001640,CATHETER PREMICATH 28G 0.35x300MM VYGON #1261.306,36257,854.95658976,0
IP0031264,EASY PASS SUTURE PASER LASSO STD 810503400,99999,862.9424294400002,0
MS-W-000509,WIRE GUIDE ZEBRA 0.025x150CM BOSTON #670-108,35094,877.8503260800001,0
MS-C-001076,CANNULARETROGRADECARDIOPLEGIARCSP14FRMEDTRONIC#94533,47799,898.9296435,0
MS-C-003829,COR-KNOT QUICK LOAD SINGLE UNIT PETERS No.030950,47462,909.5541991200001,0
MS-E-000727,ELASTIC NAILS 3.5MM-AUXIEN#412-3.5-044,38152,921.7696320000002,0
MS-S-008327,SCREW CANCELLOUS PARTIALLY THREADED 3.5X50MM CANNULATED S/STEEL IRENE #S56033550,56642,927.7254,0
MS-M-000272,MASKCOMFOFACIALMEDIUM#10344,35177,972.3467407500003,0
MS-T-001690,TUBE BALLOON REPLACEMENT 12FR F/PEG-12-BRT-S,34109,990.6623999999999,0
48869,TUBE BALLOON REPLACEMENT 14FR F/PEG-14-BRT-S COOK/BARD #G22685/000714,47732,990.6623999999999,0
IP0028363,TUBE TRACHEOSTOMY 8.0 SHILEY? CUFFED XLT DISTAL EXTENSION  # 80XLTCD,42601,990.6623999999999,0
MS-D-000095,URETERAL DILATOR TEFLON 12~14FRx48CM COLOPLAST #RBD014,64677,1022.0145062400004,0
MS-C-001036,CANNULA ARTERIAL CURVED 20FR ANGLED TIP MEDTRONIC No.72420,34893,1037.228031,0
MS-C-000046,CLIP ENDO 10MM TITANIUM W/CLIP APPLIER ETHICON #ER320/CA090/176615,65058,1061.4240000000002,0
MS-N-001393,NASAL CANNULA INFANT OPTIFLOW F&P #OPT316,35201,1081.9711728,0
38994,SUTURE ETHIBOND EXCEL 2-0 GR/WH 10x75CM W/PLEDGET NEEDLE 26MM ETHICON #W10B77,17245,1104.3133920000002,0
24023,CARTRIDGE PROXIMATE RELOAD UNIT 55MM #TCR55,64256,1134,0
MS-T-000905,TAPE TIGER 2MM BRAIDED WHITE/BLACK ARTHREX # AR-7237-7T,44829,1151.9988480000002,0
IP0022886,MESH SYM15 STEX RND 15CM X1 # SYM15,64554,4392,0
20017,BALLOON DILATOR URETERAL KIT 5FR 75CM BOSTON/ALLWIN #225-100/UBD5/4,34926,1161.6224256000003,0
21597,CARTRIDGE PROXIMATE RELOAD UNIT 75MM#TCR75,64256,1167.34503564,0
MS-M-000514,MASK ORONASAL LARGE CLASSICSTAR PLUS NIV DRAEGER No.MP04713,99999,1202.607,0
42466,TUBE BRONCHIAL DOUBLE LUMEN LEFT SIDE 37FR PORTEX #198-37L,99999,1262.386944,0
IP0029469,CORONARY SEMI - COMPLIANT BALLOON  #ZEXX-XXX,34109,1273.7088,0
IP0019390,EXPEL DRAINAGE CATHETER WITH TWIST-LOC  8F,10759,1273.7088,0
MS-D-001177,"DYONICS 25 INFLOW/OUTFLOW TUBE SET ,FORK SUCTION STERILE SMITH & NEPHEW #7211006",99999,1287.9119232000003,0
IP0027995,BAR ARCH ROLL - ANTONHIPP # 14.400.00,99999,1308.9195,0
MS-W-000726,WIRE CERCLAGE 1.5X280MM-AUXIEN-200SR# 457-17-280,61944,1320.8832000000002,0
MS-S-004154,"CANNULATED SCREW ط 4.5 MM, SELF- DRILLING, LENGTH 38/13 MM, S.S",56642,1367.0937,0
MS-S-004155,"CANNULATED SCREW ط 4.5 MM, SELF- DRILLING, LENGTH 40/13 MM, S.S",56642,1367.0937,0
MS-S-008326,"CANNULATED SCREW  4.5 MM, SELF- DRILLING, LENGTH 50/17 MM, S.S",56642,1367.0937,0
MS-B-002208,BALLOON INFLATOR HIGH PRESSURE #VDK-IF-12,34109,1386.9273600000001,0
MS-C-003960,COUPLING PIN TO ROD 5/3X4MM IMPLANTCAST #201002-0534,47745,1411.0588800000003,0
MS-R-000843,ROD 3.5 X 50MM SPINE CRAFT - US #A3R-050,44804,1411.0588800000003,0
22783,KIT SIDEHOLE MAXID 40M / 23CM # 888814252,99999,1415.2320000000002,0
20605,KIT TRACHEOSTOMY TUBE 8.0 MM ULTR APERC  SINGLE DILATOR WITH BLUE LINE,33906,1415.2320000000002,0
IP0031348,"TRIAT SYMM X3 PATELLA 8X29
 #5550-G-298",99999,1415.2320000000002,0
20428,MULTIFILTRATE KIT 4 CVVHDF600 #5038931,44057,1459.6435526400005,0
SMI7981,BALLOON SPRINTER PTCA DIFFERENT SIZES  BRANDS,34109,1460.429789066181,0
MS-P-005245,"PALTE RECONSTRUCTION 9HOLE ,AUXIEN#TI-727.209",61688,1469.7002880000002,0
MS-P-005624,PLATE RECONSTRUCTION 8 HOLE AUXIEN #TI-727.208,61688,1469.7002880000002,0
MS-P-002529,PLATE 1/3 TUBULAR 8HOLESx100MM IRENE #S80800810,61688,1509.5808000000002,0
21598,STAPLER PROXIMATE LINEAR CUTTER 55MM #TLC55,59870,1517.3464320000003,0
MS-S-004452,SHAVER BLADE EXCALIBUR 5.0x13MM ARTHREX #AR-8500EX,38654,1518.1193664000004,0
MS-D-000177,DRILL BIT 4.5/2.1MM CANNULATED SYNTHES# 315.69 SMITH & NEPHEW #7207315,43390,1627.0156665,0
MS-P-005137,"PLATE STRAIGHT 6 HOLE W/OUT STEM,ANTON HIPP#11.010.06",61688,1652.9909760000003,0
MS-B-002110,BLADE F/DERMATOME 50MM CUTTING WIDTH STERILE NOUVAG #1996,37472,1667.6150400000001,0
MS-T-001762,TUBING INDIGO # 1845030,33665,1701,0
XR-S-000125,SUTURE MEDIATED PERCLOSE-PROSTYLE CLOSURE & REPAIR SYSTEM ABBOTT#12773-02,13892,1809.6099840000002,0
IP0022253,TUBE FEEDING SET GASTROSTOMY FR12X1.5CM MIC-KEY # 0120-12-1.5,35419,1839.8016000000002,0
MS-E-000185,ECHELON FLEX 60MM RELOADS STANDARD/THICK GOLD ETHICON No.ECR60D,35615,1849.2364800000003,0
MS-M-000623,MESH PHYSIO 15x20CM ETHICON/COVIDIEN #PHY1520R/SYM2015,64554,4151.3472,0
MS-M-000686,MESH SYMBOTEX COMPOSITE VENTRAL PATCH 6CM MEDTRONIC # PCO6VP,64554,4127.76,0
SM490,STAPLER GIA INSTRUMENT 60-3.8MM COVIDIEN #GIA6038S,62382,1856.3126400000003,0
IP0031021,BURR ROUND 8 FLUTE 5.0X13CM ARTHREX #AR-8500OBE,41499,1856.7843840000003,0
IP0025737,BONE CEMENT W/GENTAMICIN SIMPLEX HV LIQUID 1X40 G STRYKER # 6193-1-001,47735,1981.3247999999999,0
MS-T-001359,TRANSTIBIALDELIVERYSYSTEMACLARTHREX#AR-1897S,44759,2098.79584488,0
22822,GUIDE WIRE HI-TORQUE COMMAND 0.014 X 300CM,61944,2122.8480000000004,0
35808,STONE EXTRACTOR DORMIA 4-WIRES 1.5FRX120CM COLOPLAST #EXN934,35808,2154.9737664000004,0
MS-P-005385,PLATE VARIABLE ANGLE DISTAL RADIUS 3 HOLE RIGHT-AUXIEN #TI-546.203R,61688,2167.0786230912,0
IP0031184,PLATE 6 HOLE ONE THIRD TUBULAR  TI-702.306,61688,2195.9683200000004,0
MS-D-001125,DORSO LUMBER SUPPORT X LARGE,41443,2213.422848,0
IP0024267,"BALL 14CM, 4MM TOOL FLUTED MIDAS REX LEGEND # 14BA40",99999,2295.7138713599998,0
20892,VALVE CSF FLOW CONTROL 16MM BURR HOLE MEDTRONIC #42544.,35965,2302.4370096000002,0
MS-M-000842,MINI PLATE 2.0MM 5HOLE-AUXIEN  # TI-505.205,61688,2325.4148736,0
MS-S-011516,STRAIGHT PLATE 1.6 -4 HOLE WITHOUT STEM-ANTON HIPP#11.000.04,61688,2325.4148736,0
28707,CATHETER ADMIRAL 03L 120 UL 1300 MEDTRONIC #  SBI030120130,10729,2405.8944000000006,0
P09SENSO1,SENSOR GUARDIAN 3 F/INSULIN PUMP MEDTRONIC #MMT-7020C1 .,99999,2598.75,0
MS-S-005836,SUTURE ANCHOR SWIVELOCK 4.75MM X 19.1MM CLOSED EYELET ARTHREX # AR-2324BCC,63492,2636.8130880000003,0
MS-P-005352,PLATE DISTAL RADIUS 7 HOLE RIGHT -AUXIEN#TI-560-06-07R,61688,2724.3216,0
IP0031198,ANATOMICL FEMORAL NAIL RIGHT 11X380 3.5108.380,38152,2783.7141696000003,0
MS-A-000478,ABLATOR 90° EXTRA-LARGE ASPIRATING ARTHREX # AR-9821,46119,2838.15252,0
MS-P-002667,T PLATE SHAFT 8 HOLE HEAD 3 HOLE 1.5MM-AUXIEN#TI-556.08.03,61688,2841.5122130304035,0
MS-K-000125,"KOOL KIT NEONATE (1MAXI-THERM BLANKET,19FR PROBE,SOCKS,MITTEN) #950",99999,2860.5423030912,0
MS-B-000268,BALLOON STERLING OTW ALL SIZES,47732,2902.2915600000006,0
22784,CATHETER PALIDROME 55 / 72 CM # 8888145018,10729,2964.0619008,0
MS-P-002514,"PATCH DURA SUBSTITUTE 2X2"" DUREPAIR MEDTRONIC # 61100",46642,3053.2550076000007,0
MS-S-007869,SUTURE TIGHTROPE WITH BTB SYSTEM . ARTHREX # AR-1588BTB,65038,3443.0990630400006,0
MS-P-005312,"PLATE VARIABLE ANGEL DISTAL RADIUS LEFT 3 HOLE,AUXIEN#TI-546.203L",61688,3467.3184000000006,0
MS-V-000334,VARIABLE ANGLE DISTAL RADIUS PLATE 4 HOLE LEFT-AUXIEN #TI-546.204L,61688,3467.3184000000006,0
IP0029834,MENISCAL ALL INSIDE REPAIR SYSTEM CURVED 800100200,99999,3470.31869184,0
31677,GUIDE WIRE HYDROPHILIC X-PEDION 0.010X200CM EV3 # 103-0605-200,35094,3484.5327846,0
SMJ2025,URETERAL DILATOR TEFLON 8~10FRX48CM COLOPLAST #RBD010,64677,3500.302740480001,0
IP0029718,SUPREME QUAD CATHETER 401451 ABBOTT,10759,3566.38464,0
IP0030633,HEALFIX TI SUTURE ANCHOR 3.5MM REJOIN - 800503300,45027,3632.4288,0
IP0030444,TIBIAL NAIL 10X330MM CM POLAND 3.2653.330,38152,3805.0210598400004,0
IP0029721,ENSITE PRECISION 3D  MAPPING PATCH  EN0020-P ABBOTT,99999,3962.6495999999997,0
IP0028884,HIP ARTIC DELTA CERAMIC 28MM +1.5 ATTUNE #136528310,99999,3962.6495999999997,0
MS-P-002658,PLATE DCP 8 HOLE-AUXIEN # TI-721-208,61688,3987.41616,0
21797,"PLATE DISTAL HUMERUS 9 HOLE RIGHT,AUXIEN#TI-742.109R",61688,4049.167638297601,0
MS-R-000334,ROD STRAIGHT 5.5MM L 130MM SOFAMOR #7571130,63191,4137.79871232,0
MS-U-000006,ULTRA PROMESH 30X30CM,44756,3996.427531824001,0
IP0029318,SUTURE ANCHOR PEEK PUSH LOCK 15.5  2.9 # AR-1923PS,45027,4155.498547200001,0
MS-D-001157,DURAL NEURO PATCH  8x9MM SYNTHETIC AESCULAP#1064020 B-BRAUN #1064020,99999,4163.093578425601,0
IP0028509,SUTURE ANCHOR 4.75MM X 24.5MM VENTED SWIVELOCK ARTHREX # AR-2324PSLM,45027,4218.9009408,0
XR-C-000145,CATHETER EXCELSIOR XT-17 2TIP 150CMx 7.50CM PRE-SHAPED STRYKER # M003C1775450,10729,4623.0912,0
47668,SLIMLINE 365 MICRON REUSABLE FIBER LUMENIS #0624-148-36,99999,4623.0912,0
IP0028710,CATH AMD025040152 AMD 02 50L40 UL1500 M2 MEDTRONIC # AMD025040152,10729,4710.269491200001,0
MS-I-000587,INCISOR TRUCLEAR DEVICE MEDTRONIC # 72202536,46729,4760.336936880001,0
MS-P-005338,PLATE TIBIA DISTAL 8HOLES RIGHT AUXIEN #TI-746.108R,61688,4788.2016,0
MS-P-000232,PUTTY 5CC GRAFTON DBM # C43105,47967,4876.0403328,0
IP0031203,ROD 5.5MM STRIGHT 110MM  SOFAMOR 7571110,44804,4887.26784,0
IP0031204,ROD 5.5MM STRIGHT 140MM SOFAMOR 7571140,44804,4887.26784,0
MS-B-001772,BALLOON DRUG ELUTING DIFFERENT SIZES PANTERA BIOTRONIC No.LUX,56284,5085.400320000002,0
XR-L-000010,LOOP SNARE RETRIEVAL KIT 20MM BARD # SRK35,99999,5283.532800000001,0
IP0030322,PROGREAT-MICROCATHETER (DIFFERENT SIZES) MC-PP27131 TERUMO,10759,5283.532800000001,0
MS-P-005083,"PLATE PROXIMAL LATERAL HUMERUS 130 MM 6 HOLE,OSTONIC#H3E.35020",61688,4821.22368,0
MS-N-001470,NAIL TIBIAL NAVIGATOR 11X375MM IRENE/SYNTHES #T421211375/04.004.555,38152,5512.09993488,0
IP0031202,SEXTANT CANNULATED LEGACY MAS ZIE 4.5X40MM 7574545,99999,5580.414,0
MS-D-001452,"DEFLUX, 1ML GEL, INJECTABLE PRE FILLES SYRINGE, HA, AND DX, (PALETTE) # 011504",99999,5760.18687825,0
MS-B-002215,BONE GRAFT SLEEVE PUSHER-EBERLE GERMANY#710021,99999,5778.8640000000005,0
MS-C-003808,CAGE CERVICAL ORIO SIZE 6 SPINE CRAFT # C7-100-26,38161,5946.4556790912,0
MS-M-000274,MESH TTANIUM 10x90MM IRENE # T04091090,38161,3858.9088487040003,0
17786,STENT CORONARY DRUG ELUTED 3.5 X 22 MM #  MEDTRONIC /RSINT35022X,56285,6173.2125,0
MS-V-000103,URETROSCOPE FLEXIBLE PLASTIC 650MM DISPOSABLE PUSEN MEDICAL No.PU3022A,36654,6317.4390670944,0
MS-D-001359,DISTAL FIBULA PLATE 4 HOLE RIGHT-AUXIEN #TI-746.104R,61688,6703.48224,0
MS-P-000411,PLATE 3.5MM LCP PROXIMAL HUMERUS 6X136 IRINE #A70490613,61573,4558.342331088001,0
MS-P-000870,PLATE PROXIMAL HUMERUS 3.5 LCP 10HOLESX184 LENGTH A70491018,46536,4558.342331088001,0
MS-C-001970,CATHETER 6FR 115CM CURVED UP CASE DEFLECTABLE DECAPOLAR JUDE #81102,10729,6795.944064000002,0
MS-P-005214,PLATE PELVIC 12 HOLE -AUXIEN # TI-1125.12C,61688,6934.636800000001,0
MS-P-003926,PLATE ANGLED DISTAL RADIUS 5 HOLES RIGHT . OSTEONIC # B1B.24060,61688,7003.983168000001,0
MS-P-005184,PLATE PROXIMAL HUMERUS 4HOLE-AUXIEN #T1-745.504,61688,4202.720310297601,0
MS-P-004864,PLATE PELVIC 8 HOLE -AUXIEN # TI-1125.08C,61688,7108.002720000001,0
17796,STENT CORONARY DRUG ELUTED 2.25X20MM TAXUS#(H749389402022,56285,7122.937499999999,0
MS-N-001630,NAIL GAMA 12X400MM CHM #3.5765.400,38152,7172.726091148799,0
MS-A-000567,AUTO CPAP DEVICE BT & SD CARD A-FLEX FULL MASK  & HEATED HUMIDIFIER PHILIPS#INX50015,36700,7258.685805000001,0
MS-S-008885,SEALER OPEN CURVED LARGE JAW MEDTRONIC # LF4418,61478,7300.14976656,0
IP0029717,INQUIRY DECAPOLAR CATHETER  ABOTT 81102,10759,7396.945920000001,0
17787,STENT CORONARY DRUG ELUTED 3.5 X 30MM MEDTRONIC# ENSP35030X,56285,7407.855,0
18386,STENT CORONARY DRUG SIROLIMUS ELUTING ORSIRO 2.25X26 BIOTRONIK # 264489,99999,7407.855,0
MS-R-000306,RING MITRAL ANNULOPLASTY SIZE 30MM CARBOMEDICS/MEDTRONIC No.AR-730/638RL30,99999,7595.0784,0
MS-S-000543,STENT DRUG ELUTING ORSIRO ALL SIZES,48123,7597.8,0
MS-C-004059,CATHETER GUIDE EXTENSION 5FR 25X150CM VASCULAR SOLUTION #5569,10729,7632.545760000001,0
IP0031347,"TRAITHLON X3 TIBIAL BEARING INSERT PS SIZE 3/9
 5532-G-309",46585,7925.2991999999995,0
MS-P-000622,"PLATE PELVIC 4 HOLE , AUXIEN # TI-1125.04C",61688,7974.83232,0
MS-V-000113,VALVE MITRAL ATS STANDARD 29MM MEDTRONIC #500DM29,60244,8283.9186114048,0
MS-S-000788,STENT CORONARY DRUG ELUTED 2.75 X 22 MM # ENSP27522X MEDTRONIC,99999,9022.387499999999,0
MS-N-000547,NAILANATOMICALFEMORAL10x400MMTITANIUMMICROMED#3.5105.400,56643,9143.255721600002,0
IP0031568,CERAMIC V40 FEMORAL HEAD 28+0 6570-0-128,38156,9237.228698880002,0
IP0029463,CORSAIR DIFFERENT SIZE # CSWXXX-26N,99999,9246.1824,0
SMH1562,MESH PROLENE 30X30CM ETHICON # PP3030,60300,3155.51673,0
