`,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,FMPDT-0007,Lumbar Puncture,,Service,39000-00-00,438.795,0.15,,OK,0.15
,,FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,,Service,92044-00-00,897.6765,0.15,,OK,0.15
,,FMPDT-0010,Cardiac Monitor For 24 Hrs,,Service,92056-00-00,534.5025,0.15,,OK,0.15
,,FMPDT-0011,Umblical Cannula Insertion With Bandage,,Service,13300-02-00,452.4975,0.15,,OK,0.15
,,FMPDT-0012,Urinary Catheter Insertion(Foely),,Service,36800-00-00,89.3235,0.15,,OK,0.15
,,FMPDT-0013,Urine Bag,,Service,11900-00-00,22,0.15,,OK,0.15
,,FMPDT-0014,Phototherapy 24 Hrs +Eye Pads,,Service,90677-00-00,178.65750000000003,0.15,,OK,0.15
,,FMPDT-0016,Im Injection (Up To 4 Yrs),,Service,96197-19-00,120,0.15,,OK,0.15
,,FMPDT-0018,Iv Injection (Fr. 5Yrs To Pub ),,Service,96199-19-00,110,0.15,,OK,0.15
,,FMPDT-0022,Ear Piercing,,Service,90111-00-10,220,0.15,,150,0.15
,,FMPDT-0024,Jugular Vein Blood Sample Collection,,Service,73100-00-30,49.791000000000004,0.15,,OK,0.15
,,FMPDT-0026,Nebulization With Ultrasound For 24 Hrs,,Service,92043-00-00,128.7,0.15,,OK,0.15
,,FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL FOR 24 HRS INCLUDING O2,,Service,92044-00-00,534.5025,0.15,,OK,0.15
,,FMPDT-0028,Heat Crib From 1 To 4 Hrs.,,Service,92178-00-90,49.791000000000004,0.15,,OK,0.15
,,FMPDT-0032,Endotracheal Mucous Suction,,Service,96157-00-00,267.981,0.15,,OK,0.15
,,FMPDT-0036,Bcg Vaccination And Consultation,,Service,99999-99-99,1015,0.15,,OK,0.15
,,FMPDT-0037,Dpt Vaccination Including Consultation & Vaccine,,Service,92149-00-00,450,0.15,,OK,0.15
,,FMPDT-0038,Measles Vaccination Including Consultation,,Service,92153-00-00,157.3,0.15,,OK,0.15
,,FMPDT-0039,Mmr Vaccination Including Vaccination And Consultation,,Service,92156-00-10,157.3,0.15,,OK,0.15
,,FMPDT-0040,M/M Vaccination Including Consultation And Vaccine,,Service,92153-00-00,157.3,0.15,,OK,0.15
,,FMPDT-0048,Insertion Of Blood Products Iv Without Bio Test,,Service,92063-00-00,89.3235,0.15,,OK,0.15
,,FMPDT-0050,Oral Polio Vaccine,,Service,92150-00-00,157.3,0.15,,OK,0.15
,,FMPDT-0057,Endotracheal Intubation For Newborn,,Service,22007-00-00,897.6765,0.15,,OK,0.15
,,FMPDT-0063,I.C. Child For 24 Hrs,,Service,83610-03-00,1580.7,0.15,,OK,0.15
,,FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,,Service,11503-16-00,219.66,0.15,,OK,0.15
,,FMPDT-0083,Im Injection (Above 5Yrs),,Service,96197-19-00,85,0.15,,OK,0.15
,,FMPDT-0085,T-Vaccine(Tetanus)& T-Antitox,,Service,92149-00-00,157.3,0.15,,OK,0.15
,,FMPDT-0090,Nasogastric Tube Insertion Up To 3 Yrs Max. 34 Hrs,,Service,92036-00-00,89.3235,0.15,,OK,0.15
,,FMPDT-0093,Rectal Examination,,Service,32171-00-00,329.7,0.15,,OK,0.15
,,FMPDT-0095,Removal Of Foreign Body Internal Auditory Canal,,Service,92201-00-00,463.05,0.15,,OK,0.15
,,FMPDT-0098,Enema,,Service,92077-00-00,57.109500000000004,0.15,,OK,0.15
,,FMPDT01,Day Case /1Hr,,Service,83610-00-10,105,0.15,,OK,0.15
,,FMPDT-0109,Gastric Lavage,,Service,14200-00-00,280.35,0.15,,OK,0.15
,,FMPDT-0121,Central Venous Pressure Up To 2 Yrs Max-24Hrs,,Service,11600-02-00,267.981,0.15,,OK,0.15
,,FMPDT-0122,Central Venous Pressure Over 2 Yrs Max-24Hrs,,Service,11600-02-00,355.84499999999997,0.15,,OK,0.15
,,FMPDT-0123,Central Line Insertion (Up To 3Yrs),,Service,13815-00-00,267.981,0.15,,OK,0.15
,,FMPDT-0128,Hepatitis-B Vaccination And Consultation,,Service,92168-00-00,279.4,0.15,,OK,0.15
,,FMPDT-0136,Oxygen Per 1 Hr,,Service,92044-00-00,110,0.15,,OK,0.15
,,FMPDT-0137,Oxygen From 1 Hr To 4 Hrs,,Service,92044-00-00,178.65750000000003,0.15,,OK,0.15
,,FMPDT-0138,Diet Plan Child 4Yrs & Over,,Service,96095-00-00,7.7,0.15,,OK,0.15
,,FMPDT-0140,Intrathecal Injection,,Service,92508-10-00,471.9,0.15,,OK,0.15
,,FMPDT-0143,Incubator 5 To 24 Hrs,,Service,83610-03-00,400.4,0.15,,OK,0.15
,,FMPDT-0157,Pulse Oximeter 1 - 4 Hours,,Service,12203-01-00,178.65750000000003,0.15,,OK,0.15
,,FMPDT-0158,Pulse Oximeter 4 - 12 Hours,,Service,11600-03-00,267.981,0.15,,OK,0.15
,,FMPDT-0159,Pulse Oximeter 12 - 24 Hours,,Service,11600-03-00,452.4975,0.15,,OK,0.15
,,FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,,Service,83600-02-00,178.65750000000003,0.15,,OK,0.15
,,FMPDT-0162,PDT SPECIAL NURSE FOR 24 HRS.,,Service,13815-01-00,483,0.15,,OK,0.15
,,FMPDT-0166,STEAM INHALATION - VIRAL GROUP,,Service,92045-00-00,79.8,0.15,,OK,0.15
,,FMPDT-0168,Tylenol 100Mg Suppository,,Service,90344-02-00,70,0.15,,OK,0.15
,,FMPDT-0169,Tyleno01 200Mg Suppository,,Service,96201-19-00,70,0.15,,OK,0.15
,,FMPDT-0170,Tylenol 350Mg Suppository,,Service,96201-19-00,70,0.15,,OK,0.15
,,FMPDT-0171,Voltaren 12.5Mg Suppository,,Service,90344-02-00,70,0.15,,OK,0.15
,,FMPDT-0173,Glucostrip,,Service,96164-00-00,42,0.15,,OK,0.15
,,FMPDT-0174,Primperan Injection,,Service,96196-19-00,70,0.15,,OK,0.15
,,FMPDT-0175,Dexamethasone Injection,,Service,39013-01-00,95,0.15,,OK,0.15
,,FMPDT-0177,Jaundice Meter,,Service,30493-00-00,57.109500000000004,0.15,,OK,0.15
,,FMPDT-0178,Methyl Prednisolone Injecton,,Service,96199-03-00,110,0.15,,OK,0.15
,,FMPDT-0179,Solu-Cortef 100 Mg Injection,,Service,96199-19-00,100,0.15,,OK,0.15
,,FMPDT-0180,Glycerin Infant Suppository,,Service,96201-19-00,7.7,0.15,,OK,0.15
,,FMPDT-0181,Spirometry,,Service,11500-00-00,763.35,0.15,,OK,0.15
,,FMPDT-0183,Diazepam Suppository,,Service,96164-00-00,71.5,0.15,,OK,0.15
,,FMPDT-0184,Paracetamol Syrup,,Service,96203-19-00,15,0.15,,OK,0.15
,,FMPDT-0185,Transport Incubator,,Service,83610-03-20,570,0.15,,OK,0.15
,,FMPDT-0186,Intensive Phototherapy,,Service,90677-00-00,382.2,0.15,,OK,0.15
,,FMPDT-0188,Peripherally Inserted Catheter (Picc),,Service,35317-02-00,6473.25,0.15,,OK,0.15
,,FMPDT-0189,Retinopathy Of Prematurity (Rop) Screening,,Service,90080-00-01,178.5,0.15,,OK,0.15
,,FMPDT-0190,Central Line Insertion (Above 3Yrs),,Service,13815-00-00,1050,0.15,,OK,0.15
,,FMPDT-0191,Porta Cath Insertion,,Service,34528-02-00,13224.75,0.15,,OK,0.15
,,FMPDT-0192,Central Line Removal,,Service,34530-04-00,89.25,0.15,,OK,0.15
,,FMPDT-0194,Gasterostomy Tube Reinsertion (Changing Tube),,Service,30375-07-00,3003,0.15,,OK,0.15
,,FMPDT-0197,Insulin Pump,,Service,96199-06-00,897.6765,0.15,,OK,0.15
,,FMPDT02,Day Case /2Hr,,Service,83610-00-10,210,0.15,,OK,0.15
,,FMPDT-0200,2 Months (Infanrex Hexa Prevenar Rota Vaccine),,Service,92157-00-10,1155,0.15,,OK,0.15
,,FMPDT-0201,4 Months (Infanrex Hexa Prevenar Rota Vaccine),,Service,92157-00-10,1155,0.15,,OK,0.15
,,FMPDT-0202,6 Months (Infanrex Hexa Prevenar Oral Polio Vaccine),,Service,92150-00-00,840,0.15,,OK,0.15
,,FMPDT-0203,9 Months (Rouvax Menectra Vaccine),,Service,92166-00-00,630,0.15,,OK,0.15
,,FMPDT-0204,One Year (Oral Polio-Priorex-Menectra-Prevenar Vaccines),,Service,92157-00-00,945,0.15,,OK,0.15
,,FMPDT-0205,18 Months (Oral Polio Priorex Tetra Infanrex Hib A Vaccine),,Service,92157-00-40,840,0.15,,OK,0.15
,,FMPDT-0206,Vaccine For 2 Years,,Service,92161-00-00,210,0.15,,OK,0.15
,,FMPDT-0211,Jejunal Atresia (Pkg Deal),3,Package,99999-99-99,11564.7,0,,OK,0
,,FMPDT-0234,PIC LINE INSERTION,,Service,13815-01-00,2100,0.15,,OK,0.15
,,FMPDT03,Day Case /4Hr,,Service,83610-00-50,245.70000000000002,0.15,,OK,0.15
,,FMPDT-0768,INCISION & REMOVAL OF BLISTER  BY SMALL BURNING/SCALDING SKIN,,Service,30017-00-10,114.4,0.15,,OK,0.15
,,FMPDT-1000,Day Case Supervision,,Service,83700-00-00,286,0.15,,OK,0.15
,,FMPDT-1006,Diabetes Self Management Education,,Service,95550-14-00,500,0.15,,OK,0.15
,,FMPDT-1008,Level I Nicu,,Service,83610-03-40,6300,0.15,,OK,0.15
,,FMPDT-1009,Level Ii Nicu Scbu,,Service,83610-03-60,2625,0.15,,OK,0.15
,,FMPDT-1010,Level Iii Nicu Nursery,,Service,83610-02-70,183.75,0.15,,OK,0.15
,,FMPDT-1011,"Vaccine At Birth (Bcg , Hepatitis B)",,Service,92168-00-00,114.4,0.15,,OK,0.15
,,FMPDT-1012,Infanrex Hip (Pediacel),,Service,92157-00-40,150,0.15,,OK,0.15
,,FMPDT-1013,Vaccine For 4 - 6 Years (Opv+Dtap+Priorex Tetra),,Service,92171-00-00,685,0.15,,OK,0.15
,,FMPDT-1014,Infanrex Hexa,,Service,92157-00-40,210,0.15,,OK,0.15
,,FMPDT-1092,Head Cooling,,Service,22065-00-90,1000,0.15,,OK,0.15
,,FMPDT-2002,Nitric Oxide,,Service,92210-00-00,3150,0.15,,OK,0.15
,,FMPDT-2003,Peripherally Inserted Central Catheter (Picc) Removal,,Service,34530-05-00,1155,0.15,,OK,0.15
,,FMPDT-9919,Body Cooling Machine (One Hour),,Service,22075-00-00,3500,0.15,,OK,0.15
,,FMPDT-9920,Noxbox(One Hour),,Service,99999-99-99,881.55,0.15,,OK,0.15
,,FMPDT-9998,Medical Supervision,,Service,83600-02-10,210,0.15,,OK,0.15
,,FMPDTC0003,Repeated Echo (Pediatrics),,Service,55113-00-00,643.5,0.15,,OK,0.15
,,FMPDTC0004,Stress Echo,,Service,55118-00-00,2126.3025000000002,0.15,,OK,0.15
,,FMPDTC0005,Echo Full Study (Pediatric),,Service,55118-00-00,2073.5,0.15,,OK,0.15
,,FMPDTE0001,Ecg - Pediatrics,,Service,11700-00-00,128.7,0.15,,OK,0.15
,,FMPDTO0003,Cold Compress (Plain),,Service,22065-00-10,89.3235,0.15,,OK,0.15
,,FMPDTO0004,Cold Compress With Voltaren,,Service,22065-00-10,93.5,0.15,,OK,0.15
,,FMPDTO0006,Cold Compress W/Tylenol 200Mg.,,Service,22065-00-90,93.5,0.15,,OK,0.15
,,FMPDTO0009,Iv Infusion,,Service,96199-19-00,89.3235,0.15,,OK,0.15
,,FMPH-0001,Tpn Admixture Neonatle Pharmacy Service,,Service,96098-00-00,1312.5,0.15,,OK,0.15
,,FMPH-00012,Clinical Pharmacy,,Service,95550-09-00,80.325,0.15,,OK,0.15
,,fmph-00013,Tpn - Preparation,,Service,96098-00-00,350,0.15,,OK,0.15
,,fmph-00014,Chemotherapy - Preparation,,Service,40336-00-00,787.5,0.15,,OK,0.15
,,FMPH-0002,I.V Admixture Pharmacy Service,,Service,96199-19-00,66.15,0.15,,OK,0.15
,,FMPN-0001,Injection Or Aspiration Of Major Joint/Bursa,-,Package,50124-01-31,525,0,,OK,0
,,FMPN-0002,Injection Or Aspiration Of Intermediate Joint/Bursa,,Service,50124-00-21,2100,0.15,,OK,0.15
,,FMPN-0003,Injection Or Aspiration Of Minor Joint/Bursa,,Service,50124-00-11,336.6,0.15,,OK,0.15
,,FMPN-0004,Injection Or Aspiration Of Sacroiliac Joint (Sij) With Fluoroscopy,,Service,50124-00-01,9760.3,0.15,,OK,0.15
,,FMPN-0005,Sacroiliac Joint (Sij) Without Fluoroscopy,,Service,50124-00-01,945,0.15,,OK,0.15
,,FMPN-0009,Genicular Nerve Blocks,,Service,92512-10-01,3150,0.15,,OK,0.15
,,FMPN-0010,Genicular Nerve Rfa,,Service,35638-14-00,10500,0.15,,OK,0.15
,,FMPN-0013,Trigger Point Injection,,Service,93173-00-00,286,0.15,,OK,0.15
,,FMPN-0014,Trigger Point Injection 2 Or 3 Muscles,,Service,93173-00-00,3150,0.15,,OK,0.15
,,FMPN-0016,Intramuscular Injections,,Service,96197-19-00,60,0.15,,OK,0.15
,,FMPN-0021,Greater Occipital Nerve Block,,Service,92509-10-00,1050,0.15,,OK,0.15
,,FMPN-0022,Lesser Occipital Nerve Block,,Service,92509-10-00,1050,0.15,,OK,0.15
,,FMPN-0023,Other Peripheral Nerve Block,,Service,92516-00-00,2100,0.15,,OK,0.15
,,FMPN-0025,Intercostal Nerve Block,,Service,92510-99-00,1697.2305000000001,0.15,,OK,0.15
,,FMPN-0026,Multiple Intercostal Nerve Block,,Service,92510-99-00,5250,0.15,,OK,0.15
,,FMPN-0027,Ilioinguinal And Iliohypogastric Nerve Block,,Service,92510-10-00,2100,0.15,,OK,0.15
,,FMPN-0028,Repeated Stellate Injection 3 Sessions,,Service,18216-27-00,6300,0.15,,OK,0.15
,,FMPN-0029,Trigeminal Radiofrequency,,Service,39109-00-00,17325,0.15,,OK,0.15
,,FMPN-0030,Prepheral Sphenopalatine Ganglion,,Service,18280-00-01,1050,0.15,,OK,0.15
,,FMPN-0031,Sphenopalatine Ganglion,,Service,18280-00-01,7350,0.15,,OK,0.15
,,FMPN-0032,Stellate Ganglion Rf,,Service,39323-00-00,1716,0.15,,OK,0.15
,,FMPN-0033,Superior Hypogastric Plexus,,Service,18262-00-01,1260,0.15,,OK,0.15
,,FMPN-0034,Thoracic Or Lumbar Paravertebral Sympathetic Or Ganglion Impar Block,,Service,92508-10-00,945.9975000000001,0.15,,OK,0.15
,,FMPN-0035,Celiac Plexus Block,,Service,18288-00-00,1260,0.15,,OK,0.15
,,FMPN-0036,Plantar Common Digital Nerve,,Service,92512-10-01,1050,0.15,,OK,0.15
,,FMPN-0037,Supraorbital Nerve Block Or Infra Orbital Nerve Block,,Service,92509-10-00,1050,0.15,,OK,0.15
,,FMPN-0038,Interlaminar Cervical Steroid Injection,,Service,96206-03-00,7350,0.15,,OK,0.15
,,FMPN-0039,Interlaminar Thoracic Or Lumber Injection,,Service,18216-27-00,7350,0.15,,OK,0.15
,,FMPN-0040,Trans Foraminal Block One Level,,Service,92508-10-00,1260,0.15,,OK,0.15
,,FMPN-0041,Transforaminal Steroid Injection,,Service,90028-00-00,6300,0.15,,OK,0.15
,,FMPN-0042,Multiple Level Or Bilateral Trans Foraminal Steroid Injection,,Service,83700-00-00,8400,0.15,,OK,0.15
,,FMPN-0044,Multiple Level Medial Branch,,Service,83700-00-00,8400,0.15,,OK,0.15
,,FMPN-0045,Intraarticular Joint Or Medial Branch Block (Mbb),,Service,39013-01-00,6300,0.15,,OK,0.15
,,FMPN-0046,Bilateral Multiple Level Median Branches,,Service,83700-00-00,10500,0.15,,OK,0.15
,,FMPN-0047,Radiofrequency Ablation (Rfa),,Service,39323-00-00,16361.1,0.15,,OK,0.15
,,FMPN-0048,Radiofrequency Ablation (Rfa) Of Dorsal Root Ganglin,,Service,39323-00-00,12600,0.15,,OK,0.15
,,FMPN-0056,Prf Of Nerve Root,,Service,35638-14-00,6300,0.15,,OK,0.15
,,FMPN-0057,Prf Of Multiple Levels,,Service,83700-00-00,12600,0.15,,OK,0.15
,,FMPN-0064,Carpal Tunnel Injection,day case,Package,96205-03-00,3116,0,,OK,0
,,FMPN-0065,Conscious Sedation,,Service,92515-10-00,630,0.15,,OK,0.15
,,FMPN-0073,Moderate Complexity Repeated Visits And Reassessment And Management,,Service,83600-00-70,2100,0.15,,OK,0.15
,,FMPN-0075,Acute Pain Service One Day,,Service,18230-00-00,525,0.15,,OK,0.15
,,FMPN-0078,"Intra Venous Medications For Acute Headache Or Neuropatic Pain ,Sick",,Service,18230-00-00,1260,0.15,,OK,0.15
,,FMPN-0079,Intrvenous Mediccation For Neuropathic Pain 3 Sessions,,Service,92519-10-00,3150,0.15,,OK,0.15
,,FMPN-0080,Rf Of Maxillary Or Mandibular,,Service,90609-00-00,2100,0.15,,OK,0.15
,,FMPN-0081,Botox Injection For Migraine,0,Package,90660-00-00,1912.8375,0,,OK,0
,,FMPN-0082,Genicular Nerve Ablation By Rf,0,Package,50124-01-10,6300,0,,OK,0
,,FMPN-0083,Oxygen For Migraine Or Cluster Headache,,Service,13020-00-00,1575,0.15,,OK,0.15
,,FMPN-0084,Trigemial Rf One Nerve,,Service,39323-00-00,10500,0.15,,OK,0.15
,,FMPN-0085,Consultation + chiropractic session,,Service,90016-01-00,300,0.15,,OK,0.15
,,FMPN-0086,"5 Sessions of Spinal Alignment (Choose 5 Sessions from the Following) - Migraine Headaches (Cluster Headaches) - Neck Pain - Upper Back Pain (Thoracic Pain) - Lower Back and Hip Pain - Lower Back Pain in Pregnant Women - Lower Back, Hip, and Disc Pain",,Service,90016-01-00,1200,0.15,,OK,0.15
,,FMPNTE0002,Ecg Repeated - Pediatrics,,Service,11700-00-00,115.7625,0.15,,OK,0.15
,,FMPOCT-1,Point Of Care Arterial Blood Gas (Abg),,Service,73050-14-50,410.3,0.15,,OK,0.15
,,FMPOCT-10,POCT CRP,,Service,73100-11-40,350,0.15,,OK,0.15
,,FMPOCT-11,POCT D-Dimer,,Service,73100-05-50,350,0.15,,OK,0.15
,,FMPOCT-12,Random Blood Sugar ( RBS POCT ),,Service,73050-15-60,120,0.15,,OK,0.15
,,FMPOCT-2,POINT OF CARE VENOUS BLOOD GAS (VBG),,Service,73050-14-50,262.5,0.15,,OK,0.15
,,FMPOCT-6,Point Of Care Ketone Whole Blood,,Service,73050-00-00,89.25,0.15,,OK,0.15
,,FMPOCT-8,POCT High Sensitive Troponin I,,Service,73050-37-20,350,0.15,,OK,0.15
,,FMPOCT-9,POCT NTproBNP,,Service,73050-25-30,700,0.15,,OK,0.15
,,FMPSCY0031,Psychiatry Training Two Weeks,,Service,96001-00-00,740.8800000000001,0.15,,OK,0.15
,,FMPSD-0004,Removal Of Multiple Navi More Than 6 Under L.A.,,Service,48406-16-01,1201.2,0.15,,OK,0.15
,,FMPSD-0005,Test Dose For Vascular Lazer,,Service,45027-02-00,171.33900000000003,0.15,,OK,0.15
,,FMPSD-0006,Extra Large Lesion For Erbium Lazer,,Service,30195-02-00,3391.542,0.15,,OK,0.15
,,FMPSD-0011,Repair Of Cut Wound,,Service,30026-00-10,578.8125,0.15,,OK,0.15
,,FMPSD-0062,Liposuction of both arm-Medium,0,Package,45584-00-00,16000,0,,OK,0
,,FMPSD-1055,DEBRIDEMENT OF DEVITALISED TISSUES (SMALL),0,Package,90665-00-10,769.65,0,,OK,0
,,FMPSD-1456,"DIEP flap breast reconstruction with abdominal flap harvest, intercostal artery dissection, and microsurgical anastomosis.",5,Package,45530-02-01,95000,0,,OK,0
,,FMPSD-2080,Gynecomastia,2,Package,45548-02-02,5394.900000000001,0,,OK,0
,,FMPSD-2090,Breast+Abdomen Liposuction,3,Package,45584-00-00,15000,0,,OK,0
,,FMPSD-2091,Dimple Creation,1,Package,90676-00-00,3000,0,,OK,0
,,FMPSD-2092,Abdominal FLAP,2,Package,45206-08-00,30000,0,,OK,0
,,FMPSDA0010,Repair Of Big Defecpt Of Lower Lip,,Service,30052-02-00,5470.3,0.15,,OK,0.15
,,FMPSDA0013,Excision Of Tumopor Of Lower Lip & Repair,,Service,31230-03-00,4561.7,0.15,,OK,0.15
,,FMPSDA0025,Q-Switch For Pigmentation And Tatoo Smal Area,,Service,90662-00-00,1155.23,0.15,,OK,0.15
,,FMPSDA0026,Q-Switch For Pigmentation And Tatto Medium Area,,Service,30207-00-00,2151.1980000000003,0.15,,OK,0.15
,,FMPSDA0027,Q-Switch For Pigmentation And Tattoo Large Area,,Service,90662-00-00,3233.3805,0.15,,OK,0.15
,,FMPSDA0028,Q-Switch For Pigmentation And Tattoo Extra Large Area,,Service,90662-00-00,4078.347,0.15,,OK,0.15
,,FMPSDA0029,Q-Switch For Pigmentation And Tattoo Test Dose,,Service,90662-00-00,412.95450000000005,0.15,,OK,0.15
,,FMPSDA0030,Microdermabration Test Dose Of 1% Maxial Surface Area (Package Of 5 Session),,Service,45021-01-00,979.2639892578125,0.15,,OK,0.15
,,FMPSDA0034,Microdermabrastion Hands Or Neck (Package Of 5 Session),,Service,45021-01-00,1950.88,0.15,,OK,0.15
,,FMPSDA0035,Microdermabrastion Chest,,Service,45021-01-00,788.0014892578125,0.15,,OK,0.15
,,FMPSDA0036,Microdermabrastion Chest(Package Of 5 Session),,Service,45021-01-00,2348.703564453125,0.15,,OK,0.15
,,FMPSDA0037,Microderma Brasion Lower Abdomen/Upper Abdomen,,Service,45021-01-00,1560.7019409179688,0.15,,OK,0.15
,,FMPSDA0038,Microdermabrasion Lower Abdomen/Upper Abdomen(Package Of 5 Session),,Service,45021-01-00,5829.68095703125,0.15,,OK,0.15
,,FMPSDA0039,Chemical Peel (Glycolic Acid) M.D. Forte Package Of 6 Peels,,Service,45019-00-00,1573,0.15,,OK,0.15
,,FMPSDA0040,Chemical Peel (Glycolic Acid)M.D. Forte Single Additional Peel,,Service,45019-00-00,788.0014892578125,0.15,,OK,0.15
,,FMPSDA0041,Silicone Gel Sheet Major Size,,Service,30055-00-30,405.636,0.15,,OK,0.15
,,FMPSDA0042,Silicone Gel Sheet Medium Size,,Service,96092-00-00,328.02,0.15,,OK,0.15
,,FMPSDA0043,Silicone Gel Sheet Small Size,,Service,96092-00-00,225.519,0.15,,OK,0.15
,,FMPSDA0045,Repair Of Minor Laceration In The Face L.A.P/D,,Service,30032-00-10,3295,0.15,,OK,0.15
,,FMPSDA0046,Repair Of Minor Laceration In The Face G.A.P/D,,Service,30026-00-10,6585,0.15,,OK,0.15
,,FMPSDA0051,Fat Aspiration Under Local Anesthesia,,Service,30216-02-00,2145,0.15,,OK,0.15
,,FMPSDA0800,Repair Of Major Laceration In The Face,0,Package,30032-00-10,1803.9,0,,OK,0
,,FMPSDB0002,Nasal Tip Correction,,Service,45632-00-00,4290,0.15,,OK,0.15
,,FMPSDB0005,Repairt Of Soft Tissue Laciration Of Nose,,Service,30052-03-00,4075,0.15,,OK,0.15
,,FMPSDB0011,PART. RECONST. OF NOSE BY COMPOSITE GRAFT,DAY CASE,Package,90676-00-00,5500,0,,OK,0
,,FMPSDE0010,Repair Of Lacerations Of,,Service,30052-01-01,4075,0.15,,OK,0.15
,,FMPSDE0014,BLEPHAROPLASTY 4 LIDS,,Service,45614-00-01,12200.265,0.15,,OK,0.15
,,FMPSDE0039,Excision Of Small Keloid Of Face,,Service,45506-00-00,743.6,0.15,,OK,0.15
,,FMPSDE0040,Excision Of Medium Keloid Of Face,,Service,45515-00-00,1466.3,0.15,,OK,0.15
,,FMPSDE0041,EXCISION OF BIG SCAR W/ SKIN FLAP,,Service,45512-00-00,4421.025000000001,0.15,,OK,0.15
,,FMPSDE0050,Repair Of The Lower And Upper Eyelids,,Service,90085-00-01,6615,0.15,,OK,0.15
,,FMPSDF0012,Repair Of Minor Laceration Of Hand,,Service,30026-00-10,1466.3,0.15,,OK,0.15
,,FMPSDF0014,Repair Of Major Laceration Of Hand,,Service,30026-00-30,3654.2,0.15,,OK,0.15
,,FMPSDF0022,Finger Tip Reconstruction (L.A),,Service,92513-99-00,648.27,0.15,,OK,0.15
,,FMPSDF0023,Finger Tio Reconstruction (Ga),,Service,30026-00-10,2205,0.15,,OK,0.15
,,FMPSDG0004 , Reduction Mammoplasty    ,2,Package,45522-00-00,21000,0,,OK,0
,,FMPSDG0007,INSERTION OF TISSUE EXPANDER ,,Service,45566-00-00,8500,0.15,,OK,0.15
,,FMPSDG0009,Excision Of Supernumery Breast,2,Package,31500-00-01,22000,0,,OK,0
,,FMPSDH0002,Dermabrasion 1%,,Service,45021-01-00,1301.3,0.15,,OK,0.15
,,FMPSDH0003,Resussitation Of Major Burn,,Service,96199-19-00,5311.95,0.15,,OK,0.15
,,FMPSDH0004,Burn Dressing > 30 %,,Service,30014-00-00,2067.723,0.15,,OK,0.15
,,FMPSDH0005,Burn Dressing 20 - 30%,,Service,30014-00-00,1430.7195,0.15,,OK,0.15
,,FMPSDH0006,Burn Dressing 10 - 20%,,Service,30014-00-00,897.6765,0.15,,OK,0.15
,,FMPSDH0007,Burn Dressing 5 - 10%,,Service,30010-00-20,323.63100000000003,0.15,,OK,0.15
,,FMPSDH0008,"Burn Dressing , 5%",,Service,30010-00-10,210.87150000000003,0.15,,OK,0.15
,,FMPSDH0009,Wound Dressing Major,,Service,30055-00-30,224.70000000000002,0.15,,OK,0.15
,,FMPSDH0010,Wound Dressing Moderate,,Service,30055-00-00,349.65000000000003,0.15,,OK,0.15
,,FMPSDH0011,Wound Dressing Small,,Service,30055-00-00,84,0.15,,OK,0.15
,,FMPSDH0013,MEDIUM SKIN GRAFTING 3-10% ,,Service,45415-00-00,5005,0.15,,OK,0.15
,,FMPSDH0058,SKIN GRAFT WITH INTEGRA 5% + 1 SHEET,,Service,90672-00-00,8606.85,0.15,,OK,0.15
,,FMPSDH9919,Hand Surgery Polidactyl Repair,,Service,46465-00-01,3669.75,0.15,,OK,0.15
,,FMPSDJ0001,Rotation Flap (Major),,Service,45200-00-00,6435,0.15,,OK,0.15
,,FMPSDJ0013,Excision Of Lipoma (Small,,Service,31205-00-10,551.1,0.15,,OK,0.15
,,FMPSDJ0014,Excision Of Sebaceus Cyst(Big),,Service,31205-00-30,1101.1,0.15,,OK,0.15
,,FMPSDJ0016,Excision Of Seba. Cyst(Small),,Service,31205-00-10,615,0.15,,OK,0.15
,,FMPSDJ0020,Scar Revision,,Service,45515-00-00,1430,0.15,,OK,0.15
,,FMPSDJ0023,RELEASE SCAR FINGER W/SKIN GFT,,Service,45515-00-00,3669.75,0.15,,OK,0.15
,,FMPSDJ0026,Resurfacing Erbian Lazer Test Dose,,Service,30195-02-00,171.33900000000003,0.15,,OK,0.15
,,FMPSDJ0027,Resufacing Erbian Lazer Small Lession,,Service,30195-03-10,849.345,0.15,,OK,0.15
,,FMPSDJ0028,Resurfacing Erbian Lazer Mediu M Lession,,Service,30195-02-00,1786.5645000000002,0.15,,OK,0.15
,,FMPSDJ0029,Resurfacing Erbian Lazer Large Lession,,Service,30195-03-20,2681.3115000000003,0.15,,OK,0.15
,,FMPSDJ0030,Age Juenesse Eye Zone,,Service,83700-00-00,271.7,0.15,,OK,0.15
,,FMPSDJ0031,Age Juenesse Skin Of The Face,,Service,83700-00-00,751.3,0.15,,OK,0.15
,,FMPSDJ0033,Moderate Lession Of Port Wine Stain & Haemagioma,,Service,45030-00-00,2373.8,0.15,,OK,0.15
,,FMPSDJ0040,Fat Injection In The Other Are As,,Service,45018-02-00,1072.5,0.15,,OK,0.15
