Tariff ID/Tariff Name,SGH ITEM CODE, SGH ITEM DESCRIPTION,Price,Effective from date
SAICO2023,FMOBG-0142,OXYTOCIN CHALL. TEST MORE 4HRS,943.2315,2023-01-05
SAICO2023,FMOBG-0276,ADHESIOLYSIS / OPEN,8116.8,2023-01-05
SAICO2023,FMOBG-0277,COLOUR DOPPLER PREGNANCY UMBILICAL  ARTERY PLACENTAL FLOW OVARIAN & UTERIAN,1440,2023-01-05
SAICO2023,FMONC-0003,CHEMOTHERAPHY 2 DAYS TREATMENT,560.6415,2023-01-05
SAICO2023,FMONC-0087,BLOOD IRRADIATION,3375,2023-01-05
SAICO2023,FMOPTC0011,OTHER REPAIR OF EYELID,2957.715,2023-01-05
SAICO2023,FMOPTI0006,LACRIMAL DUCT PROBING,1200,2023-01-05
SAICO2023,FMORDZ9998,RECOVERY ROOM FEE,688.662,2023-01-05
SAICO2023,FMORT-0395,SLING FOR UPPER LIMB,398.7765,2023-01-05
SAICO2023,FMORT-9940,B.E.S FIBERGLASS (BELOW ELBOW SLAB),675,2023-01-05
SAICO2023,FMPDS-0006,DRAINAGE OF ABSCESS UNDER ANEA,720.252,2023-01-05
SAICO2023,FMPDS-0025,CONGENITAL HYDROCELE LIGATION,8030.4,2023-01-05
SAICO2023,FMPDS-0033,SPHINCTEROTOMY & RECTAL BIOPSY (HIRSCHSPRUNG S),1877.634,2023-01-05
SAICO2023,FMPDT-9920,NOXBOX(ONE HOUR),881.55,2023-01-05
SAICO2023,FMPH-0001,TPN ADMIXTURE NEONATLE PHARMACY SERVICE,1440,2023-01-05
SAICO2023,FMPH-0002,I.V ADMIXTURE PHARMACY SERVICE,72,2023-01-05
SAICO2023,FMPSDJ0040,FAT INJECTION IN THE OTHER ARE AS,964.8,2023-01-05
SAICO2023,fmpsy-0501,PSYCHOLOGICAL ASSESSMENT- CATEGORY 1 - I.Q. - ADULT / CHILD,660,2023-01-05
SAICO2023,fmpsy-0502,PSYCHOLOGICAL ASSESSMENT- CATEGORY 2 - PANIC & PHOBIA,330,2023-01-05
SAICO2023,FMPTD-2586,PHILIDEPHIA COLLER,406.134,2023-01-05
SAICO2023,FMPTD-9029,NORMAL WHEEL CHAIR,1007.1,2023-01-05
SAICO2023,FMRHE-1002,ULTRASOUND TENDON & JOINT (TWO),1200,2023-01-05
SAICO2023,fmsur-0422,PERIANAL ABSCESS (U.G.A.),5757.6,2023-01-05
SAICO2023,FMSUR-1009,INCISION WITH DRAINAGE LARGE OR DEEP ABSESS UNDER G.A.,4242,2023-01-05
SAICO2023,FMSUR-1028,DEBRDMT & SUTURE OF SKIN-DEEP,1384.6815,2023-01-05
SAICO2023,FMSUR-1038,EXCISN OF SEBACEOUS CYST MTPL,1580.391,2023-01-05
SAICO2023,FMSUR-3037,DEBRIDEMENT OF DIABETIC FOOT  INFECTION,4868.4,2023-01-05
SAICO2023,FMSUR-8006,ASPIRATION OF SYNOVIAL FLUID EM00515035,326.4,2023-01-05
SAICO2023,fmvas-0089,MOUTH CARE,102,2023-01-05
SAICO2023,fmvas-0090,NG FEEDING 24 HOURS,180,2023-01-05
SAICO2023,fmvas-0091,PRESSURE RELIEVING MATRESS,420,2023-01-05
SAICO2023,fmvas-0092,SKIN PREPARATION,120,2023-01-05
SAICO2023,fmvas-0093,TPN ADMINISTRATION,1152,2023-01-05
SAICO2023,FMXRAY1588,IR. Bleeding Embolization (OTHERS),49500,2023-01-05
SAICO2023,FMXRAY1601,COMPLETE LIMB BOTH SIDES,713.6775,2023-01-05
SAICO2023,FMXRAY1604,DIAGNOSTIC U/S FOR NEONATES,254.5695,2023-01-05
SAICO2023,FMXRAY1605,FLUROSCOPY IN OR5 MINUTES,400.14,2023-01-05
SAICO2023,FMXRAY1606,FOLLOW UP XRAY,368.55,2023-01-05
SAICO2023,FMXRAY1607,ISOTOPE SCAN FOLLOW-UP STUDY,2700,2023-01-05
SAICO2023,FMXRAY1608,MPR-MPD ANY ORGAN AREA,3000.3885,2023-01-05
SAICO2023,FMXRAY1610,FLUOROSCOPY IN O.R (C-ARM),510,2023-01-05
SAICO2023,FMXRAY1612,OSTEO-CT,999.996,2023-01-05
SAICO2023,FMXRAY1613,SELECTIVER ANGIOGRAM EACH VES.,1282.8,2023-01-05
SAICO2023,FMXRAY1614,SPINE (1 SEGMENT ) FLEX/EXT.,272.2275,2023-01-05
SAICO2023,FMXRAY1615,THALLIUM W/ADENOZINE,3399.165,2023-01-05
SAICO2023,FMXRAY1616,THALLIUM W/PERSANTINE,2567.7675,2023-01-05
SAICO2023,FMXRAY1617,TOMOGRAPHY 3-6-SLICES,643.2,2023-01-05
SAICO2023,FMXRAY1618,U/S CAROTID&TCD&VERT.BASIC W/ DYNA,1877.634,2023-01-05
SAICO2023,FMXRAY1619,U/S DIAGONOSTIC ONE ORGAN,560.6415,2023-01-05
SAICO2023,FMXRAY1620,U/S DOPPLER FOR ONE VESSEL,385.2,2023-01-05
SAICO2023,FMXRAY1622,ULTRASOUND ONE BREAST,600,2023-01-05
SAICO2023,FMXRAY1623,ULTRASOUND TWO BREAST,960,2023-01-05
SAICO2023,FMXRAY1624,X-RAY BONE AGE (CHILDREN),240,2023-01-05
SAICO2023,FMXRAY1625,X-RAY HIP - 3 TO 4 VIEWS,300,2023-01-05
SAICO2023,FMXRAY1626,X-RAY LEG - 3 VIEWS,240,2023-01-05
SAICO2023,FMXRAY1627,X-RAY NASAL BONES/SINUSES - 4 VIEWS,300,2023-01-05
SAICO2023,FMXRAY1628,X-RAY SCAPHOID - 1 VIEW,162,2023-01-05
SAICO2023,FMXRAY1629,CATHETER ASPIRATION PLACEMENT OR CHANGE - EXTUBATION OF AIRWAY,4295.7,2023-01-05
SAICO2023,FMXRAY1630,CATHETER ASPIRATION PLACEMENT OR CHANGE OF IN-LINE SUCTION CATHETER.,2339.28,2023-01-05
SAICO2023,FMXRAY1631,PREMEDICATION VISIT,162.4536,2023-01-05
SAICO2023,FMXRAY1632,"POTASSIUM, STOOL",156,2023-01-05
SAICO2023,FMXRAY1633,CATHETER CHECK,2149.2,2023-01-05
SAICO2023,FMXRAY1638,PORTABLE ULTRASOUND BRAIN (TRANSCRANIAL),822,2023-01-05
SAICO2023,FMXRAY1641,PELVIS (2 VIEWS),216,2023-01-05
SAICO2023,FMXRAY1642,VCT- CT ANGIO LOWER LIMBS RA00422029,3147.6,2023-01-05
SAICO2023,FMXRAY1645,SONOHYSTEROGRAPHY,840,2023-01-05
SAICO2023,FMXRAY1650,CTA HEAD & NECK WITH CONTRAST - Excluding contrast charges,1200,2023-01-05
SAICO2023,MTOPT-0037,LID ABSCESS,480,2023-01-05
SAICO2023,FMLAB10269,KAPPA LIGHT CHAINS,3508.92,2023-01-05
SAICO2023,FMLAB-5049,RPR OR VDRL,135.378,2023-01-05
SAICO2023,FMLAB-5084,H.PYLORI AG IN STOOL,475.2945,2023-01-05
SAICO2023,fmlab-1320,ACTIVATED PROTIEN C RESISTANCE,600,2023-01-05
SAICO2023,FMLAB-1014,ANTI-THROMBIN III,650,2023-01-05
SAICO2023,FMLAB10284,ANTI-BETA 2 GLYCOPROTEIN IgG,450,2023-01-05
SAICO2023,FMLAB10285,ANTI-BETA 2 GLYCOPROTEIN IgM,450,2023-01-05
SAICO2023,FMLABM0038,AntiMullerian Hormone Antibody ,450,2023-01-05
SAICO2023,fmlab-1323,AQUAPORIN - 4 (CSF),800,2023-01-05
SAICO2023,FMANAP0018,ARTERIAL LINE,550,2023-01-05
SAICO2023,FMLAB-1651,AUTOMATED GROIN C/S,250,2023-01-05
SAICO2023,FMLABM0124,"BETA-2-GLYCOPROTEIN ABS (IGG, IGM)",550,2023-01-05
SAICO2023,fmlab-1325,BIOTIN (VITAMIN H),450,2023-01-05
SAICO2023,fmlab-1342,BRCA I & II (BREAST CANCER I & II),20000,2023-01-05
SAICO2023,fmlab-1343,C & S UMBILICAL,450,2023-01-05
SAICO2023,FMICU-0091,CPR,90,2023-01-05
SAICO2023,fmlab-1326,CATECHOLAMINES(BLOOD),600,2023-01-05
SAICO2023,FMENDE0062,CLO - Urease Test,350,2023-01-05
SAICO2023,FMXRAY1651,COLOUR DOPPLER TRANSVAGINAL,600,2023-01-05
SAICO2023,FMRMB-9928,COMPANION CHARGES PER DAY,500,2023-01-05
SAICO2023,FMENTN2012,CONTROL OF EPISTAXIS BY ELECT. CAUTERIZATION - BILATERAL,2300,2023-01-05
SAICO2023,fmlab-1327,CORTISOL IN SALIVA,250,2023-01-05
SAICO2023,fmlab-1328,CYSTATIN C,450,2023-01-05
SAICO2023,fmlab-1329,CYTO.BF. PELVIC FLUID,400,2023-01-05
SAICO2023,fmlab-1330,CYTO.BF. PERITONEAL FLUID,400,2023-01-05
SAICO2023,7121245,EPSTEIN BARR VIRUS (PCR),800,2023-01-05
SAICO2023,FMOBG-0073,EPISIOTOMY - LOCAL ANAESTHESIA,1200,2023-01-05
SAICO2023,FMDNTS0310-O,FIBRE CORE POST,1350,2023-01-05
SAICO2023,7112009,F-RELFEX - EACH NERVE,650,2023-01-05
SAICO2023,FMLAB-1045,Hematocrit (HCT),290,2023-01-05
SAICO2023,FMLAB-9519,HERPES SIMPLEX VIRUS 1 & 2 PCR,650,2023-01-05
SAICO2023,FMNUR-0025,HOT SITZ BATH,125,2023-01-05
SAICO2023,fmlab-1334,IGG4,450,2023-01-05
SAICO2023,fmlab-1335,INFLUENZA A,400,2023-01-05
SAICO2023,fmlab-1336,INTERLEUKIN 6,450,2023-01-05
SAICO2023,fmlab-1337,KI-67 (MIB-1),400,2023-01-05
SAICO2023,FMANA-0032,LOCAL ANAESTHESIA ASSISTANT/HR,240,2023-01-05
SAICO2023,fmlab-1338,"MAGNESIUM, 24 HOURS URINE",100,2023-01-05
SAICO2023,FMLAB-8159,MEMBRANEOUS NEPHROPATHY SCREENING ABS.,350,2023-01-05
SAICO2023,fmlab-1340,RIBOSOMAL ABS,450,2023-01-05
SAICO2023,FMBED-00025,STROKE UNIT - Accommodation,1900,2023-01-05
SAICO2023,FMLAB-4029,TACROLIMUS (FK 506),490,2023-01-05
SAICO2023,FMXRAY1653,ULTRASOUND GUIDED Aspir /CV LINE INSERTION,650,2023-01-05
SAICO2023,FMXRAY1656,X-RAY SKULL - 1 VIEW,250,2023-01-05
SAICO2023,FMLAB-6080,OSMOLALITY (SERUM),750,2023-01-05
SAICO2023,FMLABP7123,LHRH STIMULATION TEST (MALE),1260,2023-01-05
SAICO2023,FMLABP7124,LHRH STIMULATION TEST (FEMALE),1260,2023-01-05
SAICO2023,FMADM-1005,HOME VISIT FEE,530,2023-01-05
SAICO2023,FMENDE0064,HOME MADE RUBBER BAND SET,1239,2023-01-05
SAICO2023,FMHC-0001,Home Visit- Complete Nursing Care,455,2023-01-05
SAICO2023,FMHC-0002,8 Home Visit- Complete Nursing Care,3120,2023-01-05
SAICO2023,FMHC-0003,Home Visit- Nurse (Transportation + providing service),260,2023-01-05
SAICO2023,FMHC-0004,Home visit- GPT (Transportation + Consultation + Nursing + providing service),650,2023-01-05
SAICO2023,FMHC-0005,Home Visit - Specialist (Transportation + Consultation + Nursing + providing service),845,2023-01-05
SAICO2023,FMHC-0006,4 Home Visit - Specialist (Transportation + Consultation + Nursing + providing service),3120,2023-01-05
SAICO2023,FMHC-0007,12Home Visit - Specialist (Transportation + Consultation + Nursing + providing service),8970,2023-01-05
SAICO2023,FMHC-0008,4 Home Visit - Consultant (Transportation + Consultation + Nursing + providing service),4160,2023-01-05
SAICO2023,FMHC-0009,Home Visit - Consultant (Transportation + Consultation + Nursing + providing service),1105,2023-01-05
SAICO2023,FMHC-0010,Home Visit - Laboratory Service (Transportation + Sample Collection + Disposables),182,2023-01-05
SAICO2023,FMHC-0011,Nursing Follow Up,325,2023-01-05
SAICO2023,FMHC-0012,Urinary Bladder Catheterization (Service + Disposables + Kits),260,2023-01-05
SAICO2023,FMHC-0013,BLADDER WASHOUT (Service + Disposables + Kits),650,2023-01-05
SAICO2023,FMHC-0014,Nasogastric Tube Insertion (Service + Disposables + Kits),260,2023-01-05
SAICO2023,FMHC-0015,Central Line Flushing/Care (Service + Disposables + Kits),130,2023-01-05
SAICO2023,FMHC-0016,E.C.G. (Service + Disposables + Kits),260,2023-01-05
SAICO2023,FMHC-0017,Nebulization & Suctioning (Service + Disposables + Kits),195,2023-01-05
SAICO2023,FMHC-0018,I.M. Injection (Service + Disposables + Kits),130,2023-01-05
SAICO2023,FMHC-0019,I.V. Injection (Service + Disposables + Kits),130,2023-01-05
SAICO2023,FMHC-0020,Subcutaneous Injection (Service + Disposables + Kits),130,2023-01-05
SAICO2023,FMHC-0021,I.V. Cannulation plus I.V. Therapy (Service + Disposables + Kits),195,2023-01-05
SAICO2023,FMHC-0022,OXYGEN INHALATION /HOUR (Service + Disposables + Kits),91,2023-01-05
SAICO2023,FMHC-0023,Cleansing Enema (Service + Disposables + Kits),260,2023-01-05
SAICO2023,FMHC-0024,fleet enema (Service + Disposables + Kits),156,2023-01-05
SAICO2023,FMHC-0025,Ear Wash / side (Service + Disposables + Kits),260,2023-01-05
SAICO2023,FMHC-0026,Small Dressing / area (Service + Disposables + Kits),130,2023-01-05
SAICO2023,FMHC-0027,Medium Dressing / area (Service + Disposables + Kits),390,2023-01-05
SAICO2023,FMHC-0028,Large Dressing / area (Service + Disposables + Kits),650,2023-01-05
SAICO2023,FMHC-0029,Vital Sign,39,2023-01-05
SAICO2023,FMHC-0030,Chest Physiotherapy,195,2023-01-05
SAICO2023,FMHC-0031,Removing Nasogastric Tube,65,2023-01-05
SAICO2023,FMHC-0032,Care for Nasal Gastric Tube,39,2023-01-05
SAICO2023,FMHC-0033,Administering Nasal Gastric Tube Feeding,104,2023-01-05
SAICO2023,FMHC-0034,Foleys Catheter Removal,65,2023-01-05
SAICO2023,FMHC-0035,Foleys Catheter Insertion/silicon,325,2023-01-05
SAICO2023,FMHC-0036,Wound Culture Specimen,260,2023-01-05
SAICO2023,FMHC-0037,Drain Device Care,65,2023-01-05
SAICO2023,FMHC-0038,Removal of Sature and Staple,130,2023-01-05
SAICO2023,FMHC-0039,Cannula Removal,26,2023-01-05
SAICO2023,FMHC-0040,Canula Insertion,65,2023-01-05
SAICO2023,FMHC-0041,WOUND DEBRIDEMENT (LARGE),390,2023-01-05
SAICO2023,FMHC-0042,wound debridement small,130,2023-01-05
SAICO2023,FMHC-0043,WOUND DEBRIDEMENT (MEDIUM.),260,2023-01-05
SAICO2023,FMHC-0044,DRESSING BURN 4TH DEGREE,520,2023-01-05
SAICO2023,FMHC-0045,DRESSING BURN 3RD DEGREE,455,2023-01-05
SAICO2023,FMHC-0046,DRESSING BURN 2ND DEGREE,390,2023-01-05
SAICO2023,FMHC-0047,I & D of Small Abscess,325,2023-01-05
SAICO2023,FMHC-0048,Suturing Large Superficial Wound Under LA,650,2023-01-05
SAICO2023,FMHC-0049,Suturing Medium Superficial Wound Under LA,390,2023-01-05
SAICO2023,FMHC-0050,Suturing Small Superficial Wound Under LA,195,2023-01-05
SAICO2023,FMHC-0051,Urine Sugar \ Keton Strip,65,2023-01-05
SAICO2023,FMHC-0052,Monitor / Hour,195,2023-01-05
SAICO2023,FMHC-0053,Skin Sensitivity Test,39,2023-01-05
SAICO2023,FMHC-0054,Cold Compress,65,2023-01-05
SAICO2023,FMHC-0056,Crepe Bandage ( Big ),130,2023-01-05
SAICO2023,FMHC-0057,Crepe Bandage ( Medium ),104,2023-01-05
SAICO2023,FMHC-0058,Crepe Bandage ( Small ),65,2023-01-05
SAICO2023,FMHC-0059,Cervical Collar,130,2023-01-05
SAICO2023,FMHC-0060,Forearm Sling & Bandage,195,2023-01-05
SAICO2023,FMHC-0061,Plaster Cast Removal,195,2023-01-05
SAICO2023,FMHC-0062,"""Home Visit - Physiotherapist, Physiotherapy / Visit + evaluation (Transportation + Providing Servi",195,2023-01-05
SAICO2023,FMHC-0063,HOME PHYSIOTHERPY OF HEMIPLEGIA ( 1 SESSION ),390,2023-01-05
SAICO2023,FMHC-0064,HOME PHYSIOTHERPY OF HEMIPLEGIA ( 6 SESSION ),2080,2023-01-05
SAICO2023,FMHC-0065,HOME PHYSIOTHERPY OF HEMIPLEGIA (12 SESSION/MONTH ),4160,2023-01-05
SAICO2023,FMHC-0066,HOME PHYSIOTHERPY FACIAL PALSY ( 1SESSION ),325,2023-01-05
SAICO2023,FMHC-0067,HOME PHYSIOTHERPY FACIAL PALSY (6 SESSIONS ),1930,2023-01-05
SAICO2023,FMHC-0068,HOME PHYSIOTHERPY FACIAL PALSY ( 12 SESSION /MONTH ),3861,2023-01-05
SAICO2023,FMHC-0069,HOME PHYSIOTHERPY CEREBERAL PALSY ( 1 SESSION,520,2023-01-05
SAICO2023,FMHC-0070,HOME PHYSIOTHERPY CEREBERAL PALSY( 6 SESSIONS),2860,2023-01-05
SAICO2023,FMHC-0071,HOME PHYSIOTHERPY CEREBERAL PALSY( 12 SESSION),5590,2023-01-05
SAICO2023,FMNEU-4001,POST STROKE CARE HOME VISIT (OTHER CONSULTATION),1000,2023-01-05
,FMXRAY1360,IR. Angiography SUPERIOR/INFERIOR CAVOGRAHPY,13200,
,FMXRAY1361,IR. Angiography ARCH / THORACIC AORTOGRAM,16500,
,FMXRAY1362,IR. Angiography ABDOMIN / PELVIC AORTOGRAM,16500,
,FMXRAY1363,IR. Angiography PULMONARY / BRONCHIAL ARTERIOGRAM,16500,
,FMXRAY1364,IR. Angiography RENAL / MESENTRIC ARTERIOGRAM,16500,
,FMXRAY1365,IR. Angiography SPLEENO PORTOGRAPHY,13200,
,FMXRAY1366,IR. Angiography UL ARTERIOGRAM (UNILATERAL),19998,
,FMXRAY1367,IR. Angiography UL ARTERIOGRAM (BILATERAL),16500,
,FMXRAY1368,IR. Angiography LL ARTERIGRAM (UNILATERAL),13200,
,FMXRAY1369,IR. Angiography LL ARTERIOGRAM (BILATERAL),16500,
,FMXRAY1370,IR. ANGIOPLASTY OF UPPER LIMB (One SIDE),22000,
,FMXRAY1371,IR. ANGIOPLASTY OF AORTOILIAC ARTERY,44000,
,FMXRAY1372,IR. ANGIOPLASTY OF SPLENIC ARTERY,27500,
,FMXRAY1373,IR. ANGIOPLASTY OF HEPATIC ARTERY,27500,
,FMXRAY1374,IR. ANGIOPLASTY OF MESENTRIC ARTERY,27500,
,FMXRAY1375,IR. ANGIOPLASTY OF RENAL ARTERY,27500,
,FMXRAY1376,IR. ANGIOPLASTY AND STENTING OF RENAL ARTERY (UNI LATERAL),55000,
,FMXRAY1377,IR. ANGIOPLASTY AND STENTING OF RENAL ARTERY (BI LATERAL),77000,
,FMXRAY1378,IR. ANGIOPLASTY OF FEOMRO-POPLITEAL ARTERY (UNI LATERAL),33000,
,FMXRAY1379,IR. ANGIOPLASTY OF FEOMRO-POPLITEAL ARTERY (BI LATERAL),44000,
,FMXRAY1380,IR. ANGIOPLASTY OF INFRAPOPLITEAL ARTERIES (UNI LATERAL),33000,
,FMXRAY1381,IR. ANGIOPLASTY OF INFRAPOPLITEAL ARTERIES (BI LATERAL),44000,
,FMXRAY1382,IR. ANGIOPLASTY + stenting OF FEOMRO-POPLITEAL ARTERY (UNI LATERAL),55000,
,FMXRAY1383,IR. ANGIOPLASTY OF VEIN (extracranial),33000,
,FMXRAY1384,IR. STENTING OF AORTA (EVAR),132000,
,FMXRAY1385,IR. EVAR Revision/Endoleak,55000,
,FMXRAY1386,IR. STENTING OF UL OR LL ARTERY (UNI LATERAL),44000,
,FMXRAY1387,IR. Abdominal/pelvice bleeding embolization,49500,
,FMXRAY1388,IR. PERCUTANEOUS TRANSHEPATIC CHOLANGIOGRAPHY (PTC),13200,
,FMXRAY1389,IR. PERCUTANEOUS TRANSHEPATIC DRAINAGE (PTD),27500,
,FMXRAY1390,IR. PERCUTANEOUS TRANSHEPATIC BILIARY METALIC STENTING,33000,
,FMXRAY1391,IR. PERCUTENOUS NEPHROSTOMY (1 Side),18700,
,FMXRAY1392,IR. PERCUTENOUS NEPHROSTOMY (2 Sides),27500,
,FMXRAY1393,IR. PERMCATH INSERTION,21109,
,FMXRAY1394,IR. PERMICATH REMOVAL,3300,
,FMXRAY1395,IR. PICC LINE INSERTION,12866.04,
,FMXRAY1396,IR. Gastrostomy tube insertion,11000,
,FMXRAY1397,IR. GI STENTING,15400,
,FMXRAY1398,IR. Additional LIQUID EMBOLICS (Cyanoacrylates) & PVA,11000,
,FMXRAY1399,IR. Additional STENT,16500,
,FMXRAY1400,IR. Additional COIL / BALLOON,5500,
,FMXRAY1401,IR. Veriscose vein ablation (one limb),16500,
,FMXRAY1402,IR. Veriscose vein ablation (Two limbs),22000,
,FMXRAY1403,IR. PROSTATIC ARTERY EMBOLIZATION (PAE),55000,
,FMXRAY1404,IR. VARICOCELE EMBOLIZATION/COILING (UNILATERAL),25300,
,FMXRAY1405,IR. VARICOCELE EMBOLIZATION/COILING (BILATERAL),30800,
,FMXRAY1406,IR. UTERINE ARTERY EMBOLIZATION (UAE),38500,
,FMXRAY1407,IR. SPLENIC ARTERY EMBOLIZATION,55000,
,FMXRAY1408,IR. NERVE ROOT INJECTION OR ASPIRATION,4400,
,FMXRAY1409,IR. PAIN BLOCK-UNILATERAL,5500,
,FMXRAY1410,IR. PAIN BLOCK-BILATERAL,7700,
,FMXRAY1411,IR. US guided BIOPSY (SOFT TISSUE),5500,
,FMXRAY1412,IR. US guided DRAINAGE,5500,
,FMXRAY1413,IR. US guided Dranage Catheter Exchange,3850,
,FMXRAY1414,IR. US guided FNA,3850,
,FMXRAY1415,IR. CT guided BIOPSY,7180.8,
,FMXRAY1416,IR. CT guided DRAINAGE,6050,
,FMXRAY1417,IR. CT guided ASPIRATION,4400,
,FMXRAY1418,IR. Bone biopsy (limbes),16500,
,FMXRAY1419,IR. TRANSRECTAL PROSTATIC BIOPSY (TRUS Biopsy),4950,
,FMXRAY1420,IR. CHEMOEMBOLIZATION,33000,
,FMXRAY1421,IR. CT guided RFA TUMOR (BONE),33000,
,FMXRAY1422,IR. US guided RFA TUMOR (SOFT TISSUE),38500,
,FMXRAY1423,IR. FALLOPIAN TUBES RECANALIZATION,16500,
,FMXRAY1424,IR. FULL PACKAGE UL OR LL SCLEROTHERAPY (UNILATERAL),5500,
,FMXRAY1425,IR. FULL PACKAGE UL OR LL SCLEROTHERAPY (BILATERAL),7700,
,FMXRAY1426,IR. IVC FILTER IMPLEMENTATION,24200,
,FMXRAY1427,IR. IVC FILTER REMOVAL OR RETRIEVAL,18700,
,FMXRAY1428,IR. RETREIVAL (OTHER),16500,
,FMXRAY1429,IR. FLOURO guided INJECTION,1100,
,FMXRAY1430,IR. US guided INJECTION,1100,
,FMXRAY1431,IR. Myelogram,22000,
,FMXRAY1432,IR. ARTHOGRAM,2750,
,FMXRAY1433,IR. PULMONARY MECHANICAL THROMBECTOMY,71500,
,FMXRAY1434,IR. PULMONARY CATHETER DIRECTED THROMBOLYSIS,71500,
,FMXRAY1435,IR. TUMOR RADIO-EMBOLIZATION,176000,
,FMXRAY1436,IR. HEPATIC MAPING,49500,
,FMXRAY1437,IR. Neuro. Diagnostic cerebral angiogram,38500,
,FMXRAY1438,IR. Neuro. ACUTE STROKE THROMBECTOMY,132000,
,FMXRAY1439,IR. Neuro. INTRACRANIAL ANGIOPLASTY,55000,
,FMXRAY1440,IR. Neuro. INTRACRANIAL ANGIOPLASTY + STENTING,99000,
,FMXRAY1441,IR. Neuro. INTRACRANIAL ANEURYSM COILING (2 COILS),132000,
,FMXRAY1442,IR. Neuro. INTRACRANIAL ANEURYSM COILING (5 COILS),198000,
,FMXRAY1443,IR. Neuro. BRAIN ANEURYSM FLOW DIVERTER,198000,
,FMXRAY1444,IR. Neuro. Carotid/vertebral angioplasty+STENTING,66000,
,FMXRAY1445,IR. Neuro. Carotid/vertebral angioplasty,49500,
,FMXRAY1446,IR. Neuro. AVM EMBOLIZATION (1 SESSION),165000,
,FMXRAY1447,IR. Neuro. TUMOR EMBOLIZATION,165000,
,FMXRAY1448,IR. Neuro. Spine AVM Embolization,165000,
,FMXRAY1449,IR. Neuro. BLEEDING EMBOLIZATION,165000,
,FMXRAY1450,IR. Neuro. EACH ADDITIONAL COIL/STENT,38500,
,FMXRAY1451,"IR. Neuro. Additional PRECIPITATED POLYMER (Onyx, Phil)",22000,
,FMXRAY1452,IR. Neuro. VERTEBROPLASTY / KYPHOPLASTY,77000,
,FMXRAY1453,IR. Neuro. Spinal bone biopsy,27500,
,FMXRAY1454,IR. OUTSIDE CONSULTATION VISIT (INTERVENTIONAL CONS.),1100,
,FMCAR - 3091,VSD device closure (ventricular septal defect) without Device or Delivery System - Pediatric,50000,
,FMCAR - 3092,PERICARDIECTOMY,25000,
,FMCAR-2900,CABG & Tissue Aortic Valve Replacement,61850,
,FMCAR-2901,CABG & Mechanical Aortic Valve,67850,
,FMCAR-2902,CABG & Tissue Mitral Valve,64850,
,FMCAR-2903,CABG & Mechanical Mitral Valve,68850,
,FMCAR-3000,Coronary Bypass (CABG),60000,
,FMCAR-3003,THORACIC ENDOVASCULAR AORTIC REPAIR WITHOUT IMPLANT(TEVAR),60000,
,FMCAR-3004,Unilateral Endovenous adhesive ablation + Venseal Device,23000,
,FMCAR-3005,CABG & Double Tissue Valve,83850,
,FMCAR-3006,CABG & Double Mechanical Valve,88850,
,FMCAR-3007,CABG & Mitral Valve Repair (No Ring),59850,
,FMCAR-3008,CABG & Mitral Valve Repair (With Ring),61850,
,FMCAR-3009,Aortic Mechanical Valve,62850,
,FMCAR-3010,Aortic Tissue Valve,59850,
,FMCAR-3011,Mitral Mechanical Valve,62850,
,FMCAR-3012,Mitral Tissue Valve,59850,
,FMCAR-3013,Double Mechanical Valve,85850,
,FMCAR-3014,Double Tissue Valve,74850,
,FMCAR-3015,Mitral Valve Repair (No Ring),49850,
,FMCAR-3016,Mitral Valve Repair (With Ring),49850,
,FMCAR-3017,Mitral & Tricuspid Valve Repair (No ring),49850,
,FMCAR-3018,Mitral & Tricuspid Valve Repair (With ring),54850,
,FMCAR-3019,Ring Each,4150,
,FMCAR-3020,Ligation Patent Ductus (Pediatric),15850,
,FMCAR-3021,Ligation Patent Ductus (Adult),30850,
,FMCAR-3022,Blalock - Taussing Shunt,18850,
,FMCAR-3023,"Simple Open Congenital A.S.D., V.S.V and P.V.",41850,
,FMCAR-3024,Mitral Balloon Valvuloplasty,54850,
,FMCAR-3025,"Bypass, In-situ, Femoro-Tibial Artery",69850,
,FMCAR-3026,"Pulmonary balloon valvuloplasty Consumable (catheter, balloon, wires, sheath) 3000SR",25000,
,FMCAR-3027,"Radiofrequency Pulmonary valve Perforation Consumable (hotwire, cautery cable, nykaneing catheter, rent of baylis machine)",150000,
,FMCAR-3028,Balloon atrial septostomy Consumable (rashkined or z5 balloon) 2000SR,20000,
,FMCAR-3029,"Pulmonary artery dilatation w/without stenting (excluding stent cost) Consumable (catheter, wire, sheath, balloon) 3500SR",30000,
,FMCAR-3030,"RVOT stenting (ventricular outflow tract) Consumable (sheath, wire, catheter, balloon and stent)",45000,
,FMCAR-3031,"LAA device closure (left atrial appendage) Consumable (sheath, wire, catheter, long sheath and device)",70000,
,FMCAR-3032,"ASD device closure (atrial septal defect) Consumable (sheath, wire, catheter, long sheath and device)",140000,
,FMCAR-3033,"PDA device closure (patent ductus arteriosus) Consumable (sheath, wire, catheter, long sheath and device)",30000,
,FMCAR-3034,"PDA coil closure (patent ductus arteriosus) Consumable (sheath, wire, catheter and coil)",20000,
,FMCAR-3035,"VSD device closure (ventricular septal defect) Consumable (sheath, wire, catheter, long sheath and device)",45000,
,FMCAR-3036,"PDA stenting (patent ductus arteriosus) Consumable (sheath, wire, catheter, delivery catheter and stent)",40000,
